 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.205526	0.205526	1	null	null	null	-1.39	0.116	5.21e-33	0.19496	54	54	2332	4.27	4.381	3.19433	193.768	124.153	27.8297	1688.15	null	null	null	null	1	1	null	1	318	315	62	63	null	null	null	1.57e-59	25	27.8	1690	null	67.6	67	2332	6.87	2.5086	1.43412	14.0102	81.8628	7.06675	69.0368	null	null	null	null	1	1	null	1	95.9	96	62	63	null	null	null	1.32e-14	11.1	7.07	69	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-4.17e-06	-0.00251248	-0.00251248	null	null	null	null	0.293	0.267	0.274	-0.0756873	54.5	54	1989	4.07	4.381	1.23269	2.0971	124.153	9.8394	16.7392	null	null	null	null	1	null	null	null	126	127	62	60	1	null	null	0.0924492	8.52	9.84	16.7	null	67.8	68	1989	7.05	2.5086	1.09741	6.10389	81.8628	5.90226	32.8289	null	null	null	null	1	1	null	null	88	89.5	62	60	2	null	null	4.59e-07	8.13	5.9	32.8	null	1.1
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.91812	0.91812	1	null	null	null	0.0992	0.0497	0.0457	0.918711	54.8	55	1991	4.21	4.381	14.2709	806.474	124.153	158.082	8933.52	null	null	null	null	1	1	null	1	931	901	62	59	null	null	null	1.56e-52	110	158	8930	null	68	68	1991	6.93	2.5086	45.3804	2896.85	81.8628	175.873	11226.8	null	null	null	null	1	1	null	1	2980	2871	62	59	1	null	null	1.93e-55	349	176	11200	null	2
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.838549	0.838549	1	null	null	null	-0.252	0.0525	1.53e-06	0.839204	54.8	55	1994	4.32	4.381	11.9744	735.675	124.153	130.411	8012.09	null	null	null	null	1	1	null	1	860	832.5	62	58	null	null	null	5.86e-54	91.1	130	8010	null	67.9	68	1994	6.94	2.5086	18.9333	1136.9	81.8628	74.6331	4481.52	null	null	null	null	1	1	null	1	1220	1185.5	62	58	3	null	null	3e-53	144	74.6	4480	null	-4.81
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.400034	0.400034	1	null	null	null	-0.0603	0.0496	0.224	0.403526	55	55	1999	4.37	4.381	2.09393	56.1328	124.153	19.6056	525.575	null	null	null	null	1	1	null	1	180	177	62	63	null	null	null	5.47e-39	16	19.6	526	null	67.9	68	1999	6.86	2.5086	3.05519	99.7563	81.8628	14.0083	457.39	null	null	null	null	1	1	null	1	182	180	62	63	null	null	null	2.38e-41	24.1	14	457	null	-1.22
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.195694	-0.195694	1	null	null	null	-0.142	0.0515	0.00584	-0.267102	54.9	55	1994	4.35	4.381	1.4241	31.8107	124.153	11.3637	253.835	null	null	null	null	1	1	null	1	156	155	62	55	1	2	null	2.17e-34	9.72	11.4	254	null	67.8	68	1994	6.96	2.5086	1.36117	34.0281	81.8628	7.3232	183.073	null	null	null	null	1	1	null	1	116	116	62	55	1	1	null	1.65e-33	9.81	7.32	183	null	-2.76
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0238174	-0.0238174	1	null	null	null	0.164	0.0506	0.00123	-0.0346154	54.7	55	2003	4.26	4.381	1.80987	101.247	124.153	17.5939	984.23	null	null	null	null	1	1	null	1	225	226	62	55	1	1	null	7.55e-57	12.8	17.6	984	null	67.8	68	2003	6.78	2.5086	5.12574	324.81	81.8628	22.6364	1434.43	null	null	null	null	1	1	null	1	407	413	62	55	1	null	null	1.12e-52	37.9	22.6	1430	null	3.23
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.331664	0.331664	1	null	null	null	-0.432	0.0585	1.64e-13	0.329099	54.7	55	2011	4.23	4.381	3.06375	139.764	124.153	28.7955	1313.61	null	null	null	null	1	1	null	1	264	262.5	62	60	null	null	null	5.49e-50	23.3	28.8	1310	null	67.8	68	2011	6.9	2.5086	2.63374	106.421	81.8628	12.03	486.093	null	null	null	null	1	1	null	1	188	188	62	60	null	null	null	1.31e-45	20.3	12	486	null	-7.38
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.82e-06	0.318972	0.318972	null	null	null	null	-0.145	0.117	0.218	0.305887	54.8	55	1993	4.14	4.381	1.39198	5.67468	124.153	10.9635	44.6952	null	null	null	null	1	1	null	null	130	130.5	62	58	null	null	null	0.000109046	9.72	11	44.7	null	67.9	68	1993	6.96	2.5086	1.26934	5.87861	81.8628	6.91867	32.042	null	null	null	null	1	1	null	null	87.7	86.5	62	58	null	1	null	1.81e-05	9.36	6.92	32	null	-1.23
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.305633	0.305633	1	null	null	null	-0.152	0.0505	0.00268	0.308224	54.7	55	1985	4.26	4.381	1.92069	101.977	124.153	18.0504	958.363	null	null	null	null	1	1	null	1	226	226	62	54	3	1	null	7.81e-54	13.5	18.1	958	null	68.1	68	1985	7.09	2.5086	3.74056	148.008	81.8628	17.0873	676.113	null	null	null	null	1	1	null	1	230	222	62	54	null	null	null	1.91e-41	27.4	17.1	676	null	-3
