 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.192008	0.192008	1	null	null	null	-0.852	0.0801	2.07e-26	0.188793	44.9	45	2326	3.66	2.25357	4.58596	279.981	83.3334	41.7848	2551.04	null	null	null	null	1	1	null	1	363	355.5	64	54	null	null	null	4.39e-51	33.6	41.8	2550	null	65.5	65	2326	6.81	2.80629	2.14895	88.2966	80.6108	8.7282	358.626	null	null	null	1	1	1	null	1	169	167.5	64	54	2	2	null	1.85e-43	15.6	8.73	359	null	-10.6
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	2.61e-05	0.267832	0.267832	1	null	null	null	0.0585	0.05	0.242	0.257575	44.9	45	2005	3.64	2.25357	1.33278	32.4801	83.3334	11.3439	276.454	null	null	null	1	1	1	null	1	116	115	64	59	null	null	null	6.55e-34	10	11.3	276	null	65.5	66	2005	6.76	2.80629	2.40158	72.7451	80.6108	10.4418	316.289	null	null	null	1	1	1	null	1	153	152	64	59	null	null	null	2.82e-38	18.2	10.4	316	null	1.17
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.924261	0.924261	1	null	null	null	0.0333	0.0492	0.498	0.92433	44.8	45	1969	3.61	2.25357	17.62	1090.63	83.3334	180.303	11160.2	null	null	null	null	1	1	null	1	1170	1132	64	57	null	null	null	2.8e-53	133	180	11200	null	65.7	66	1969	6.67	2.80629	41.5354	3332.13	80.6108	150.213	12050.7	null	null	null	null	1	1	null	1	3410	3345	64	57	2	null	null	1.68e-59	314	150	12100	null	0.678
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.789232	0.789232	1	null	null	null	0.269	0.0529	3.76e-07	0.790317	44.8	45	1995	3.64	2.25357	4.27316	242.792	83.3334	40.8651	2321.87	null	null	null	null	1	1	null	1	326	322	64	56	2	null	null	7.41e-51	31.9	40.9	2320	null	65.8	66	1995	6.88	2.80629	17.8884	1114.55	80.6108	69.2234	4313.02	null	null	null	null	1	1	null	1	1200	1173.5	64	56	null	null	null	9.89e-53	134	69.2	4310	null	5.08
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.305289	0.305289	1	null	null	null	0.0649	0.0496	0.191	0.300337	44.8	45	2011	3.63	2.25357	1.42052	49.8332	83.3334	12.7133	445.996	null	null	null	null	1	1	null	1	133	133	64	60	null	null	null	1.96e-43	10.8	12.7	446	null	65.8	66	2011	6.89	2.80629	3.38402	125.256	80.6108	13.9928	517.931	null	null	null	null	1	1	null	1	206	207	64	60	null	null	null	3.7e-43	26.1	14	518	null	1.31
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.028731	-0.028731	1	null	null	null	0.0618	0.0511	0.227	-0.0777076	44.7	45	2003	3.61	2.25357	0.785676	21.863	83.3334	6.17483	171.827	null	null	null	null	1	1	null	1	105	105	64	56	2	null	null	6e-40	5.49	6.17	172	null	65.8	66	2003	6.9	2.80629	1.80306	42.0678	80.6108	8.49015	198.086	null	null	null	null	1	1	null	1	123	121	64	56	null	1	null	1.4e-31	13.2	8.49	198	null	1.21
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.423802	0.423802	1	null	null	null	-0.0131	0.0492	0.79	0.422886	44.6	45	2011	3.59	2.25357	2.56793	195.218	83.3334	24.5153	1863.69	null	null	null	null	1	1	null	1	279	277	64	58	null	null	null	4.29e-60	19.4	24.5	1860	null	65.7	66	2011	6.84	2.80629	5.3557	466.527	80.6108	20.761	1808.46	null	null	null	null	1	1	null	1	547	544.5	64	58	1	1	null	9.37e-63	40.7	20.8	1810	null	-0.266
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.267816	0.267816	1	null	null	null	-0.353	0.0556	2.1e-10	0.262317	44.7	45	1998	3.61	2.25357	2.20304	131.167	83.3334	19.9471	1187.63	null	null	null	null	1	1	null	1	215	217	64	56	2	null	null	6.67e-53	16.4	19.9	1190	null	65.5	65	1998	6.63	2.80629	2.82029	128.782	80.6108	11.5271	526.361	null	null	null	null	1	1	null	1	209	206	64	56	3	null	null	1.99e-46	20.9	11.5	526	null	-6.35
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	7.59e-06	0.0284387	0.0284387	null	null	null	null	0.182	0.0755	0.016	-0.0296022	44.6	45	1989	3.6	2.25357	1.01696	6.70166	83.3334	6.71069	44.2225	null	null	null	null	1	1	null	1	90	91	64	57	null	null	null	8.99e-09	7.38	6.71	44.2	null	65.3	65	1989	6.59	2.80629	1.06853	11.9857	80.6108	5.99255	67.2183	null	null	null	null	1	1	null	1	92.6	92	64	57	1	1	null	3.03e-17	7.62	5.99	67.2	null	2.41
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.165075	0.165075	1	null	null	null	-0.0296	0.0493	0.548	0.158805	44.6	45	1968	3.61	2.25357	1.75355	78.0286	83.3334	15.8216	704.024	null	null	null	null	1	1	null	1	161	161	64	58	null	null	null	1.15e-47	13.2	15.8	704	null	65.2	65	1968	6.58	2.80629	3.80863	160.337	80.6108	15.6214	657.639	null	null	null	null	1	1	null	1	241	238	64	58	null	null	null	3.67e-45	28.9	15.6	658	null	-0.6
