 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.165391	0.165391	1	null	null	null	-1.17	0.1	3.7e-31	0.163121	47.4	47	2354	3.9	2.36261	3.46349	212.286	98.6452	26.2976	1611.85	null	null	null	null	1	1	null	1	311	310	64	58	2	null	null	2.59e-54	26.3	26.3	1610	null	64.1	64	2354	6.71	1.98738	1.67889	25.8981	75.6019	7.128	109.955	null	null	null	null	1	1	null	1	102	102.5	64	58	null	null	null	1.81e-22	12.6	7.13	110	null	-11.6
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-1.69e-05	0.063808	0.063808	null	null	null	null	0.561	0.233	0.0159	0.0426424	47.6	47	2000	3.83	2.36261	1.04697	2.06908	98.6452	4.88014	9.64443	null	null	null	null	1	null	null	null	101	99	64	63	null	null	null	0.0519224	7.97	4.88	9.64	null	64.2	64	2000	6.57	1.98738	1.07676	5.08067	75.6019	7.44681	35.1375	null	null	null	null	1	1	null	null	80.7	79	64	63	null	null	null	1.2e-05	8.32	7.45	35.1	null	2.41
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.871745	0.871745	1	null	null	null	0.0817	0.0495	0.0987	0.87184	47.5	47	1971	3.92	2.36261	18.1445	1165.08	98.6452	142.548	9153.16	null	null	null	null	1	1	null	1	1260	1239	64	55	2	null	null	1.06e-52	135	143	9150	null	64.4	64	1971	6.66	1.98738	34.8057	2692.6	75.6019	142.818	11048.5	null	null	null	null	1	1	null	1	2770	2760	64	55	2	null	null	5.25e-57	258	143	11000	null	1.65
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.684079	0.684079	1	null	null	null	0.152	0.0504	0.00248	0.684815	47.5	47	1980	3.86	2.36261	5.54379	364.575	98.6452	41.1378	2705.33	null	null	null	null	1	1	null	1	463	455	64	59	1	null	null	2.04e-56	42.5	41.1	2710	null	64.5	64	1980	6.51	1.98738	14.3951	884.669	75.6019	62.536	3843.22	null	null	null	null	1	1	null	1	960	944	64	59	null	null	null	1.61e-54	111	62.5	3840	null	3.03
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.132365	0.132365	1	null	null	null	-0.13	0.0503	0.00998	0.128486	47.6	47	1976	3.9	2.36261	1.32501	75.0663	98.6452	10.0154	567.405	null	null	null	null	1	1	null	1	174	174	64	52	5	2	null	2.26e-51	9.31	10	567	null	64.4	64	1976	6.5	1.98738	2.6674	98.7251	75.6019	11.376	421.044	null	null	null	null	1	1	null	1	174	174.5	64	52	null	null	null	5.58e-39	19.2	11.4	421	null	-2.58
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0323181	0.0323181	1	null	null	null	-0.0839	0.0504	0.0959	0.0200217	47.6	47	1964	3.9	2.36261	1.37762	38.6355	98.6452	10.2701	288.026	null	null	null	null	1	1	null	1	137	137	64	57	1	null	null	1.04e-36	10.2	10.3	288	null	64.4	64	1964	6.34	1.98738	1.50742	54.9069	75.6019	6.51836	237.427	null	null	null	null	1	1	null	1	131	128	64	57	3	null	null	3.33e-42	11.2	6.52	237	null	-1.66
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0944142	-0.0944142	1	null	null	null	0.0429	0.0493	0.384	-0.097949	47.5	47	1988	3.87	2.36261	2.25743	204.355	98.6452	17.2334	1560.06	null	null	null	null	1	1	null	1	303	303	64	59	1	null	null	6.89e-66	17.2	17.2	1560	null	64.2	64	1988	6.34	1.98738	4.68835	407.822	75.6019	19.7975	1722.11	null	null	null	null	1	1	null	1	483	486	64	59	1	null	null	1.99e-63	36	19.8	1720	null	0.871
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.33138	0.33138	1	null	null	null	-0.395	0.0571	4.52e-12	0.331041	47.2	47	2012	3.94	2.36261	3.19969	160.643	98.6452	23.6488	1187.31	null	null	null	null	1	1	null	1	259	256	64	59	1	null	null	4.17e-50	24.5	23.6	1190	null	64	64	2012	6.43	1.98738	2.48079	109.534	75.6019	10.8202	477.743	null	null	null	null	1	1	null	1	185	186	64	59	null	null	null	5.35e-47	19	10.8	478	null	-6.92
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	6.39e-06	0.0921486	0.0921486	null	null	null	null	0.35	0.115	0.00226	0.0722604	47.2	47	2032	3.92	2.36261	0.882488	3.91412	98.6452	4.63283	20.5481	null	null	null	null	1	1	null	null	103	103	64	59	null	2	null	3.21e-05	6.39	4.63	20.5	null	64.1	64	2032	6.73	1.98738	1.20108	7.49983	75.6019	7.37536	46.0534	null	null	null	null	1	1	null	1	83.1	83	64	59	null	null	null	4.02e-08	9.03	7.38	46.1	null	3.05
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.172985	0.172985	1	null	null	null	0.0263	0.0492	0.593	0.171981	47.1	47	2011	3.95	2.36261	2.55479	127.921	98.6452	18.7553	939.098	null	null	null	null	1	1	null	1	227	227	64	60	null	null	null	5.18e-51	19.7	18.8	939	null	64.2	64	2011	6.54	1.98738	4.34809	227.231	75.6019	19.0932	997.813	null	null	null	null	1	1	null	1	303	304.5	64	60	2	null	null	2.35e-51	33.6	19.1	998	null	0.535
