 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0779988	0.0779988	1	null	null	null	-1.13	0.0983	7.63e-31	0.0772206	44.3	44	2361	3.56	1.00382	3.45446	218.002	61.052	38.6136	2436.8	null	null	null	null	1	1	null	1	279	273	68	56	1	null	null	4.22e-53	25.8	38.6	2440	null	62.4	62	2361	6.47	1.89543	1.51052	28.9415	73.1121	9.32969	178.756	null	null	null	null	1	1	null	1	102	103	68	56	3	null	null	1.14e-26	11.2	9.33	179	null	-11.5
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-2.18e-06	0.265846	0.265846	null	null	null	1	0	1000	1	0.263814	44.7	45	1998	3.64	1.00382	0.650017	-0.166803	61.052	6.9356	-1.77977	null	null	null	null	1	null	null	null	60.9	61	68	61	null	null	null	0.798295	4.99	6.94	-1.78	null	62.3	62	1998	6.37	1.89543	0.867809	0.0190467	73.1121	5.61522	0.123243	null	null	null	null	1	null	null	null	73.1	73	68	61	2	null	null	0.982553	6.54	5.62	0.123	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.880312	0.880312	1	null	null	null	0.0531	0.0493	0.281	0.880359	44.9	45	1976	3.57	1.00382	14.1064	856.931	61.052	154.751	9400.76	null	null	null	null	1	1	null	1	918	897.5	68	60	2	null	null	6.62e-55	109	155	9400	null	62.4	62	1976	6.5	1.89543	23.4781	1687.97	73.1121	147.757	10623	null	null	null	null	1	1	null	1	1760	1728.5	68	60	null	null	null	3.61e-59	182	148	10600	null	1.08
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.728774	0.728774	1	null	null	null	0.0141	0.0492	0.774	0.728998	44.8	45	1962	3.54	1.00382	5.09144	321.093	61.052	55.7796	3517.76	null	null	null	null	1	1	null	1	382	378.5	68	62	1	null	null	2.66e-57	40.1	55.8	3520	null	62	62	1962	6.11	1.89543	10.0102	576.614	73.1121	63.0825	3633.72	null	null	null	null	1	1	null	1	650	628.5	68	62	null	null	null	6.21e-55	78.8	63.1	3630	null	0.287
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.27021	0.27021	1	null	null	null	-0.0912	0.0499	0.0679	0.269775	44.7	45	1968	3.62	1.00382	1.38384	40.948	61.052	15.6078	461.838	null	null	null	null	1	1	null	1	102	101.5	68	58	null	null	null	1.21e-36	10.5	15.6	462	null	61.8	62	1968	6.49	1.89543	2.07309	61.1638	73.1121	12.69	374.401	null	null	null	null	1	1	null	1	134	132	68	58	1	null	null	8.66e-37	15.7	12.7	374	null	-1.83
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0865848	0.0865848	1	null	null	null	0.0362	0.05	0.469	0.0828095	44.6	45	1986	3.66	1.00382	0.806724	22.8617	61.052	9.15491	259.441	null	null	null	null	1	1	null	1	83.9	84	68	58	null	null	null	2.62e-36	6.07	9.15	259	null	62.3	62	1986	6.89	1.89543	2.14825	46.3534	73.1121	13.0694	282.003	null	null	null	null	1	1	null	1	119	120	68	58	null	1	null	1.74e-29	16.3	13.1	282	null	0.724
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.250085	0.250085	1	null	null	null	0.107	0.0498	0.031	0.249917	44.6	45	2001	3.66	1.00382	2.46962	138.341	61.052	27.5357	1542.47	null	null	null	null	1	1	null	1	199	196.5	68	56	2	null	null	2.23e-50	18.5	27.5	1540	null	62.3	62	2001	6.89	1.89543	4.80784	318.977	73.1121	29.7704	1975.13	null	null	null	null	1	1	null	1	392	388	68	56	2	1	null	2.28e-54	35.9	29.8	1980	null	2.16
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.0110243	0.0110243	1	null	null	null	-0.373	0.0564	3.69e-11	0.00767192	44.6	45	2014	3.6	1.00382	1.21558	70.3183	61.052	13.6159	787.646	null	null	null	null	1	1	null	1	131	132	68	54	4	2	null	2.56e-50	8.89	13.6	788	null	62.2	62	2014	6.75	1.89543	2.15587	54.0916	73.1121	13.2881	333.402	null	null	null	null	1	1	null	1	127	127	68	54	null	null	null	1.62e-31	15.8	13.3	333	null	-6.62
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	2.43e-06	0.096615	0.096615	null	null	null	null	-0.0321	0.257	0.901	0.0858845	44.4	44	1986	3.6	1.00382	0.607636	1.32726	61.052	7.02721	15.3496	null	null	null	null	1	null	null	null	62.4	62	68	58	1	null	null	0.0327446	4.53	7.03	15.3	null	62	62	1986	6.75	1.89543	1.00861	2.3879	73.1121	6.02121	14.2553	null	null	null	null	1	null	null	null	75.5	76	68	58	2	1	null	0.0209785	7.48	6.02	14.3	null	-0.125
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.275346	0.275346	1	null	null	null	0.000549	0.0493	0.991	0.275036	44.5	44	1987	3.59	1.00382	1.17094	54.8408	61.052	13.0802	612.607	null	null	null	null	1	1	null	1	116	115	68	56	4	1	null	1e-46	8.72	13.1	613	null	62	62	1987	6.36	1.89543	2.86683	99.245	73.1121	17.7184	613.382	null	null	null	null	1	1	null	1	172	170	68	56	5	null	null	2.31e-39	21.4	17.7	613	null	0.0111
