 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.00092914	0.00092914	1	null	null	null	-1.1	0.0956	2.14e-30	-0.000758457	46.6	47	2320	3.7	1.14775	5.01246	354.955	66.3779	46.8003	3314.14	null	null	null	null	1	1	null	1	421	415	66	57	null	null	null	1.47e-56	37.8	46.8	3310	null	64.5	64	2320	6.42	1.72063	1.44454	51.4832	71.9028	7.45723	265.775	null	null	null	null	1	1	null	1	123	123	66	57	3	1	null	2.36e-41	10.8	7.46	266	null	-11.5
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.61e-05	-0.0431933	-0.0431933	null	null	null	null	0	1000	1	-0.065326	47.5	47	1991	3.74	1.14775	0.61938	-0.32529	66.3779	14.7665	-7.75516	null	null	null	null	1	null	null	null	66.1	65	66	57	2	1	null	0.601323	4.55	14.8	-7.76	null	65	65	1991	6.63	1.72063	1.03028	3.36036	71.9028	2.08296	6.79378	null	null	null	null	1	1	null	null	75.3	75	66	57	2	null	null	0.0018166	7.61	2.08	6.79	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.934699	0.934699	1	null	null	null	0.0865	0.0495	0.0809	0.93471	47.9	48	1970	3.95	1.14775	26.9626	1572.38	66.3779	260.072	15166.7	null	null	null	null	1	1	null	1	1640	1587.5	66	58	1	null	null	1.62e-52	205	260	15200	null	65.2	65	1970	6.43	1.72063	57.9259	3703.75	71.9028	289.459	18507.8	null	null	null	null	1	1	null	1	3780	3665	66	58	null	null	null	9.25e-55	441	289	18500	null	1.75
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.448657	0.448657	1	null	null	null	-0.56	0.0642	2.44e-18	0.4489	48.1	48	1962	3.94	1.14775	8.05944	410.019	66.3779	73.0344	3715.58	null	null	null	null	1	1	null	1	476	460.5	66	58	null	null	null	3.21e-49	61.4	73	3720	null	65.4	65	1962	6.54	1.72063	4.42463	192.183	71.9028	23.5343	1022.21	null	null	null	null	1	1	null	1	264	264.5	66	58	null	null	null	1.58e-45	33.7	23.5	1020	null	-8.74
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.415309	0.415309	1	null	null	null	0.229	0.0522	1.14e-05	0.416339	48.2	48	1982	3.95	1.14775	0.982321	36.5014	66.3779	9.1336	339.389	null	null	null	null	1	1	null	1	103	101	66	58	null	null	null	7.83e-43	7.4	9.13	339	null	65.5	66	1982	6.7	1.72063	2.72123	110.959	71.9028	14.1066	575.204	null	null	null	null	1	1	null	1	183	184	66	58	3	null	null	3.1e-44	20.7	14.1	575	null	4.39
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.191111	0.191111	1	null	null	null	-0.000595	0.0507	0.991	0.186371	48.1	48	1977	3.96	1.14775	0.840234	20.6399	66.3779	7.88412	193.67	null	null	null	null	1	1	null	1	87	86	66	56	2	1	null	2.06e-32	6.2	7.88	194	null	65.6	66	1977	6.64	1.72063	1.60923	37.6508	71.9028	8.26629	193.405	null	null	null	null	1	1	null	1	110	108	66	56	2	null	null	6.86e-31	11.9	8.27	193	null	-0.0117
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.0740504	0.0740504	1	null	null	null	0.0958	0.0496	0.0536	0.0733282	48.3	48	1930	3.8	1.14775	2.33551	175.032	66.3779	21.4257	1605.73	null	null	null	null	1	1	null	1	241	241	66	61	1	null	null	2.47e-61	18.2	21.4	1610	null	65.4	66	1930	6.61	1.72063	5.74411	381.081	71.9028	30.1798	2002.21	null	null	null	null	1	1	null	1	453	450	66	61	null	null	null	5.7e-58	44.8	30.2	2000	null	1.93
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.126438	0.126438	1	null	null	null	0.132	0.0504	0.00904	0.123888	48.4	48	1965	3.85	1.14775	0.872117	38.418	66.3779	8.10734	357.14	null	null	null	null	1	1	null	1	105	104	66	49	6	4	null	5.06e-42	6.02	8.11	357	null	65.3	66	1965	6.66	1.72063	3.1202	93.2605	71.9028	16.178	483.55	null	null	null	null	1	1	null	1	165	165	66	49	1	null	null	7.12e-33	21.8	16.2	484	null	2.61
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	3.92e-06	0.0671713	0.0671713	null	null	null	null	-0.289	0.349	0.407	0.0549134	48.5	48	1960	3.84	1.14775	0.816488	1.13085	66.3779	11.9655	16.5725	null	null	null	null	1	null	null	null	67.5	68	66	57	null	null	null	0.171222	6.07	12	16.6	null	65.2	65	1960	6.66	1.72063	1.04854	2.58843	71.9028	3.44867	8.51335	null	null	null	null	1	null	null	null	74.5	74	66	57	2	null	null	0.0163932	7.75	3.45	8.51	null	-0.829
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0672948	0.0672948	1	null	null	null	0.0259	0.0493	0.599	0.0652382	48.5	48	1993	3.79	1.14775	1.73517	67.1757	66.3779	16.0781	622.451	null	null	null	null	1	1	null	1	134	134	66	56	1	null	null	5.67e-42	12.9	16.1	622	null	65.3	65	1993	6.7	1.72063	2.85743	127.026	71.9028	14.8638	660.763	null	null	null	null	1	1	null	1	199	198.5	66	56	3	2	null	3.83e-45	21.3	14.9	661	null	0.526
