 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.115983	-0.115983	1	null	null	null	-1.42	0.118	3.06e-33	-0.117148	42.7	43	2324	3.39	0.929421	4.42459	274.349	59.1424	47.975	2974.72	null	null	null	null	1	1	null	1	333	328	65	61	null	null	null	3.58e-56	34.5	48	2970	null	64.3	64	2324	6.59	1.67925	1.22795	13.5055	74.4945	10.2886	113.158	null	null	null	null	1	1	null	1	88	88	65	61	null	null	null	2.38e-16	9.45	10.3	113	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	6.39e-06	0.0899013	0.0899013	null	null	null	null	0	1000	1	0.0988425	42.9	43	1895	3.11	0.929421	0.585567	-0.763105	59.1424	11.715	-15.2669	null	null	null	null	1	null	null	null	58.4	58	65	58	null	null	null	0.19736	4.37	11.7	-15.3	null	63.9	64	1895	6.42	1.67925	1.0464	4.9883	74.4945	4.75166	22.6517	null	null	null	null	1	1	null	1	79.5	79	65	58	1	1	null	1.18e-05	7.81	4.75	22.7	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.876748	0.876748	1	null	null	null	0.101	0.0497	0.0412	0.876772	43	43	1908	3.12	0.929421	24.5801	1310.24	59.1424	285.647	15226.4	null	null	null	null	1	1	null	1	1370	1356.5	65	60	null	null	null	1.3e-51	190	286	15200	null	64.2	64	1908	6.6	1.67925	41.4593	2460.27	74.4945	324.108	19233.2	null	null	null	null	1	1	null	1	2530	2515.5	65	60	null	null	null	2.6e-54	321	324	19200	null	2.04
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.530846	0.530846	1	null	null	null	-0.327	0.0547	2.16e-09	0.531492	42.9	43	1920	3.14	0.929421	6.57308	350.519	59.1424	72.5702	3869.91	null	null	null	null	1	1	null	1	410	402	65	59	null	null	null	5.27e-51	50.5	72.6	3870	null	64.3	64	1920	6.62	1.67925	4.95678	221.37	74.4945	40.7873	1821.56	null	null	null	null	1	1	null	1	296	285	65	59	1	null	null	9.8e-47	38	40.8	1820	null	-5.99
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.136216	0.136216	1	null	null	null	0.102	0.0502	0.0415	0.139121	42.9	43	1929	3.12	0.929421	1.11106	28.2286	59.1424	12.368	314.23	null	null	null	null	1	1	null	1	87.4	87.5	65	62	null	null	null	1.37e-34	8.7	12.4	314	null	64.3	64	1929	6.58	1.67925	1.99702	48.7314	74.4945	16.2981	397.707	null	null	null	null	1	1	null	1	123	120.5	65	62	null	null	null	1.34e-33	15.6	16.3	398	null	2.04
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.000710482	0.000710482	1	null	null	null	0.091	0.0517	0.0784	0.00400239	43	43	1917	3.21	0.929421	0.825483	12.9093	59.1424	9.6589	151.051	null	null	null	null	1	1	null	1	72.1	71	65	58	1	null	null	1.06e-22	6.23	9.66	151	null	64.4	64	1917	6.6	1.67925	1.17906	23.9883	74.4945	9.15439	186.249	null	null	null	null	1	1	null	1	98.5	98	65	58	4	null	null	8.63e-29	8.84	9.15	186	null	1.76
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.0419746	0.0419746	1	null	null	null	-0.0787	0.0495	0.112	0.0425663	42.9	43	1931	3.2	0.929421	2.40003	153.893	59.1424	27.4739	1761.66	null	null	null	null	1	1	null	1	213	212	65	57	1	null	null	2.71e-54	18.1	27.5	1760	null	64.3	64	1931	6.48	1.67925	2.95967	185.19	74.4945	23.4884	1469.69	null	null	null	null	1	1	null	1	260	255	65	57	1	null	null	6.46e-54	22.3	23.5	1470	null	-1.59
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.383571	0.383571	1	null	null	null	0.0532	0.0499	0.286	0.39003	43	43	1949	3.18	0.929421	0.942514	27.2076	59.1424	10.5472	304.467	null	null	null	null	1	1	null	1	86.4	85.5	65	60	1	1	null	3.42e-37	7.25	10.5	304	null	64.3	64	1949	6.73	1.67925	2.07961	42.3889	74.4945	16.8829	344.126	null	null	null	null	1	1	null	1	117	111.5	65	60	null	null	null	1.04e-28	16	16.9	344	null	1.07
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-6.14e-06	-0.0274654	-0.0274654	null	null	null	null	0	1000	1	-0.0240931	42.9	43	1933	3.13	0.929421	0.640454	-1.3354	59.1424	12.8131	-26.7164	null	null	null	null	1	null	null	null	57.8	58	65	57	4	null	null	0.0413426	4.76	12.8	-26.7	null	64.1	64	1933	6.74	1.67925	1.16982	2.43537	74.4945	5.31212	11.0589	null	null	null	null	1	null	null	null	76.9	76	65	57	1	null	null	0.0416556	8.69	5.31	11.1	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.188762	0.188762	1	null	null	null	-0.331	0.0551	1.76e-09	0.191799	43	43	1919	3.1	0.929421	1.42258	59.7523	59.1424	15.6215	656.143	null	null	null	null	1	1	null	1	119	119	65	57	3	1	null	1.96e-44	10.7	15.6	656	null	63.8	64	1919	6.47	1.67925	1.84441	36.9792	74.4945	15.2591	305.935	null	null	null	null	1	1	null	1	111	111	65	57	2	null	null	1.3e-27	13.8	15.3	306	null	-6.02
