 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.100383	0.100383	1	null	null	null	-1.38	0.115	5.83e-33	0.0887894	44.1	44	2294	3.55	2.3951	3.92301	239.543	77.6814	40.7898	2490.67	null	null	null	null	1	1	null	1	317	316.5	66	58	3	null	null	4.35e-54	29.8	40.8	2490	null	63.7	64	2294	6.48	5.00128	1.60199	22.2944	70.9125	7.52666	104.746	null	null	null	1	1	1	null	1	93.2	92	66	58	1	null	null	1.19e-22	11.3	7.53	105	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	3.81e-06	0.0479437	0.0479437	null	null	null	null	0	1000	1	-0.0812682	44.4	44	1973	3.58	2.3951	0.842752	-1.66442	77.6814	5.04943	-9.97251	null	null	null	null	1	null	null	null	76	76	66	59	3	null	null	0.0520004	6.06	5.05	-9.97	null	63.8	64	1973	6.71	5.00128	1.22251	0.985777	70.9125	9.96745	8.03731	null	null	null	null	1	null	null	null	71.9	71	66	59	null	null	null	0.422065	8.11	9.97	8.04	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.946717	0.946717	1	null	null	null	-0.138	0.0502	0.00604	0.946765	44.3	44	1967	3.56	2.3951	27.5489	1507.2	77.6814	305.242	16699.8	null	null	null	null	1	1	null	1	1580	1512.5	66	60	1	null	null	2.85e-52	213	305	16700	null	63.9	64	1967	6.55	5.00128	44.9884	2758.44	70.9125	198.352	12161.8	null	null	null	null	1	1	null	1	2830	2780	66	60	null	null	null	3.78e-55	348	198	12200	null	-2.75
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.735774	0.735774	1	null	null	null	0.0474	0.0493	0.336	0.736107	44.1	44	1964	3.48	2.3951	4.84142	315.115	77.6814	51.7755	3369.92	null	null	null	null	1	1	null	1	393	389.5	66	54	3	null	null	1.52e-52	35.5	51.8	3370	null	63.4	63	1964	6.22	5.00128	13.2819	822.736	70.9125	60.6712	3758.24	null	null	null	null	1	1	null	1	894	896	66	54	2	null	null	2.72e-51	97.5	60.7	3760	null	0.961
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.336556	0.336556	1	null	null	null	0.0415	0.0497	0.403	0.313814	44	44	1914	3.2	2.3951	1.06562	33.7994	77.6814	11.1671	354.198	null	null	null	null	1	1	null	1	111	112	66	52	6	1	null	5.67e-39	7.38	11.2	354	null	63.7	64	1914	6.35	5.00128	2.47049	83.6067	70.9125	11.5165	389.744	null	null	null	null	1	1	null	1	155	154.5	66	52	1	1	null	8.68e-40	17.3	11.5	390	null	0.836
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0288267	0.0288267	1	null	null	null	0.00521	0.0513	0.919	-0.0589011	44.2	44	1943	3.51	2.3951	0.952416	16.5255	77.6814	9.50338	164.895	null	null	null	null	1	1	null	1	94.2	94	66	58	null	1	null	7.1e-27	6.9	9.5	165	null	64	64	1943	6.26	5.00128	1.53512	34.0875	70.9125	7.51565	166.885	null	null	null	null	1	1	null	1	105	104.5	66	58	1	null	null	1.46e-35	10.7	7.52	167	null	0.102
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0184109	-0.0184109	1	null	null	null	0.0509	0.0493	0.302	-0.030385	44.3	44	1977	3.51	2.3951	2.15373	124.25	77.6814	23.0086	1327.38	null	null	null	null	1	1	null	1	202	203	66	58	3	null	null	1.02e-53	16.2	23	1330	null	64.1	64	1977	6.51	5.00128	4.75727	326.346	70.9125	21.7537	1492.29	null	null	null	null	1	1	null	1	397	400	66	58	4	null	null	6.27e-58	35.9	21.8	1490	null	1.03
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.492185	0.492185	1	null	null	null	-0.308	0.0542	1.34e-08	0.488203	44.4	44	1975	3.6	2.3951	1.95788	85.702	77.6814	20.3596	891.195	null	null	null	null	1	1	null	1	163	163	66	60	2	null	null	3.42e-48	15	20.4	891	null	64	64	1975	6.78	5.00128	2.78524	93.3708	70.9125	13.0844	438.636	null	null	null	null	1	1	null	1	164	162	66	60	null	null	null	9.08e-43	21	13.1	439	null	-5.68
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	2.6e-06	0.173511	0.173511	null	null	null	1	0	1000	1	0.0530737	44.4	44	1981	3.56	2.3951	0.873692	-1.15594	77.6814	5.23481	-6.92594	null	null	null	null	1	null	null	null	76.5	77	66	59	1	null	null	0.189958	6.32	5.23	-6.93	null	64	64	1981	6.75	5.00128	0.999643	1.32476	70.9125	8.15037	10.8011	null	null	null	null	1	null	null	null	72.2	73	66	59	3	null	null	0.187769	6.05	8.15	10.8	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0314032	0.0314032	1	null	null	null	-0.043	0.0494	0.384	0.00795462	44.5	44	1980	3.54	2.3951	1.47847	61.152	77.6814	15.3662	635.571	null	null	null	null	1	1	null	1	139	141	66	60	null	null	null	7.72e-48	11.2	15.4	636	null	64.1	64	1980	6.87	5.00128	3.33776	122.471	70.9125	15.6883	575.644	null	null	null	null	1	1	null	1	193	190	66	60	1	null	null	2.64e-44	25.4	15.7	576	null	-0.871
