 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.110055	-0.110055	1	null	null	null	-1.6	0.131	4e-34	-0.124862	46.8	47	2332	4.01	1.63757	5.06509	337.149	57.9563	70.36	4683.39	null	1	null	null	1	1	null	1	395	383	63	57	null	null	null	3.86e-55	38.2	70.4	4680	null	65.5	65	2332	6.77	3.55004	1.50694	25.1876	67.5843	7.06801	118.138	null	null	null	null	1	1	null	1	92.8	91	63	57	2	null	null	1.49e-25	10.9	7.07	118	null	-12.2
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.94e-05	0.228333	0.228333	null	null	null	null	-1.02	1.13	0.368	0.146396	48.1	48	1994	4.1	1.63757	0.621354	0.543707	57.9563	14.1982	12.4239	null	null	null	null	1	null	null	null	58.5	58	63	52	2	2	null	0.384846	4.23	14.2	12.4	null	66	66	1994	7.13	3.55004	1.08925	0.415691	67.5843	3.10581	1.18527	null	null	null	null	1	null	null	null	68	68	63	52	2	null	null	0.70387	7.16	3.11	1.19	null	-0.901
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.884211	0.884211	1	null	null	null	0.0426	0.0492	0.387	0.884225	48.7	49	2003	4.18	1.63757	20.3349	1172.31	57.9563	284.902	16424.7	null	null	null	null	1	1	null	1	1230	1182	63	56	null	null	null	7e-51	152	285	16400	null	66	66	2003	7.07	3.55004	44.5803	3895.59	67.5843	207.315	18115.9	null	null	null	null	1	1	null	1	3960	3883.5	63	56	2	null	null	1.04e-60	334	207	18100	null	0.865
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.582618	0.582618	1	null	null	null	-0.441	0.0588	6.67e-14	0.58318	48.9	49	1972	4.24	1.63757	5.86015	323.194	57.9563	80.8068	4456.58	null	null	null	null	1	1	null	1	381	367.5	63	60	null	null	null	1.46e-52	45.4	80.8	4460	null	66	66	1972	7.08	3.55004	4.58442	341.682	67.5843	21.6614	1614.45	null	null	null	null	1	1	null	1	409	407.5	63	60	1	null	null	5.94e-61	35.3	21.7	1610	null	-7.49
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.161064	0.161064	1	null	null	null	0.27	0.0532	3.78e-07	0.142183	49	49	1988	4.25	1.63757	0.791645	28.2893	57.9563	10.6776	381.562	null	null	null	null	1	1	null	1	86.2	86	63	57	2	null	null	4.56e-44	5.77	10.7	382	null	66	66	1988	6.95	3.55004	3.51522	147.1	67.5843	16.9805	710.576	null	null	null	null	1	1	null	1	215	213	63	57	2	null	null	6.06e-45	26.3	17	711	null	5.08
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.142139	0.142139	1	null	null	null	-0.0293	0.0526	0.578	0.0902262	49.2	49	1986	4.21	1.63757	0.812969	9.21612	57.9563	11.9542	135.517	null	null	null	null	1	1	null	1	67.2	67	63	58	null	null	null	4.97e-17	5.99	12	136	null	65.9	66	1986	6.83	3.55004	1.44087	28.5881	67.5843	6.3844	126.672	null	null	null	null	1	1	null	1	96.2	96.5	63	58	1	1	null	3.05e-30	10.4	6.38	127	null	-0.557
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.277996	0.277996	1	null	null	null	-0.0709	0.0494	0.152	0.273806	49.4	49	2010	4.19	1.63757	2.32309	104.322	57.9563	33.3456	1497.44	null	null	null	null	1	1	null	1	162	163	63	61	null	null	null	2.02e-48	18.1	33.3	1500	null	65.9	66	2010	6.84	3.55004	4.50997	280.219	67.5843	20.4711	1271.94	null	null	null	null	1	1	null	1	348	344	63	61	null	null	null	5.37e-57	35.1	20.5	1270	null	-1.43
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.183496	0.183496	1	null	null	null	0.202	0.0516	9.36e-05	0.167109	49.4	49	1952	4.02	1.63757	1.04607	26.027	57.9563	14.1089	351.04	null	null	null	null	1	1	null	1	84	82.5	63	60	null	1	null	1.53e-34	7.94	14.1	351	null	65.6	66	1952	6.61	3.55004	3.09868	115.582	67.5843	14.9687	558.341	null	null	null	null	1	1	null	1	183	183	63	60	null	null	null	6.02e-44	23.8	15	558	null	3.91
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	3.95e-06	0.229291	0.229291	null	null	null	null	0	1000	1	0.155488	49.4	49	1952	4	1.63757	0.69316	-2.33963	57.9563	18.7513	-63.2913	null	null	null	null	null	null	null	null	55.6	56	63	60	1	null	null	0.00120298	5.13	18.8	-63.3	null	66	66	1952	6.89	3.55004	1.05405	-0.0343095	67.5843	2.53865	-0.0826336	null	null	null	null	null	null	null	null	67.6	68	63	60	null	null	null	0.974111	7.39	2.54	-0.0826	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.147429	0.147429	1	null	null	null	-0.263	0.053	6.87e-07	0.126637	49.5	49	1951	4.08	1.63757	1.16557	49.377	57.9563	15.694	664.843	null	null	null	null	1	1	null	1	107	108	63	57	null	1	null	3.29e-46	8.66	15.7	665	null	66	66	1951	6.89	3.55004	2.37723	74.9596	67.5843	11.5032	362.721	null	null	null	null	1	1	null	1	143	141	63	57	null	null	null	4.28e-39	17.6	11.5	363	null	-4.96
