 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0864986	0.0864986	1	null	null	null	-1.6	0.131	4.17e-34	0.0851763	42.2	42	2299	3.07	1.17117	4.68871	347.494	51.7968	44.6292	3307.6	null	null	null	null	1	1	null	1	399	399	66	62	null	null	null	1.46e-61	36.9	44.6	3310	null	64.1	64	2299	6.88	1.52087	1.07261	12.3177	65.6016	7.31176	83.9676	null	null	null	null	1	1	null	1	77.9	79	66	62	null	null	null	2.83e-17	8.32	7.31	84	null	-12.2
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	2.09e-05	-0.0314031	-0.0314031	null	null	null	null	0.0219	0.184	0.905	-0.0579993	42.5	43	2009	3.33	1.17117	0.520327	1.75325	51.7968	5.96234	20.0902	null	null	null	null	1	1	null	null	53.6	53	66	60	null	null	null	0.00123763	3.87	5.96	20.1	null	64.3	64	2009	6.59	1.52087	1.09743	3.7317	65.6016	6.21417	21.1306	null	null	null	null	1	1	null	null	69.3	69	66	60	null	null	null	0.00117684	8.38	6.21	21.1	null	0.119
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.928141	0.928141	1	null	null	null	0.0718	0.0494	0.146	0.92816	42.6	43	1989	3.41	1.17117	20.407	1144.7	51.7968	193.857	10874.1	null	null	null	null	1	1	null	1	1200	1177.5	66	62	null	null	null	3.33e-54	161	194	10900	null	64.5	64	1989	6.49	1.52087	30.8705	1878.32	65.6016	210.857	12829.6	null	null	null	null	1	1	null	1	1940	1874.5	66	62	null	null	null	2.55e-56	243	211	12800	null	1.45
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.82139	0.82139	1	null	null	null	0.528	0.0626	3.56e-17	0.821778	42.7	43	2004	3.47	1.17117	3.88319	167.62	51.7968	35.2388	1521.1	null	null	null	null	1	1	null	1	219	219	66	60	null	null	null	1.99e-46	30.1	35.2	1520	null	64.3	64	2004	6.52	1.52087	13.3434	716.882	65.6016	95.4072	5125.8	null	null	null	null	1	1	null	1	782	769.5	66	60	null	null	null	8.02e-52	103	95.4	5130	null	8.43
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.635263	0.635263	1	null	null	null	-0.484	0.0608	1.71e-15	0.636398	42.5	43	2008	3.46	1.17117	3.15474	113.859	51.7968	29.7011	1071.95	null	null	null	null	1	1	null	1	166	162	66	61	1	null	null	1.64e-42	24.6	29.7	1070	null	64.3	64	2008	6.52	1.52087	2.12465	51.0705	65.6016	14.6429	351.973	null	null	null	null	1	1	null	1	117	112	66	61	2	null	null	8.65e-33	16.5	14.6	352	null	-7.96
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0291214	0.0291214	1	null	null	null	-0.016	0.0529	0.762	0.00970776	42.6	42	2024	3.46	1.17117	0.714998	13.2925	51.7968	6.92213	128.689	null	null	null	null	1	1	null	1	65.1	65	66	56	3	null	null	1.67e-26	5.24	6.92	129	null	64.1	64	2024	6.82	1.52087	0.948221	18.5055	65.6016	6.35509	124.026	null	null	null	null	1	1	null	1	84.1	83	66	56	3	null	null	1.55e-27	6.96	6.36	124	null	-0.303
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.350933	0.350933	1	null	null	null	0.0163	0.0492	0.74	0.350495	42.6	42	1985	3.4	1.17117	2.57514	157.897	51.7968	23.1105	1417.04	null	null	null	null	1	1	null	1	210	208	66	62	1	null	null	8.8e-57	20.2	23.1	1420	null	63.7	64	1985	6.53	1.52087	3.50477	203.495	65.6016	25.3396	1471.28	null	null	null	null	1	1	null	1	269	271	66	62	null	null	null	2.49e-55	27.6	25.3	1470	null	0.332
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.388254	0.388254	1	null	null	null	-0.582	0.0652	4.77e-19	0.388609	42.5	42	1989	3.39	1.17117	3.99596	216.78	51.7968	36.9594	2005.03	null	null	null	null	1	1	null	1	269	267	66	59	1	null	null	1.67e-51	30.7	37	2010	null	63.6	64	1989	6.53	1.52087	1.91892	74.9068	65.6016	13.4617	525.491	null	null	null	null	1	1	null	1	141	142	66	59	1	null	null	6.62e-44	14.7	13.5	525	null	-8.92
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	9.41e-06	0.0551024	0.0551024	null	null	null	null	0	1000	1	0.0292146	42.5	42	1998	3.34	1.17117	0.507221	-1.60377	51.7968	7.83585	-24.7761	null	null	null	null	1	null	null	null	50.2	50	66	57	4	null	null	0.00237059	3.67	7.84	-24.8	null	63.6	63	1998	6.55	1.52087	0.957773	1.88959	65.6016	4.02272	7.93644	null	null	null	null	1	null	null	null	67.5	68	66	57	null	null	null	0.0530843	7.09	4.02	7.94	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.247352	0.247352	1	null	null	null	-0.151	0.0505	0.00277	0.245766	42.5	42	1997	3.4	1.17117	1.78142	91.9737	51.7968	16.6181	857.982	null	null	null	null	1	1	null	1	144	141	66	61	null	null	null	6.41e-52	13.9	16.6	858	null	63.7	64	1997	6.52	1.52087	2.4029	87.1197	65.6016	16.7135	605.967	null	null	null	null	1	1	null	1	153	149	66	61	null	null	null	7.46e-43	18.7	16.7	606	null	-2.99
