 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.118575	0.118575	1	null	null	null	-1.58	0.13	4.92e-34	0.11553	43.6	43	2302	3.61	1.58655	4.61327	358.344	53.4525	54.8651	4261.74	null	null	null	null	1	1	null	1	412	407	66	54	7	null	null	1.95e-56	33.9	54.9	4260	null	65.2	65	2302	6.76	2.9377	1.60078	21.8891	67.7961	8.2656	113.024	null	null	null	null	1	1	null	1	89.7	89	66	54	2	null	null	6.65e-20	11.5	8.27	113	null	-12.2
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	9.45e-06	-0.150543	-0.150543	null	null	null	null	-0.0727	0.11	0.51	-0.242586	44.5	44	1999	3.54	1.58655	0.599716	3.25906	53.4525	7.77771	42.2667	null	null	null	null	1	1	null	null	56.7	57	66	52	2	1	null	9.43e-07	4.09	7.78	42.3	null	65.4	65	1999	6.5	2.9377	1.1307	7.5501	67.7961	5.35391	35.75	null	null	null	null	1	1	null	null	75.3	75	66	52	3	1	null	7.44e-09	7.73	5.35	35.7	null	-0.659
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.924674	0.924674	1	null	null	null	-0.129	0.05	0.00971	0.924708	44.8	45	1971	3.53	1.58655	22.2648	1247.32	53.4525	265.846	14893.2	null	null	null	null	1	1	null	1	1300	1248	66	61	null	null	null	1.6e-53	174	266	14900	null	65.7	66	1971	6.52	2.9377	30.4535	2149.66	67.7961	156.623	11055.8	null	null	null	null	1	1	null	1	2220	2210	66	61	null	null	null	1.84e-59	238	157	11100	null	-2.59
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.553538	0.553538	1	null	null	null	-0.526	0.0625	4.11e-17	0.554107	45	45	1937	3.26	1.58655	6.78916	374.613	53.4525	80.8801	4462.81	null	null	null	null	1	1	null	1	428	416	66	61	null	null	null	3.43e-53	53	80.9	4460	null	65.6	66	1937	6.67	2.9377	4.43665	257.925	67.7961	22.8696	1329.53	null	null	null	null	1	1	null	1	326	322	66	61	null	null	null	5.34e-55	34.5	22.9	1330	null	-8.41
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.333899	0.333899	1	null	null	null	0.588	0.0656	3.16e-19	0.331319	45.3	45	2021	3.53	1.58655	0.874762	24.9374	53.4525	10.4508	297.927	null	null	null	null	1	1	null	1	78.4	78	66	59	1	null	null	4.05e-38	6.55	10.5	298	null	65.8	66	2021	6.97	2.9377	4.27866	224.526	67.7961	21.9926	1154.08	null	null	null	null	1	1	null	1	292	291	66	59	null	null	null	4.11e-51	32.7	22	1150	null	8.96
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0896638	0.0896638	1	null	null	null	0.0185	0.0499	0.711	0.0680651	45.6	46	1988	3.43	1.58655	0.837941	24.1309	53.4525	9.87571	284.399	null	null	null	null	1	1	null	1	77.6	77.5	66	60	null	null	null	5.24e-39	6.31	9.88	284	null	65.6	65	1988	6.65	2.9377	2.21845	56.9539	67.7961	11.5591	296.755	null	null	null	null	1	1	null	1	125	123	66	60	null	null	null	8.21e-35	17	11.6	297	null	0.37
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.337921	0.337921	1	null	null	null	-0.0722	0.0494	0.144	0.336876	45.5	45	2021	3.45	1.58655	3.32533	197.458	53.4525	39.5497	2348.47	null	null	null	null	1	1	null	1	251	249	66	56	null	1	null	7.81e-52	24.8	39.5	2350	null	65.6	65	2021	6.66	2.9377	6.18478	385.204	67.7961	31.9333	1988.89	null	null	null	null	1	1	null	1	453	455	66	56	1	null	null	5.81e-53	46.2	31.9	1990	null	-1.46
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.302777	0.302777	1	null	null	null	0.351	0.0556	2.86e-10	0.298191	45.4	45	1999	3.49	1.58655	1.10131	32.8475	53.4525	13.1571	392.423	null	null	null	null	1	1	null	1	86.3	85.5	66	60	null	1	null	8.39e-39	8.4	13.2	392	null	65.3	65	1999	6.61	2.9377	3.88379	171.137	67.7961	19.9633	879.675	null	null	null	null	1	1	null	1	239	242.5	66	60	2	null	null	2.01e-47	30	20	880	null	6.31
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.57e-06	0.125226	0.125226	null	null	null	null	0.0548	0.115	0.635	0.0506194	44.9	45	1947	3.15	1.58655	0.550353	2.26181	53.4525	7.19973	29.589	null	null	null	null	1	1	null	null	55.7	55.5	66	56	null	null	null	0.000105166	3.85	7.2	29.6	null	65.2	65	1947	6.47	2.9377	1.01572	7.15038	67.7961	4.76789	33.5647	null	null	null	null	1	1	null	null	74.9	74.5	66	56	1	1	null	1e-09	7.1	4.77	33.6	null	0.474
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.47887	0.47887	1	null	null	null	0.0909	0.0497	0.0675	0.476979	44.8	45	2016	3.46	1.58655	1.59406	55.2642	53.4525	18.9334	656.402	null	null	null	null	1	1	null	1	109	106	66	60	null	null	null	9.33e-42	12.3	18.9	656	null	65.1	65	2016	6.73	2.9377	3.61492	156.504	67.7961	18.6897	809.148	null	null	null	null	1	1	null	1	224	224.5	66	60	null	null	null	4.58e-47	27.9	18.7	809	null	1.83
