 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0300476	0.0300476	1	null	null	null	-0.979	0.088	9.4e-29	0.0261907	45.3	45	2358	3.57	2.58891	4.69631	313.515	66.7785	49.65	3314.52	null	null	null	null	1	1	null	1	380	374.5	65	58	null	null	null	3.3e-56	35.7	49.6	3310	null	65.2	65	2358	6.43	1.5409	2.22174	61.795	70.9119	12.4954	347.546	null	null	null	null	1	1	null	1	133	133	65	58	null	null	null	3.57e-35	16.9	12.5	348	null	-11.1
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.58e-05	0.228387	0.228387	null	null	null	null	0	1000	1	0.198456	45.4	45	2007	3.59	2.58891	0.716869	-0.89512	66.7785	14.157	-17.6771	null	null	null	null	1	null	null	null	65.9	65	65	60	null	null	null	0.215132	4.96	14.2	-17.7	null	65.5	65	2007	6.51	1.5409	1.08797	4.55474	70.9119	3.27573	13.7137	null	null	null	null	1	1	null	1	75.5	76	65	60	null	null	null	9e-05	8.3	3.28	13.7	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.844944	0.844944	1	null	null	null	-0.304	0.0539	1.76e-08	0.84498	45.6	45	1982	3.67	2.58891	21.0847	1389.08	66.7785	219.528	14462.8	null	null	null	null	1	1	null	1	1460	1411.5	65	58	2	null	null	1.65e-55	161	220	14500	null	65.6	65	1982	6.6	1.5409	19.2732	1257.92	70.9119	110.066	7183.73	null	null	null	null	1	1	null	1	1330	1333.5	65	58	1	null	null	2.86e-55	147	110	7180	null	-5.63
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.56891	0.56891	1	null	null	null	-0.311	0.0542	9.08e-09	0.568844	45.7	46	1972	3.67	2.58891	5.42128	379.73	66.7785	54.5841	3823.3	null	null	null	null	1	1	null	1	447	443	65	59	1	null	null	4.7e-58	41.6	54.6	3820	null	65.7	65	1972	6.54	1.5409	5.48002	316.122	70.9119	32.3623	1866.86	null	null	null	null	1	1	null	1	387	380	65	59	1	null	null	5.09e-53	42.1	32.4	1870	null	-5.75
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.372122	0.372122	1	null	null	null	0.212	0.0518	4.23e-05	0.372236	45.8	46	1968	3.66	2.58891	1.31653	33.3268	66.7785	13.9665	353.551	null	null	null	null	1	1	null	1	100	98	65	57	null	null	null	9.46e-35	9.64	14	354	null	65.7	65	1968	6.5	1.5409	2.63425	102.807	70.9119	14.7645	576.218	null	null	null	null	1	1	null	1	174	173	65	57	1	1	null	1.32e-42	19.8	14.8	576	null	4.09
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0676111	0.0676111	1	null	null	null	0.104	0.0511	0.042	0.0454598	45.6	46	1997	3.62	2.58891	0.975293	17.0012	66.7785	10.5088	183.188	null	null	null	null	1	1	null	1	83.8	83	65	59	null	null	null	1.51e-27	7.07	10.5	183	null	65.5	66	1997	6.43	1.5409	1.72152	42.1728	70.9119	9.49982	232.721	null	null	null	null	1	1	null	1	113	111	65	59	1	null	null	9.28e-33	13.1	9.5	233	null	2.03
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.312286	0.312286	1	null	null	null	0.0924	0.0496	0.0627	0.312354	45.7	46	1997	3.63	2.58891	1.87337	132.015	66.7785	19.4301	1369.23	null	null	null	null	1	1	null	1	199	200	65	58	2	null	null	9.58e-60	14.1	19.4	1370	null	65.5	66	1997	6.51	1.5409	4.64291	295.45	70.9119	26.6169	1693.76	null	null	null	null	1	1	null	1	366	368	65	58	1	null	null	8.81e-55	35.3	26.6	1690	null	1.86
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0672629	-0.0672629	1	null	null	null	0.185	0.0513	0.000316	-0.081532	45.7	46	2009	3.51	2.58891	1.36289	32.1871	66.7785	14.4269	340.715	null	null	null	null	1	1	null	1	99	98.5	65	58	null	null	null	3.25e-33	10.1	14.4	341	null	65.1	65	2009	6.79	1.5409	2.61345	92.8122	70.9119	14.68	521.334	null	null	null	null	1	1	null	1	164	162.5	65	58	2	null	null	7.28e-41	19.9	14.7	521	null	3.6
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.54e-05	0.114399	0.114399	null	null	null	null	0	1000	1	0.0589207	45.7	46	2020	3.5	2.58891	0.714097	-0.558115	66.7785	14.1022	-11.0218	null	null	null	null	1	null	null	null	66.2	66	65	59	null	null	null	0.436612	4.9	14.1	-11	null	65.2	65	2020	6.87	1.5409	0.932865	1.90163	70.9119	2.80872	5.72555	null	null	null	null	1	null	null	null	72.8	74	65	59	1	null	null	0.0456977	7.01	2.81	5.73	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.215222	0.215222	1	null	null	null	-0.114	0.05	0.0226	0.210286	45.6	46	1983	3.54	2.58891	1.87579	58.6549	66.7785	19.8982	622.205	null	null	null	null	1	1	null	1	125	123	65	60	null	null	null	6.68e-40	14.3	19.9	622	null	65	65	1983	6.88	1.5409	2.59623	85.3547	70.9119	14.5524	478.431	null	null	null	null	1	1	null	1	156	156	65	60	null	null	null	6.4e-40	20.1	14.6	478	null	-2.28
