 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0281468	0.0281468	1	null	null	null	-1.19	0.102	2.06e-31	0.0273141	40.8	41	2315	3.1	1.34067	3.68622	325.173	56.6959	41.3791	3650.18	null	null	null	null	1	1	null	1	382	376	61	61	1	null	null	2.02e-65	28.8	41.4	3650	null	64.1	64	2315	6.48	1.85375	2.57421	60.1439	69.6757	10.1742	237.71	null	null	null	null	1	1	null	1	130	125	61	61	null	null	null	3.88e-32	20	10.2	238	null	-11.7
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	3.41e-06	0.121423	0.121423	1	null	null	null	0.125	0.0554	0.0236	0.119669	41.1	41	1955	3.06	1.34067	0.623338	7.82194	56.6959	7.10154	89.1135	null	null	null	1	1	1	null	1	64.5	64.5	61	56	3	null	null	6.55e-19	4.48	7.1	89.1	null	64.2	64	1955	6.55	1.85375	2.09071	30.5385	69.6757	8.1418	118.925	null	null	null	1	1	1	null	1	100	100.5	61	56	2	null	null	7.94e-21	15.5	8.14	119	null	2.26
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.929811	0.929811	1	null	null	null	-0.0308	0.0492	0.532	0.929845	41.4	41	1962	3.23	1.34067	20.4262	1214.82	56.6959	234.625	13954.1	null	null	null	null	1	1	null	1	1270	1233	61	58	2	null	null	5.34e-53	156	235	14000	null	64.5	64	1962	6.57	1.85375	50.1853	3365.69	69.6757	193.84	12999.9	null	null	null	null	1	1	null	1	3440	3360	61	58	2	null	null	6.3e-56	382	194	13000	null	-0.625
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.805537	0.805537	1	null	null	null	0.0719	0.0494	0.146	0.805819	41.4	41	2009	3.18	1.34067	6.28464	404.168	56.6959	71.5376	4600.62	null	null	null	null	1	1	null	1	461	456	61	59	1	null	null	1.1e-55	48.3	71.5	4600	null	64.9	65	2009	6.93	1.85375	20.7105	1392.93	69.6757	80.7221	5429.15	null	null	null	null	1	1	null	1	1460	1443	61	59	4	null	null	9.55e-57	159	80.7	5430	null	1.46
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.232146	0.232146	1	null	null	null	0.325	0.0548	3.04e-09	0.233446	41.5	41	2007	3.24	1.34067	1.07436	32.2179	56.6959	11.9352	357.911	null	null	null	null	1	1	null	1	88.9	89	61	58	1	1	null	8.25e-38	8.08	11.9	358	null	65.1	65	2007	6.78	1.85375	4.17172	189.342	69.6757	16.6606	756.175	null	null	null	null	1	1	null	1	259	261	61	58	1	null	null	1.19e-46	31.7	16.7	756	null	5.93
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0419662	-0.0419662	1	null	null	null	0.0586	0.051	0.251	-0.0489795	41.5	41	1965	3.27	1.34067	0.781251	15.9009	56.6959	8.63046	175.656	null	null	null	null	1	1	null	1	72.6	72	61	62	null	null	null	1.96e-30	6	8.63	176	null	65.1	65	1965	6.43	1.85375	2.15117	50.0501	69.6757	8.63948	201.01	null	null	null	null	1	1	null	1	120	118	61	62	null	null	null	1.75e-32	16.8	8.64	201	null	1.15
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.23521	0.23521	1	null	null	null	-0.0366	0.0492	0.457	0.235352	41.6	41	1990	3.3	1.34067	2.15448	161.304	56.6959	24.623	1843.5	null	null	null	null	1	1	null	1	218	219	61	56	null	1	null	1.35e-57	16.1	24.6	1840	null	64.9	65	1990	6.84	1.85375	4.86196	436.485	69.6757	18.8742	1694.44	null	null	null	null	1	1	null	1	506	500	61	56	null	1	null	1.44e-61	36.3	18.9	1690	null	-0.744
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.185313	0.185313	1	null	null	null	0.556	0.0641	3.82e-18	0.186848	41.6	42	1989	3.33	1.34067	0.931287	29.5448	56.6959	10.3167	327.293	null	null	null	null	1	1	null	1	86.2	86	61	54	1	null	null	8.53e-38	6.73	10.3	327	null	64.3	64	1989	6.65	1.85375	5.40826	294.195	69.6757	21.6599	1178.24	null	null	null	null	1	1	null	1	364	364.5	61	54	3	null	null	2.56e-48	39.7	21.7	1180	null	8.68
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.44e-05	0.19351	0.19351	null	null	null	null	0.499	0.712	0.483	0.192162	41.6	42	2003	3.31	1.34067	0.678686	0.407529	56.6959	10.3179	6.19557	null	null	null	null	1	null	null	null	57.1	56	61	58	null	1	null	0.55029	5	10.3	6.2	null	64	64	2003	6.86	1.85375	1.24007	6.70357	69.6757	3.61892	19.5632	null	null	null	null	1	1	null	1	76.4	76	61	58	1	null	null	1.12e-06	9.27	3.62	19.6	null	0.701
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0353159	0.0353159	1	null	null	null	-0.141	0.0504	0.00514	0.0340687	41.7	42	1996	3.3	1.34067	1.76463	58.2871	56.6959	19.6088	647.695	null	null	null	null	1	1	null	1	115	112	61	59	null	null	null	8.45e-40	13.5	19.6	648	null	63.8	64	1996	6.5	1.85375	3.54356	117.24	69.6757	14.1481	468.092	null	null	null	null	1	1	null	1	187	185	61	59	1	null	null	1.4e-39	27.2	14.1	468	null	-2.8
