 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.180196	0.180196	1	null	null	null	-1.21	0.104	1.15e-31	0.179364	41.4	41	2350	3.32	1.78202	3.76253	241.398	80.2684	38.2561	2454.46	null	1	null	null	1	1	null	1	322	316	64	63	null	null	null	1.03e-58	29.8	38.3	2450	null	66.7	66	2350	6.7	3.09195	2.08212	44.6896	86.0565	6.99243	150.082	null	null	null	null	1	1	null	1	131	129	64	63	null	null	null	1.39e-31	16.2	6.99	150	null	-11.7
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-1.51e-06	0.313587	0.313587	1	null	null	null	-0.0807	0.0809	0.318	0.305845	41.7	42	2029	3.37	1.78202	0.764418	5.35871	80.2684	6	42.0611	null	1	null	null	1	1	null	1	85.6	86	64	59	1	null	null	1.3e-09	5.62	6	42.1	null	67	67	2029	7.05	3.09195	1.09962	8.02828	86.0565	4.78371	34.9257	null	null	null	null	1	1	null	null	94.1	94	64	59	1	null	null	2.66e-10	7.91	4.78	34.9	null	-0.998
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.918945	0.918945	1	null	null	null	-0.195	0.0512	0.000142	0.918991	41.9	42	1939	3.21	1.78202	25.1048	1403.22	80.2684	263.814	14745.8	null	null	null	null	1	1	null	1	1480	1437	64	59	1	null	null	3.77e-52	193	264	14700	null	67.3	67	1939	6.72	3.09195	39.4444	2899.08	86.0565	128.17	9420.24	null	null	null	null	1	1	null	1	2990	2928	64	59	1	null	null	5.93e-59	303	128	9420	null	-3.8
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.580861	0.580861	1	null	null	null	-0.336	0.055	1e-09	0.581403	41.9	42	1925	3.2	1.78202	5.9052	356.415	80.2684	60.5308	3653.41	null	null	null	null	1	1	null	1	437	426.5	64	60	2	null	null	7.48e-55	45.7	60.5	3650	null	67.2	67	1925	6.69	3.09195	6.67541	506.277	86.0565	22.2371	1686.51	null	null	null	null	1	1	null	1	592	581.5	64	60	3	null	null	7.94e-61	51.6	22.2	1690	null	-6.11
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	-0.0639013	-0.0639013	1	null	null	null	0.182	0.0512	0.00039	-0.0741422	42	42	1947	3.14	1.78202	1.10492	36.8193	80.2684	10.9564	365.101	null	null	null	null	1	1	null	1	117	118	64	57	2	null	null	9.68e-41	8.17	11	365	null	67.2	67	1947	6.65	3.09195	3.63421	161.049	86.0565	12.5146	554.579	null	null	null	null	1	1	null	1	247	247	64	57	4	null	null	5.05e-46	27.3	12.5	555	null	3.55
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0537212	0.0537212	1	null	null	null	-0.145	0.0522	0.00551	0.0308324	42	42	1965	3.07	1.78202	0.902996	23.0367	80.2684	8.06855	205.84	null	null	null	null	1	1	null	1	103	104	64	59	null	1	null	9.71e-36	6.72	8.07	206	null	67.1	67	1965	6.94	3.09195	1.48524	38.5876	86.0565	5.67583	147.462	null	null	null	null	1	1	null	1	125	124	64	59	1	2	null	1.65e-36	11	5.68	147	null	-2.78
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.27198	0.27198	1	null	null	null	-0.0357	0.0492	0.468	0.271397	42	42	1907	3.08	1.78202	2.87077	180.623	80.2684	29.6531	1865.71	null	null	null	null	1	1	null	1	261	261	64	55	null	null	null	1.11e-52	21.2	29.7	1870	null	66.8	67	1907	6.59	3.09195	5.80276	519.816	86.0565	19.1826	1718.39	null	null	null	null	1	1	null	1	606	609	64	55	2	2	null	7.77e-61	42.9	19.2	1720	null	-0.726
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.139613	0.139613	1	null	null	null	0.106	0.0501	0.0351	0.134891	42.3	42	1979	3.35	1.78202	1.37653	34.9011	80.2684	13.4438	340.859	null	null	null	null	1	1	null	1	115	116	64	59	1	null	null	3.89e-34	10.4	13.4	341	null	66.6	67	1979	6.72	3.09195	3.25721	124.35	86.0565	11.3881	434.765	null	null	null	null	1	1	null	1	210	205	64	59	null	null	null	1.26e-43	24.8	11.4	435	null	2.11
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.44e-05	0.0303731	0.0303731	null	null	null	null	0.216	0.138	0.118	0.00474474	42.2	42	1977	3.36	1.78202	0.970914	3.34176	80.2684	7.49055	25.7815	null	null	null	null	1	1	null	null	83.6	84	64	59	null	null	null	0.00101932	7.26	7.49	25.8	null	66.6	67	1977	6.73	3.09195	1.32359	9.57066	86.0565	5.85819	42.3596	null	null	null	null	1	1	null	1	95.6	96	64	59	null	null	null	5.15e-10	9.72	5.86	42.4	null	1.56
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.112033	0.112033	1	null	null	null	0.0259	0.0493	0.599	0.108344	41.9	42	1966	3.07	1.78202	1.50668	71.3079	80.2684	15.5638	736.603	null	null	null	null	1	1	null	1	152	152	64	59	1	1	null	1.46e-49	11.4	15.6	737	null	66.9	67	1966	7.17	3.09195	4.14005	236.554	86.0565	13.6853	781.946	null	null	null	null	1	1	null	1	323	319	64	59	null	null	null	2.28e-53	31.7	13.7	782	null	0.526
