 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.0888306	-0.0888306	1	null	null	null	-0.776	0.0756	1.09e-24	-0.0902222	45.6	46	2311	3.83	1.18017	4.18773	363.029	58.8544	31.7292	2750.57	null	null	null	null	1	1	null	1	422	416.5	64	60	2	null	null	4.93e-64	32.4	31.7	2750	null	64.9	65	2311	6.77	1.92294	2.61924	88.7526	75.3474	13.6074	461.086	null	null	null	null	1	1	null	1	164	165.5	64	60	null	null	null	7.97e-41	20.2	13.6	461	null	-10.3
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.72e-05	0.123239	0.123239	null	null	null	null	-0.00781	0.123	0.949	0.114675	47.1	47	1993	4.01	1.18017	0.698219	2.81228	58.8544	6.5982	26.5762	null	null	null	null	1	1	null	null	61.7	62	64	57	1	null	null	0.00015781	5.15	6.6	26.6	null	65.1	65	1993	6.62	1.92294	1.07079	6.26663	75.3474	4.46019	26.1025	null	null	null	null	1	1	null	1	81.6	82	64	57	null	null	null	1.98e-07	7.88	4.46	26.1	null	-0.0634
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.930816	0.930816	1	null	null	null	-0.0504	0.0493	0.307	0.930831	47.8	48	1963	4.14	1.18017	38.0382	2060.52	58.8544	296.477	16060.1	null	null	1	null	1	1	null	1	2120	2055.5	64	62	1	null	null	2.7e-53	300	296	16100	null	65.3	65	1963	6.6	1.92294	42.3648	2831.8	75.3474	213.952	14301.2	null	null	null	null	1	1	null	1	2910	2880.5	64	62	null	null	null	8.95e-59	334	214	14300	null	-1.02
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.765923	0.765923	1	null	null	null	0.0566	0.0493	0.251	0.766054	48	48	1977	4.03	1.18017	8.31	551.349	58.8544	64.4997	4279.41	null	null	null	null	1	1	null	1	610	591	64	59	1	null	null	2.01e-56	63.8	64.5	4280	null	65.3	65	1977	6.5	1.92294	15.511	961.314	75.3474	78.662	4875.18	null	null	null	null	1	1	null	1	1040	1006	64	59	1	null	null	1.01e-54	119	78.7	4880	null	1.15
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.236936	0.236936	1	null	null	null	-0.33	0.0548	1.84e-09	0.236808	48.3	48	1984	4.18	1.18017	2.94577	147.346	58.8544	23.0734	1154.12	null	null	null	null	1	1	null	1	206	204	64	60	1	null	null	3.4e-50	22.8	23.1	1150	null	65.4	65	1984	6.43	1.92294	2.99771	107.519	75.3474	15.0647	540.327	null	null	null	null	1	1	null	1	183	177	64	60	null	null	null	3.99e-42	23.1	15.1	540	null	-6.01
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.285241	-0.285241	1	null	null	null	0.036	0.0507	0.478	-0.304312	48.2	48	1962	4.08	1.18017	0.692417	23.5289	58.8544	5.67505	192.843	null	null	null	null	1	1	null	1	82.4	82	64	60	3	null	null	6.2e-43	5.24	5.68	193	null	65.6	66	1962	6.41	1.92294	1.67791	43.6193	75.3474	8.0584	209.488	null	null	null	null	1	1	null	1	119	117	64	60	null	null	null	7.26e-35	12.9	8.06	209	null	0.709
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.082711	0.082711	1	null	null	null	0.136	0.0502	0.00657	0.0820777	48.4	48	1937	4.1	1.18017	2.51493	190.426	58.8544	18.7909	1422.81	null	null	null	null	1	1	null	1	249	249	64	57	1	null	null	2.07e-58	19	18.8	1420	null	65.7	66	1937	6.39	1.92294	4.73126	369.653	75.3474	24.9252	1947.4	null	null	null	null	1	1	null	1	445	448	64	57	1	1	null	4.3e-59	35.7	24.9	1950	null	2.72
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.339365	0.339365	1	null	null	null	-0.368	0.0561	5.78e-11	0.339833	48.5	48	1956	3.92	1.18017	2.99791	150.62	58.8544	23.5179	1181.58	null	null	null	null	1	1	null	1	209	208	64	59	null	null	null	1.1e-49	23	23.5	1180	null	65.4	65	1956	6.42	1.92294	2.69464	101.025	75.3474	13.5209	506.913	null	null	null	null	1	1	null	1	176	176	64	59	null	null	null	8.11e-43	20.6	13.5	507	null	-6.55
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.88e-05	0.0123488	0.0123488	null	null	null	null	0.0383	0.137	0.78	-0.00462289	48.5	48	1968	3.88	1.18017	0.595469	2.28121	58.8544	5.71108	21.8788	null	null	null	null	1	1	null	null	61.1	61	64	59	null	null	null	0.000288287	4.43	5.71	21.9	null	65.4	65	1968	6.69	1.92294	1.05295	5.82209	75.3474	4.32148	23.8947	null	null	null	null	1	1	null	1	81.2	81	64	59	null	1	null	6.26e-07	7.87	4.32	23.9	null	0.279
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.121001	0.121001	1	null	null	null	-0.00734	0.0493	0.882	0.119861	48.5	49	2001	3.86	1.18017	2.01946	84.6813	58.8544	15.9913	670.555	null	null	null	null	1	1	null	1	144	143	64	56	null	null	null	9.18e-44	15.1	16	671	null	65.3	65	2001	6.77	1.92294	2.6611	132.635	75.3474	13.2281	659.315	null	null	null	null	1	1	null	1	208	205.5	64	56	4	1	null	5.04e-48	19.8	13.2	659	null	-0.149
