 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.18634	0.18634	1	null	null	null	-1.44	0.12	2.2e-33	0.181195	46	46	2346	3.82	2.39193	4.12282	246.579	88.6495	48.2846	2887.81	null	null	null	null	1	1	null	1	335	332	68	57	null	null	null	8.01e-53	31	48.3	2890	null	64.2	64	2346	6.85	2.94235	1.33303	26.1909	72.8793	5.28002	103.74	null	null	null	null	1	1	null	1	99.1	98	68	57	1	null	null	5.84e-29	9.7	5.28	104	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.19e-05	0.206148	0.206148	null	null	null	null	0.0426	0.18	0.813	0.152769	46.1	46	2013	3.71	2.39193	0.827267	2.39966	88.6495	6.68627	19.3949	null	null	null	null	1	1	null	null	91	91	68	61	null	null	null	0.00485662	6.05	6.69	19.4	null	64.5	64	2013	6.57	2.94235	1.15571	3.72728	72.8793	6.63312	21.3925	null	null	null	null	1	1	null	null	76.6	77	68	61	null	1	null	0.00188896	8.59	6.63	21.4	null	0.237
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.934235	0.934235	1	null	null	null	-0.189	0.051	0.000215	0.934256	46.2	46	1984	3.72	2.39193	31.5162	1820.78	88.6495	364.621	21065.1	null	null	null	null	1	1	null	1	1910	1842	68	61	null	null	null	2.61e-54	246	365	21100	null	64.4	64	1984	6.61	2.94235	55.4253	3400.83	72.8793	222.233	13635.9	null	null	null	null	1	1	null	1	3470	3349	68	61	null	null	null	7.53e-56	433	222	13600	null	-3.7
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.528367	0.528367	1	null	null	null	0.445	0.059	4.63e-14	0.530417	46.2	46	1991	3.77	2.39193	2.44409	108.434	88.6495	30.2134	1340.44	null	null	null	null	1	1	null	1	197	198.5	68	60	null	null	null	5.83e-48	18.8	30.2	1340	null	64.4	64	1991	6.59	2.94235	14.7976	995.371	72.8793	55.5287	3735.17	null	null	null	null	1	1	null	1	1070	1064	68	60	1	null	null	1.59e-57	115	55.5	3740	null	7.54
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0816387	0.0816387	1	null	null	null	-0.0815	0.0497	0.101	0.0685884	46.1	46	2004	3.84	2.39193	1.38602	49.0542	88.6495	16.1191	570.489	null	null	null	null	1	1	null	1	138	138	68	54	4	null	null	6.64e-41	9.96	16.1	570	null	64.4	64	2004	6.56	2.94235	3.22636	118.565	72.8793	12.8692	472.927	null	null	null	null	1	1	null	1	191	189.5	68	54	1	null	null	4.74e-40	23.6	12.9	473	null	-1.64
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0709073	0.0709073	1	null	null	null	-0.0712	0.0505	0.158	0.0437057	46.1	46	1993	3.85	2.39193	1.22368	24.404	88.6495	13.0384	260.027	null	null	null	null	1	1	null	1	113	113	68	56	null	1	null	1.48e-28	8.9	13	260	null	64.4	64	1993	6.54	2.94235	1.87324	50.6922	72.8793	8.15541	220.695	null	null	null	null	1	1	null	1	124	119	68	56	1	null	null	5.19e-35	13.8	8.16	221	null	-1.41
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.082457	0.082457	1	null	null	null	0.0369	0.0492	0.454	0.0750628	46.1	46	2012	3.84	2.39193	1.70647	124.228	88.6495	20.8737	1519.56	null	null	null	null	1	1	null	1	213	213	68	49	4	3	null	4.2e-53	11.8	20.9	1520	null	64.3	64	2012	6.63	2.94235	4.50232	436.202	72.8793	17.0744	1654.24	null	null	null	null	1	1	null	1	509	505	68	49	5	null	null	2.82e-57	31.4	17.1	1650	null	0.749
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.272699	0.272699	1	null	null	null	-0.198	0.0514	0.000115	0.264442	46	46	2018	3.86	2.39193	1.79137	59.1049	88.6495	21.0005	692.894	null	null	null	null	1	1	null	1	148	145	68	57	null	null	null	9.84e-40	13.3	21	693	null	64	64	2018	6.67	2.94235	2.64677	110.928	72.8793	10.4732	438.939	null	null	null	null	1	1	null	1	184	188	68	57	1	null	null	4.17e-45	19.8	10.5	439	null	-3.86
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-3.93e-06	0.159707	0.159707	null	null	null	null	0.22	0.128	0.0868	0.117445	46.1	46	2037	3.87	2.39193	1.00639	3.5323	88.6495	8.72115	30.6101	null	null	null	null	1	1	null	null	92.2	92	68	55	2	1	null	0.000828089	7.15	8.72	30.6	null	64	64	2037	6.85	2.94235	1.28902	9.48436	72.8793	6.90015	50.7701	null	null	null	null	1	1	null	1	82.4	82	68	55	null	null	null	4.75e-10	9.19	6.9	50.8	null	1.71
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	-0.0911262	-0.0911262	1	null	null	null	-0.0694	0.0495	0.161	-0.105083	46	46	2028	3.79	2.39193	1.64143	61.5084	88.6495	19.622	735.287	null	null	null	null	1	1	null	1	150	150	68	57	2	null	null	3.84e-43	12.2	19.6	735	null	64.2	64	2028	6.78	2.94235	3.47187	161.507	72.8793	13.4725	626.724	null	null	null	null	1	1	null	1	234	240	68	57	1	null	null	3.78e-47	26.1	13.5	627	null	-1.4
