 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.162686	0.162686	1	null	null	null	-1.45	0.12	2.03e-33	0.161612	46.4	46	2349	3.57	1.88507	3.98235	308.313	61.3589	65.0976	5039.85	null	null	null	null	1	1	null	1	370	368.5	64	58	null	null	null	9.2e-60	30.3	65.1	5040	null	null	null	62.9	63	2349	6.38	1.30026	1.14075	21.772	65.5556	9.39576	179.325	null	null	null	null	1	1	null	1	87.3	87	64	58	3	1	null	5.16e-27	8.6	9.4	179	null	null	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-1.72e-06	-0.0919256	-0.0919256	null	null	null	null	-0.282	0.126	0.0251	-0.119436	46.5	47	2004	3.6	1.88507	0.76084	4.10536	61.3589	12.6117	68.0508	null	null	null	null	1	1	null	null	65.5	67	64	56	null	null	null	9.73e-07	5.41	12.6	68.1	null	null	null	62.9	63	2004	6.39	1.30026	0.905804	4.37296	65.5556	7.35732	35.519	null	null	null	null	1	1	null	1	69.9	69.5	64	56	3	1	null	1.03e-05	6.67	7.36	35.5	null	null	null	-2.24
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.873017	0.873017	1	null	null	null	0.0337	0.0492	0.494	0.873157	46.6	47	1980	3.68	1.88507	12.0209	706.15	61.3589	189.88	11154.2	null	null	null	null	1	1	null	1	768	741	64	59	null	null	null	2.1e-53	92.3	190	11200	null	null	null	62.8	63	1980	6.37	1.30026	20.2732	1414.14	65.5556	172.802	12053.6	null	null	null	null	1	1	null	1	1480	1462	64	59	1	null	null	1.2e-57	156	173	12100	null	null	null	0.685
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.474498	0.474498	1	null	null	null	0.294	0.0536	4.33e-08	0.477038	46.7	47	1989	3.68	1.88507	1.99568	97.9446	61.3589	32.4094	1590.6	null	null	null	null	1	1	null	1	159	160	64	56	2	null	null	4.68e-48	14.8	32.4	1590	null	null	null	62.7	63	1989	6.42	1.30026	7.52861	377.391	65.5556	62.4169	3128.81	null	null	null	null	1	1	null	1	443	435.5	64	56	null	null	null	1.26e-47	56.3	62.4	3130	null	null	null	5.48
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.205591	0.205591	1	null	null	null	-0.236	0.0522	6.19e-06	0.203715	46.9	47	1995	3.7	1.88507	1.3001	50.1001	61.3589	19.8313	764.209	null	null	null	null	1	1	null	1	111	111	64	61	1	null	null	4.85e-46	9.99	19.8	764	null	null	null	62.8	63	1995	6.5	1.30026	1.70195	50.2641	65.5556	15.0225	443.661	null	null	null	null	1	1	null	1	116	114	64	61	1	null	null	7.06e-38	13.2	15	444	null	null	null	-4.52
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0480231	0.0480231	1	null	null	null	-0.0209	0.0498	0.674	0.0408259	46.8	47	1985	3.7	1.88507	0.986233	22.6966	61.3589	14.2693	328.386	null	null	null	null	1	1	null	1	84.1	83.5	64	54	1	null	null	2.73e-31	7.04	14.3	328	null	null	null	62.9	63	1985	6.55	1.30026	1.61186	33.6296	65.5556	14.9993	312.943	null	null	null	null	1	1	null	1	99.2	100	64	54	3	null	null	1.54e-27	11.8	15	313	null	null	null	-0.42
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.0792104	0.0792104	1	null	null	null	-0.0328	0.0492	0.505	0.0775982	46.6	46	1999	3.65	1.88507	2.38973	118.571	61.3589	38.558	1913.12	null	null	null	null	1	1	null	1	180	180	64	57	1	null	null	1.19e-48	18	38.6	1910	null	null	null	62.9	63	1999	6.36	1.30026	2.67647	212.602	65.5556	22.3339	1774.07	null	null	null	null	1	1	null	1	278	282	64	57	4	null	null	1.35e-59	20.2	22.3	1770	null	null	null	-0.666
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.174248	0.174248	1	null	null	null	0.377	0.0571	3.99e-11	0.17282	46.4	46	2002	3.63	1.88507	0.854599	12.0911	61.3589	12.254	173.373	null	null	null	null	1	1	null	1	73.5	74	64	60	null	null	null	4.92e-22	6.36	12.3	173	null	null	null	62.9	63	2002	6.39	1.30026	1.81523	43.9777	65.5556	17.0444	412.936	null	null	null	null	1	1	null	1	110	108.5	64	60	null	null	null	1.16e-32	14	17	413	null	null	null	6.6
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-2.84e-06	0.0490516	0.0490516	null	null	null	null	-0.164	0.213	0.442	0.0302087	46.4	46	1996	3.65	1.88507	0.675221	1.75972	61.3589	12.2193	31.8451	null	null	null	null	1	null	null	null	63.1	63	64	59	3	null	null	0.0110689	4.86	12.2	31.8	null	null	null	62.9	63	1996	6.31	1.30026	0.95503	2.93591	65.5556	7.10534	21.8429	null	null	null	null	1	1	null	null	68.5	68	64	59	2	null	null	0.0031468	7.23	7.11	21.8	null	null	null	-0.768
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0948498	0.0948498	1	null	null	null	0.0338	0.0494	0.493	0.0898806	46.3	46	1982	3.67	1.88507	0.958281	36.5339	61.3589	14.5997	556.604	null	null	null	null	1	1	null	1	97.9	97	64	56	2	null	null	8.7e-45	6.95	14.6	557	null	null	null	62.8	63	1982	6.38	1.30026	1.75701	68.0872	65.5556	15.5271	601.704	null	null	null	null	1	1	null	1	134	132	64	56	1	1	null	4.16e-42	13.1	15.5	602	null	null	null	0.685
