 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.187407	0.187407	1	null	null	null	-1.74	0.142	1.34e-34	0.187455	40.5	40	2368	3.21	1.23806	4.32924	280.329	61.207	98.2335	6360.85	null	null	null	null	1	1	null	1	342	336.5	67	56	1	null	null	1.05e-53	32.4	98.2	6360	null	null	null	64.5	64	2368	6.69	2.04305	1.32065	18.6235	69.8587	8.2637	116.533	null	null	null	null	1	1	null	1	88.5	88.5	67	56	null	null	null	1.45e-20	9.7	8.26	117	null	null	null	-12.3
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	2.14e-05	0.249707	0.249707	null	null	null	null	0	1000	1	0.235248	40.7	41	1980	3.06	1.23806	0.73892	-0.427332	61.207	20.2497	-11.7108	null	null	null	null	1	null	null	null	60.8	60	67	59	null	null	null	0.565107	5.56	20.2	-11.7	null	null	null	64.5	64	1980	6.61	2.04305	0.992688	2.32775	69.8587	5.14312	12.0601	null	null	null	null	1	null	null	null	72.2	72	67	59	1	null	null	0.0220573	7.38	5.14	12.1	null	null	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.864776	0.864776	1	null	null	null	-0.0159	0.0491	0.746	0.864891	40.8	41	1965	3.06	1.23806	7.45013	359.4	61.207	172.494	8321.24	null	null	null	null	1	1	null	1	421	416	67	61	null	null	null	9.89e-50	58.2	172	8320	null	null	null	64.7	65	1965	6.6	2.04305	24.9783	1308.04	69.8587	153.175	8021.33	null	null	null	null	1	1	null	1	1380	1327	67	61	null	null	null	8.46e-52	195	153	8020	null	null	null	-0.324
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.63318	0.63318	1	null	null	null	0.444	0.059	5.06e-14	0.634996	41	41	1943	3.06	1.23806	1.57011	45.6127	61.207	35.7981	1039.96	null	null	null	null	1	1	null	1	107	104	67	61	2	null	null	1.78e-37	12.2	35.8	1040	null	null	null	64.7	65	1943	6.48	2.04305	9.12554	464.354	69.8587	56.8281	2891.71	null	null	null	null	1	1	null	1	534	528	67	61	null	null	null	4.09e-51	71.2	56.8	2890	null	null	null	7.53
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0462907	0.0462907	1	null	null	null	0.0745	0.0506	0.141	0.0293414	41.1	41	1960	3.03	1.23806	0.685424	9.8947	61.207	14.2718	206.026	null	null	null	null	1	1	null	1	71.1	71	67	59	1	null	null	8.58e-22	5.14	14.3	206	null	null	null	64.7	65	1960	6.54	2.04305	1.59328	35.8701	69.8587	10.8644	244.596	null	null	null	null	1	1	null	1	106	107	67	59	null	null	null	3.18e-31	12.1	10.9	245	null	null	null	1.47
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0554532	0.0554532	1	null	null	null	-0.0332	0.0503	0.509	0.0424922	41	41	1947	3.05	1.23806	0.760164	11.493	61.207	15.8112	239.052	null	null	null	null	1	1	null	1	72.7	72	67	60	null	null	null	8.87e-23	5.77	15.8	239	null	null	null	64.8	65	1947	6.56	2.04305	1.82335	32.4413	69.8587	12.4465	221.45	null	null	null	null	1	1	null	1	102	101	67	60	null	null	null	6.98e-26	14	12.4	221	null	null	null	-0.66
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.395002	0.395002	1	null	null	null	-0.0243	0.0492	0.622	0.394584	41	41	1972	3.11	1.23806	1.69058	72.0225	61.207	38.3078	1632	null	null	null	null	1	1	null	1	133	133	67	61	null	null	null	4.47e-47	13.2	38.3	1630	null	null	null	64.9	65	1972	6.88	2.04305	4.44205	246.305	69.8587	27.8335	1543.33	null	null	null	null	1	1	null	1	316	321	67	61	null	null	null	1.69e-53	34.6	27.8	1540	null	null	null	-0.493
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0180973	-0.0180973	1	null	null	null	-0.00355	0.0499	0.943	-0.0287839	41.1	41	1982	3.07	1.23806	1.04414	13.7755	61.207	21.8135	287.788	null	null	null	null	1	1	null	1	75	74	67	57	1	null	null	3.62e-19	7.8	21.8	288	null	null	null	64.9	65	1982	6.9	2.04305	1.86191	42.001	69.8587	12.654	285.448	null	null	null	null	1	1	null	1	112	112	67	57	null	null	null	2.06e-30	13.9	12.7	285	null	null	null	-0.0711
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	5.65e-06	0.0967837	0.0967837	null	null	null	null	-0.58	0.374	0.12	0.0739145	41.1	41	1942	3.07	1.23806	0.751962	1.40412	61.207	17.1078	31.9449	null	null	null	null	1	null	null	null	62.6	62	67	54	null	null	null	0.0669654	5.41	17.1	31.9	null	null	null	64.5	64	1942	6.5	2.04305	0.977572	1.34502	69.8587	6.10079	8.39392	null	null	null	null	1	null	null	null	71.2	72	67	54	4	null	null	0.17394	6.95	6.1	8.39	null	null	null	-1.55
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.287101	0.287101	1	null	null	null	0.0721	0.0497	0.147	0.28382	41.1	41	1933	3.06	1.23806	1.02045	19.7404	61.207	22.3328	432.025	null	null	null	null	1	1	null	1	80.9	81	67	57	null	null	null	4.19e-27	7.62	22.3	432	null	null	null	64.4	64	1933	6.46	2.04305	2.44905	78.615	69.8587	15.8884	510.02	null	null	null	null	1	1	null	1	148	147	67	57	1	null	null	2.89e-38	18.4	15.9	510	null	null	null	1.45
