 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.116834	0.116834	1	null	null	null	-1.16	0.0997	4.51e-31	0.117265	44.4	44	2354	3.6	1.28553	2.9808	194.923	69.3312	34.2113	2237.17	null	null	null	null	1	1	null	1	264	265	59	59	1	null	null	2.65e-56	22.9	34.2	2240	null	64.8	65	2354	6.44	2.18493	2.1289	46.0363	80.3875	7.23037	156.352	null	null	null	null	1	1	null	1	126	129	59	59	null	null	null	4.8e-30	16.2	7.23	156	null	-11.6
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	2.98e-07	-0.039077	-0.039077	null	null	null	null	-2	1000	1	-0.0505463	44.5	44	2039	3.64	1.28553	0.562	2.80209	69.3312	4.18824	20.8822	null	null	null	null	1	1	null	null	72.1	72	59	60	null	null	null	4.27e-06	4.16	4.19	20.9	null	65.2	65	2039	6.59	2.18493	1.17322	-6.10413	80.3875	6.13656	-31.9278	null	null	null	null	1	null	null	null	74.3	74	59	60	null	null	null	2.06e-06	8.82	6.14	-31.9	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.922117	0.922117	1	null	null	null	-0.205	0.0514	6.7e-05	0.92215	44.7	45	2011	3.61	1.28553	21.8195	1503.42	69.3312	249.147	17166.9	null	null	null	null	1	1	null	1	1570	1529	59	61	1	null	null	7.86e-59	170	249	17200	null	65.3	65	2011	6.46	2.18493	59.9713	3138.22	80.3875	204.726	10713.1	null	null	1	null	1	1	null	1	3220	3088	59	61	null	null	null	8.95e-52	468	205	10700	null	-3.99
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.553144	0.553144	1	null	null	null	0.418	0.0579	5.28e-13	0.555054	44.8	45	1993	3.6	1.28553	1.98475	108.55	69.3312	22.1956	1213.92	null	null	null	null	1	1	null	1	178	178	59	59	null	null	null	3.81e-52	15.2	22.2	1210	null	65.3	65	1993	6.58	2.18493	13.2941	912.223	80.3875	46.338	3179.66	null	null	null	null	1	1	null	1	993	969	59	59	3	null	null	2.84e-57	102	46.3	3180	null	7.22
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	-0.120228	-0.120228	null	null	null	null	0	1000	1	-0.125855	45	45	1912	3.19	1.28553	0.784022	-0.381245	69.3312	5.84284	-2.84118	null	null	null	null	1	null	null	null	69	70	59	60	1	null	null	0.628422	5.93	5.84	-2.84	null	65.6	65	1912	6.49	2.18493	2.99637	102.313	80.3875	15.6726	535.148	null	null	null	null	1	1	null	1	183	181.5	59	60	1	null	null	4.78e-41	23.1	15.7	535	null	0
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0195405	-0.0195405	1	null	null	null	0.144	0.0529	0.00655	-0.0242189	44.8	45	1988	3.5	1.28553	0.819904	12.7521	69.3312	8.09139	125.847	null	null	null	null	1	1	null	1	82.1	82	59	60	1	null	null	1.93e-23	6.22	8.09	126	null	65.4	65	1988	6.52	2.18493	1.63435	44.3625	80.3875	6.45543	175.225	null	null	null	null	1	1	null	1	125	125	59	60	1	null	null	2.33e-36	12.5	6.46	175	null	2.72
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.313726	0.313726	1	null	null	null	-0.0687	0.0494	0.164	0.314521	44.6	45	1991	3.52	1.28553	2.38873	212.552	69.3312	26.7046	2376.21	null	null	null	null	1	1	null	1	282	283.5	59	60	2	null	null	4.53e-65	18.5	26.7	2380	null	65.2	65	1991	6.4	2.18493	5.6196	581.779	80.3875	19.5942	2028.52	null	null	null	null	1	1	null	1	662	667.5	59	60	null	2	null	1.05e-68	43.5	19.6	2030	null	-1.39
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0763968	-0.0763968	1	null	null	null	0.721	0.0736	1.31e-22	-0.0803012	44.5	45	1995	3.58	1.28553	0.890607	7.28944	69.3312	8.96257	73.3569	null	null	null	null	1	1	null	1	76.6	76.5	59	58	null	null	null	2.08e-11	6.66	8.96	73.4	null	65.1	65	1995	6.45	2.18493	2.78037	99.5091	80.3875	10.7695	385.44	null	null	null	null	1	1	null	1	180	178	59	58	2	null	null	2.47e-41	21.1	10.8	385	null	9.78
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	5.85e-06	0.140193	0.140193	null	null	null	null	-2	1000	1	0.142407	44.7	45	2008	3.65	1.28553	0.836205	3.58104	69.3312	6.23172	26.6873	null	null	null	null	1	1	null	1	72.9	73	59	57	null	null	null	6.69e-05	6.19	6.23	26.7	null	65.1	65	2008	6.76	2.18493	1.06703	-0.387459	80.3875	5.58114	-2.02661	null	null	null	null	1	null	null	null	80	79	59	57	null	1	null	0.717703	7.76	5.58	-2.03	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.32022	0.32022	1	null	null	null	-0.115	0.05	0.0216	0.321676	44.9	45	1989	3.53	1.28553	1.7986	63.2377	69.3312	20.7663	730.128	null	null	null	null	1	1	null	1	133	132	59	58	null	null	null	8.35e-41	13.6	20.8	730	null	65.2	65	1989	6.62	2.18493	4.19904	165.992	80.3875	14.1765	560.408	null	null	null	null	1	1	null	1	246	241	59	58	null	null	null	2.14e-43	31.9	14.2	560	null	-2.3
