 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.113277	0.113277	1	null	null	null	-1.58	0.13	4.74e-34	0.113519	44.1	44	2327	3.58	0.952227	3.96752	247.515	64.0285	48.256	3010.47	null	null	null	null	1	1	null	1	312	307	66	57	null	null	null	1.62e-53	29.9	48.3	3010	null	64.7	65	2327	6.66	1.27813	1.23386	11.1987	68.5557	8.67514	78.7367	null	null	null	1	1	1	null	1	79.8	79	66	57	1	null	null	1.02e-12	9.24	8.68	78.7	null	-12.2
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-9.44e-06	0.0252893	0.0252893	null	null	null	null	-0.316	0.3	0.292	0.0202815	44.7	45	1954	3.58	0.952227	0.650939	1.30479	64.0285	10.7439	21.5359	null	null	null	null	1	null	null	null	65.3	65	66	57	null	1	null	0.0495565	4.83	10.7	21.5	null	64.4	64	1954	6.52	1.27813	0.985649	2.00573	68.5557	5.10673	10.3919	null	null	null	null	1	null	null	null	70.6	70	66	57	2	null	null	0.0463635	7.35	5.11	10.4	null	-1.05
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.948043	0.948043	1	null	null	null	-0.0263	0.0492	0.593	0.948057	44.9	45	1889	3.29	0.952227	26.9741	1324.86	64.0285	297.972	14635.1	null	null	1	null	1	1	null	1	1390	1336	66	61	null	null	null	3.68e-50	211	298	14600	null	64.6	64	1889	6.66	1.27813	38.2893	1779.53	68.5557	296.409	13775.8	null	null	1	null	1	1	null	1	1850	1821	66	61	1	null	null	9.32e-49	299	296	13800	null	-0.534
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.572176	0.572176	1	null	null	null	0.553	0.0638	4.6e-18	0.572853	44.8	45	1964	3.59	0.952227	2.2786	122.762	64.0285	25.7498	1387.29	null	null	null	null	1	1	null	1	187	182.5	66	62	null	null	null	2.34e-53	17.9	25.7	1390	null	64.5	64	1964	6.62	1.27813	12.078	654.267	68.5557	91.3965	4950.98	null	null	null	null	1	1	null	1	723	706.5	66	62	1	null	null	2.63e-53	95.1	91.4	4950	null	8.66
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.397521	0.397521	1	null	null	null	-0.122	0.0503	0.0151	0.398991	44.6	45	1979	3.57	0.952227	1.30816	38.1518	64.0285	15.8905	463.439	null	null	null	null	1	1	null	1	102	100	66	61	1	null	null	1.63e-37	10.2	15.9	463	null	64.5	64	1979	6.53	1.27813	1.989	49.6738	68.5557	14.0023	349.697	null	null	null	null	1	1	null	1	118	114	66	61	null	null	null	1.2e-33	15.5	14	350	null	-2.43
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0661182	-0.0661182	1	null	null	null	0.0198	0.0503	0.694	-0.0685918	44.6	45	1975	3.59	0.952227	1.23291	18.4978	64.0285	15.0949	226.475	null	null	null	null	1	1	null	1	82.5	83	66	57	3	null	null	1.87e-21	9.27	15.1	226	null	64.5	64	1975	6.6	1.27813	1.59212	33.9356	68.5557	11.1203	237.026	null	null	null	null	1	1	null	1	102	101	66	57	null	null	null	7.27e-29	12	11.1	237	null	0.393
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.338269	0.338269	1	null	null	null	0.113	0.0498	0.0239	0.33849	44.7	45	1997	3.64	0.952227	2.89004	145.919	64.0285	32.744	1653.25	null	null	null	null	1	1	null	1	210	212	66	57	null	null	null	1.66e-48	21.8	32.7	1650	null	64.5	64	1997	6.53	1.27813	4.18601	283.83	68.5557	31.5947	2142.26	null	null	null	null	1	1	null	1	352	351	66	57	2	2	null	1.45e-55	31.6	31.6	2140	null	2.26
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.141608	0.141608	1	null	null	null	0.0325	0.0495	0.512	0.141397	44.8	45	1995	3.66	0.952227	1.27415	32.9715	64.0285	15.48	400.577	null	null	null	null	1	1	null	1	97	97	66	62	1	null	null	6.02e-35	9.99	15.5	401	null	64.3	64	1995	6.55	1.27813	2.66942	61.3314	68.5557	18.7893	431.694	null	null	null	null	1	1	null	1	130	128.5	66	62	null	null	null	7.41e-32	21	18.8	432	null	0.656
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	5.08e-06	0.105712	0.105712	null	null	null	null	0.245	0.521	0.638	0.103346	44.7	45	1986	3.63	0.952227	0.758785	0.632477	64.0285	12.6144	10.5146	null	null	null	null	1	null	null	null	64.7	65	66	59	null	1	null	0.407801	5.76	12.6	10.5	null	64.3	64	1986	6.55	1.27813	0.933863	3.59687	68.5557	4.80372	18.502	null	null	null	null	1	1	null	1	72.2	72	66	59	null	null	null	0.000282726	7.07	4.8	18.5	null	0.471
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.479679	0.479679	1	null	null	null	-0.117	0.05	0.0197	0.480293	44.8	45	1990	3.54	0.952227	2.75211	79.2128	64.0285	32.4685	934.527	null	null	null	null	1	1	null	1	143	141	66	58	null	null	null	1.01e-35	20.9	32.5	935	null	64.5	64	1990	6.63	1.27813	3.17434	98.5823	68.5557	23.0091	714.569	null	null	null	null	1	1	null	1	167	166	66	58	1	null	null	1.56e-37	24.1	23	715	null	-2.33
