 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.152521	0.152521	1	null	null	null	-1.44	0.12	2.22e-33	0.148512	40.8	41	2310	3.08	2.11523	3.48329	260.231	60.023	48.0117	3586.87	null	null	null	null	1	1	null	1	320	316	65	63	null	null	null	5.37e-63	27.6	48	3590	null	null	null	63.5	63	2310	6.29	2.27193	1.18595	18.7055	69.85	8.20492	129.413	null	null	null	null	1	1	null	1	88.6	88	65	63	null	null	null	1.21e-24	9.14	8.2	129	null	null	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.19e-05	-0.00189807	-0.00189807	null	null	null	null	-0.667	0.529	0.208	-0.0535955	40.8	41	1985	3.03	2.11523	0.73321	5.12456	60.023	6.36436	44.4819	null	null	null	null	1	1	null	null	65.1	65	65	61	null	null	null	8.55e-10	5.35	6.36	44.5	null	null	null	63.7	64	1985	6.3	2.27193	1.05464	0.871266	69.85	11.5862	9.57166	null	null	null	null	1	null	null	null	70.7	70	65	61	1	null	null	0.411573	7.94	11.6	9.57	null	null	null	-1.26
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.938342	0.938342	1	null	null	null	0.112	0.0498	0.0241	0.938441	40.7	41	1978	2.99	2.11523	15.492	496.627	60.023	219.288	7029.7	null	null	1	null	1	1	null	1	557	562	65	60	null	null	null	4.87e-39	120	219	7030	null	null	null	63.7	64	1978	6.79	2.27193	31.7044	1351.55	69.85	213.588	9105.19	null	null	null	null	1	1	null	1	1420	1407.5	65	60	null	null	null	4.94e-46	246	214	9110	null	null	null	2.26
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.410584	0.410584	1	null	null	null	0.466	0.0599	7.49e-15	0.412165	40.8	41	1979	3.02	2.11523	1.92375	89.727	60.023	27.5574	1285.32	null	null	null	null	1	1	null	1	150	149.5	65	60	null	null	null	1.47e-49	14.8	27.6	1290	null	null	null	63.8	64	1979	6.87	2.27193	7.2121	563.95	69.85	48.0106	3754.19	null	null	null	null	1	1	null	1	634	632.5	65	60	2	null	null	1.96e-61	55.8	48	3750	null	null	null	7.78
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	-0.0504989	-0.0504989	1	null	null	null	-0.24	0.0525	4.73e-06	-0.076372	40.8	41	1980	3.04	2.11523	1.06773	39.0842	60.023	14.2817	522.778	null	null	null	null	1	1	null	1	99.1	98	65	56	null	1	null	9.86e-44	7.75	14.3	523	null	null	null	63.9	64	1980	6.83	2.27193	1.50934	42.15	69.85	10.7605	300.5	null	null	null	null	1	1	null	1	112	111.5	65	56	1	null	null	1.07e-35	11.1	10.8	300	null	null	null	-4.58
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.180863	0.180863	1	null	null	null	0.00328	0.05	0.948	0.159351	40.9	41	1969	3.05	2.11523	0.686589	21.1149	60.023	8.79168	270.374	null	null	null	null	1	1	null	1	81.1	81	65	58	1	3	null	1.07e-44	4.83	8.79	270	null	null	null	63.9	64	1969	6.89	2.27193	1.42982	36.581	69.85	10.6481	272.423	null	null	null	null	1	1	null	1	106	105	65	58	1	null	null	1.61e-34	10.7	10.6	272	null	null	null	0.0656
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.268323	0.268323	1	null	null	null	-0.0196	0.0492	0.69	0.266865	41.1	41	1965	3.06	2.11523	2.27226	116.926	60.023	32.4728	1670.99	null	null	null	null	1	1	null	1	177	175	65	59	null	null	null	4.45e-51	17.3	32.5	1670	null	null	null	63.6	64	1965	6.62	2.27193	4.06117	239.353	69.85	27.099	1597.14	null	null	null	null	1	1	null	1	309	308	65	59	1	null	null	7.72e-54	31.1	27.1	1600	null	null	null	-0.399
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0576364	-0.0576364	1	null	null	null	0.108	0.0504	0.0317	-0.0769625	41.1	41	1967	3.13	2.11523	1.10691	20.3218	60.023	14.3271	263.033	null	null	null	null	1	1	null	1	80.3	80	65	58	null	null	null	3.76e-27	8.19	14.3	263	null	null	null	63.5	63	1967	6.61	2.27193	1.97713	45.8224	69.85	14.5664	337.593	null	null	null	null	1	1	null	1	116	114.5	65	58	1	null	null	1.95e-31	14.9	14.6	338	null	null	null	2.15
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.64e-05	0.0460183	0.0460183	null	null	null	null	-1.03	1.72	0.549	-0.00673428	41	41	1966	3.12	2.11523	0.779827	4.04974	60.023	5.85739	30.4182	null	null	null	null	1	1	null	null	64.1	64	65	55	null	null	null	2.06e-06	5.45	5.86	30.4	null	null	null	63.3	63	1966	6.43	2.27193	0.882977	0.222681	69.85	11.21	2.82711	null	null	null	null	1	null	null	null	70.1	71	65	55	2	1	null	0.801672	6.21	11.2	2.83	null	null	null	-0.6
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.211196	0.211196	1	null	null	null	0.00643	0.0493	0.896	0.205855	40.9	41	1968	3.11	2.11523	1.3834	42.5836	60.023	18.9238	582.509	null	null	null	null	1	1	null	1	103	100	65	61	null	null	null	2.88e-40	10.6	18.9	583	null	null	null	63.5	63	1968	6.44	2.27193	2.49767	84.8057	69.85	17.4116	591.191	null	null	null	null	1	1	null	1	155	156	65	61	2	null	null	1.44e-41	19.4	17.4	591	null	null	null	0.13
