 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.038353	-0.038353	1	null	null	null	-1.49	0.124	1.16e-33	-0.0409232	46.3	46	2319	3.65	1.22187	4.54834	317.899	60.965	61.3587	4288.57	null	null	null	null	1	1	null	1	379	373	66	59	null	null	null	8.68e-58	34.9	61.4	4290	null	null	null	63.8	64	2319	6.35	1.4958	1.14874	11.3896	67.8815	13.8452	137.274	null	null	null	null	1	1	null	1	79.3	80	66	59	null	null	null	2.44e-14	8.71	13.8	137	null	null	null	-12.1
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.56e-05	0.00534379	0.00534379	null	null	null	null	0.0281	0.325	0.931	-0.0130238	46.8	47	1956	3.7	1.22187	0.649936	0.966047	60.965	13.5956	20.2082	null	null	null	null	1	null	null	null	61.9	62	66	58	1	null	null	0.142132	4.82	13.6	20.2	null	null	null	63.9	64	1956	6.18	1.4958	0.914225	2.77363	67.8815	7.10599	21.5586	null	null	null	null	1	1	null	null	70.7	71	66	58	1	null	null	0.00352803	6.82	7.11	21.6	null	null	null	0.0865
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.6437	0.6437	1	null	null	null	-0.189	0.051	0.000208	0.643766	47	47	1967	3.81	1.22187	17.2515	958.638	60.965	218.741	12155.1	null	null	null	null	1	1	null	1	1020	1004.5	66	58	2	null	null	2.4e-51	131	219	12200	null	null	null	64.2	64	1967	6.35	1.4958	10.4386	612.912	67.8815	133.858	7859.53	null	null	null	null	1	1	null	1	681	671	66	58	null	null	null	1.05e-52	79.5	134	7860	null	null	null	-3.71
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.422648	0.422648	1	null	null	null	-0.41	0.0576	1.12e-12	0.423182	46.9	47	1968	3.69	1.22187	5.29599	292.752	60.965	64.9568	3590.68	null	null	null	null	1	1	null	1	354	344	66	60	1	null	null	1.38e-52	41	65	3590	null	null	null	64.3	64	1968	6.43	1.4958	2.48181	105.402	67.8815	32.8997	1397.24	null	null	null	null	1	1	null	1	173	175	66	60	1	null	null	2.75e-46	19.2	32.9	1400	null	null	null	-7.11
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.250784	0.250784	1	null	null	null	0.374	0.0565	3.68e-11	0.250234	46.9	47	1980	3.62	1.22187	0.841131	20.5789	60.965	11.9404	292.129	null	null	null	null	1	1	null	1	81.5	81	66	57	1	1	null	8.21e-33	6.25	11.9	292	null	null	null	64.2	64	1980	6.48	1.4958	2.34826	60.329	67.8815	26.8963	690.992	null	null	null	null	1	1	null	1	128	128	66	57	null	null	null	6.42e-33	17.7	26.9	691	null	null	null	6.62
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0113378	0.0113378	1	null	null	null	-0.0634	0.0504	0.208	0.00447675	46.9	47	1995	3.61	1.22187	1.16045	17.3508	60.965	17.6915	264.519	null	null	null	null	1	1	null	1	78.3	79	66	57	null	null	null	1.53e-21	8.69	17.7	265	null	null	null	64.1	64	1995	6.63	1.4958	1.30937	21.4342	67.8815	13.9645	228.598	null	null	null	null	1	1	null	1	89.3	88	66	57	2	null	null	1.84e-23	9.79	14	229	null	null	null	-1.26
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0660246	-0.0660246	1	null	null	null	0.0148	0.0492	0.764	-0.068758	46.8	47	1985	3.58	1.22187	1.72122	120.508	60.965	22.3369	1563.88	null	null	null	null	1	1	null	1	181	181	66	55	1	null	null	2.53e-55	12.7	22.3	1560	null	null	null	64.1	64	1985	6.67	1.4958	2.65805	129.137	67.8815	33.3024	1617.94	null	null	null	null	1	1	null	1	197	193	66	55	4	null	null	1.43e-46	19.7	33.3	1620	null	null	null	0.3
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.0620274	0.0620274	1	null	null	null	0.108	0.0501	0.0311	0.053987	46.7	47	1979	3.63	1.22187	0.822605	24.785	60.965	11.72	353.122	null	null	null	null	1	1	null	1	85.8	86.5	66	56	2	null	null	1.89e-37	6.05	11.7	353	null	null	null	63.8	64	1979	6.48	1.4958	1.35849	39.6899	67.8815	15.5032	452.945	null	null	null	null	1	1	null	1	108	106	66	56	1	2	null	5.16e-36	10.1	15.5	453	null	null	null	2.16
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-6.6e-07	-0.0171162	-0.0171162	null	null	null	null	-0.067	0.394	0.865	-0.0376399	46.8	47	1985	3.63	1.22187	0.74362	0.894662	60.965	15.9551	19.1959	null	null	null	null	1	null	null	null	61.9	63	66	57	null	null	null	0.233596	5.5	16	19.2	null	null	null	64	64	1985	6.68	1.4958	0.760691	2.17109	67.8815	5.76448	16.4524	null	null	null	null	1	1	null	null	70.1	70	66	57	1	null	null	0.00583508	5.57	5.76	16.5	null	null	null	-0.17
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0255888	0.0255888	1	null	null	null	-0.33	0.055	1.88e-09	0.0190776	47.1	47	2000	3.76	1.22187	1.48497	49.1623	60.965	21.0779	697.816	null	null	null	null	1	1	null	1	110	106	66	55	1	null	null	4.62e-38	11	21.1	698	null	null	null	64	64	2000	6.67	1.4958	1.02709	28.4639	67.8815	11.7653	326.052	null	null	null	null	1	1	null	1	96.3	96	66	55	2	null	null	5.43e-35	7.49	11.8	326	null	null	null	-6.01
