 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.362241	0.362241	1	null	null	null	-1.29	0.109	2.54e-32	0.362777	40.8	41	2344	3.3	1.47309	3.93277	283.83	62.7663	46.1699	3332.11	null	null	null	null	1	1	null	1	347	340	68	57	null	null	null	3.98e-57	29.7	46.2	3330	null	null	null	64.2	64	2344	6.52	1.704	1.50218	27.3045	69.7833	9.46509	172.043	null	null	null	null	1	1	null	1	97.1	96	68	57	3	null	null	1.16e-25	11.2	9.47	172	null	null	null	-11.8
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-1.3e-05	0.320035	0.320035	null	null	null	null	-0.698	0.247	0.00479	0.310221	41	41	1965	3.12	1.47309	0.674037	3.73367	62.7663	9.04196	50.0859	null	null	null	null	1	1	null	null	66.5	66	68	58	1	null	null	5.77e-07	4.95	9.04	50.1	null	null	null	64.2	64	1965	6.7	1.704	1.0946	1.8202	69.7833	6.03585	10.037	null	null	null	null	1	null	null	null	71.6	71	68	58	1	null	null	0.101446	8.19	6.04	10	null	null	null	-2.82
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.750137	0.750137	1	null	null	null	-0.257	0.0526	1e-06	0.750182	41.3	41	1995	3.34	1.47309	15.6653	903.013	62.7663	184.006	10606.8	null	null	null	null	1	1	null	1	966	938	68	59	3	null	null	6.45e-53	120	184	10600	null	null	null	64.2	64	1995	6.8	1.704	13.5134	931.132	69.7833	85.1013	5863.87	null	null	null	null	1	1	null	1	1000	977	68	59	2	null	null	2.34e-57	104	85.1	5860	null	null	null	-4.89
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.679572	0.679572	1	null	null	null	-0.412	0.0577	9.37e-13	0.679905	41.6	41	1989	3.33	1.47309	5.13287	255.814	62.7663	59.6208	2971.41	null	null	null	null	1	1	null	1	319	306.5	68	62	null	null	null	3.19e-51	40.4	59.6	2970	null	null	null	64.3	64	1989	6.8	1.704	4.208	180.733	69.7833	26.798	1150.97	null	null	null	null	1	1	null	1	251	250	68	62	1	null	null	1.85e-47	33.1	26.8	1150	null	null	null	-7.14
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.223796	0.223796	1	null	null	null	0.312	0.0546	1.12e-08	0.219236	41.8	42	1917	3.12	1.47309	0.913892	21.3587	62.7663	10.9993	257.065	null	null	null	null	1	1	null	1	84.1	83.5	68	56	2	null	null	1.23e-31	6.71	11	257	null	null	null	64.3	64	1917	6.47	1.704	2.1736	85.7167	69.7833	13.359	526.818	null	null	null	null	1	1	null	1	156	155	68	56	4	null	null	1.52e-42	16.2	13.4	527	null	null	null	5.71
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.24253	0.24253	1	null	null	null	-0.0586	0.0505	0.246	0.236685	41.8	42	1919	3.02	1.47309	0.9486	20.3371	62.7663	11.505	246.656	null	null	null	null	1	1	null	1	83.1	82	68	58	null	null	null	3.78e-30	7.1	11.5	247	null	null	null	64.4	64	1919	6.45	1.704	1.74521	35.3374	69.7833	10.6441	215.525	null	null	null	null	1	1	null	1	105	105.5	68	58	null	null	null	3.83e-28	13.2	10.6	216	null	null	null	-1.16
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.289616	0.289616	1	null	null	null	0.061	0.0494	0.217	0.288712	41.6	42	1990	3.24	1.47309	2.12185	132.39	62.7663	24.7511	1544.31	null	null	null	null	1	1	null	1	195	195	68	64	null	null	null	5.64e-59	16.9	24.8	1540	null	null	null	64.1	64	1990	6.34	1.704	3.92575	280.232	69.7833	24.8947	1777.06	null	null	null	null	1	1	null	1	350	348	68	64	null	null	null	3e-62	31.4	24.9	1780	null	null	null	1.24
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0824042	-0.0824042	1	null	null	null	-0.0148	0.05	0.767	-0.0966587	41.3	41	1963	2.96	1.47309	0.901445	23.0837	62.7663	10.8901	278.868	null	null	null	null	1	1	null	1	85.9	85	68	60	1	null	null	2.77e-35	6.84	10.9	279	null	null	null	64.2	64	1963	6.63	1.704	1.83352	44.0167	69.7833	11.2268	269.518	null	null	null	null	1	1	null	1	114	113.5	68	60	2	1	null	1.26e-32	14.1	11.2	270	null	null	null	-0.296
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.14e-05	-0.158688	-0.158688	null	null	null	null	-0.767	0.457	0.0931	-0.197418	41.2	41	1970	3	1.47309	0.697767	2.31701	62.7663	9.69422	32.1907	null	null	null	null	1	1	null	null	65.1	64.5	68	60	2	null	null	0.00145391	5.22	9.69	32.2	null	null	null	64.1	64	1970	6.56	1.704	0.993502	1.03341	69.7833	5.28969	5.50219	null	null	null	null	1	null	null	null	70.8	70	68	60	1	null	null	0.302152	7.53	5.29	5.5	null	null	null	-1.68
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.211374	0.211374	1	null	null	null	-0.0737	0.0496	0.138	0.208816	41.1	41	1936	3.02	1.47309	1.6922	51.5194	62.7663	20.0874	611.564	null	null	null	null	1	1	null	1	114	111.5	68	56	1	null	null	1.25e-36	12.6	20.1	612	null	null	null	64.1	64	1936	6.48	1.704	2.62239	82.8239	69.7833	16.3414	516.117	null	null	null	null	1	1	null	1	153	152	68	56	4	1	null	3.08e-37	19.6	16.3	516	null	null	null	-1.49
