 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.454877	0.454877	1	null	null	null	-0.419	0.058	4.87e-13	0.458092	50.9	51	1505	4.23	6.63619	3.92672	265.254	108.596	40.9383	2765.42	null	null	null	null	1	1	null	1	374	373.5	66	60	1	1	null	1.84e-61	29.8	40.9	2770	null	56.4	56	1505	5.01	2.68628	4.31497	176.928	74.6889	25.694	1053.54	null	null	null	null	1	1	null	1	252	249	66	60	null	1	null	1.98e-45	33.3	25.7	1050	null	-7.23
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.87e-05	0.371003	0.371003	1	null	null	null	-0.19	0.0588	0.00121	0.359442	50.8	51	1576	4.26	6.63619	1.44513	13.6578	108.596	10.9917	103.882	null	null	null	null	1	1	null	null	122	122	66	59	null	null	null	1.08e-15	9.16	11	104	null	56.2	56	1576	5.36	2.68628	1.07023	8.20942	74.6889	8.73521	67.0053	null	null	null	null	1	1	null	1	82.9	82	66	59	1	null	null	7.26e-11	7.82	8.74	67	null	-3.24
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.794181	0.794181	1	null	null	null	-0.103	0.0497	0.0375	0.796633	51	51	1563	4.23	6.63619	9.30611	702.17	108.596	98.2962	7416.7	null	null	null	null	1	1	null	1	811	797	66	60	null	1	null	4.23e-61	71.8	98.3	7420	null	56.3	56	1563	5.4	2.68628	20.3059	994.511	74.6889	119.346	5845.15	null	null	1	null	1	1	null	1	1070	1052.5	66	60	null	null	null	1.66e-49	157	119	5850	null	-2.08
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.144537	0.144537	1	null	null	null	0.542	0.0633	1.16e-17	0.151953	50.7	51	1523	4.13	6.63619	1.6507	51.4738	108.596	16.0862	501.616	null	null	null	null	1	1	null	1	160	159	66	57	null	1	null	4.82e-50	10.8	16.1	502	null	56.2	56	1523	5.11	2.68628	6.58639	274.153	74.6889	41.9581	1746.47	null	null	null	null	1	1	null	1	349	344	66	57	null	null	null	5.72e-44	49.7	42	1750	null	8.56
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.249169	0.249169	1	null	null	null	-0.039	0.0499	0.435	0.234759	50.8	51	1488	4.16	6.63619	1.63032	34.6917	108.596	14.3576	305.517	null	null	null	null	1	1	null	1	143	141	66	59	1	null	null	1.04e-37	10.8	14.4	306	null	56.4	56	1488	5.42	2.68628	1.69113	39.6162	74.6889	11.9213	279.266	null	null	null	null	1	1	null	1	114	113	66	59	null	null	null	1.1e-32	12.7	11.9	279	null	-0.781
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.514454	0.514454	null	null	null	null	-0.22	0.0611	0.000309	0.514764	51.2	51	1515	4.4	6.63619	4.00141	24.8717	108.596	32.9304	204.687	null	null	null	null	1	1	null	1	133	126	66	47	9	null	null	1.01e-07	26.9	32.9	205	null	56.6	56	1515	5.37	2.68628	1.80519	16.3324	74.6889	13.6174	123.202	null	null	null	null	1	1	null	1	91	88	66	47	7	null	null	4.82e-12	12.2	13.6	123	null	-3.61
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.140973	0.140973	1	null	null	null	0.0549	0.0493	0.266	0.135438	51.3	51	1523	4.44	6.63619	2.29922	132.895	108.596	23.38	1351.36	null	null	null	null	1	1	null	1	241	243	66	59	1	null	null	1.09e-63	16.5	23.4	1350	null	56.5	56	1523	5.21	2.68628	4.04669	251.159	74.6889	24.7054	1533.34	null	null	null	null	1	1	null	1	326	325	66	59	null	null	null	2.75e-55	31	24.7	1530	null	1.11
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.236016	0.236016	1	null	null	null	-0.14	0.051	0.00589	0.212347	51.3	51	1532	4.39	6.63619	1.92301	36.1277	108.596	16.8267	316.124	null	null	null	null	1	1	null	1	145	144	66	58	4	null	null	2.46e-31	13.3	16.8	316	null	56.3	56	1532	5.06	2.68628	1.46951	32.2422	74.6889	10.4258	228.75	null	null	null	null	1	1	null	1	107	106.5	66	58	1	null	null	3.17e-31	10.9	10.4	229	null	-2.75
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	2.49e-05	0.182011	0.182011	null	null	null	null	-0.0202	0.163	0.901	0.103105	51.3	51	1542	4.28	6.63619	1.31431	4.64886	108.596	8.86837	31.3683	null	null	null	null	1	1	null	null	113	114	66	53	1	2	null	0.000604079	7.5	8.87	31.4	null	56.3	56	1542	5.08	2.68628	0.989084	3.25452	74.6889	9.10003	29.9431	null	null	null	null	1	1	null	null	77.9	78	66	53	1	1	null	0.00161758	6.79	9.1	29.9	null	-0.124
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.254296	0.254296	1	null	null	null	0.0718	0.0497	0.148	0.250804	51.2	51	1535	4.37	6.63619	1.97834	48.3358	108.596	18.2824	446.686	null	null	null	null	1	1	null	1	157	158	66	59	null	null	null	3.48e-39	13.8	18.3	447	null	56.2	56	1535	5.07	2.68628	2.49518	78.4467	74.6889	16.7619	526.982	null	null	null	null	1	1	null	1	153	152	66	59	null	1	null	5.25e-39	19	16.8	527	null	1.45
