 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.0713088	-0.0713088	1	null	null	null	-1.09	0.0954	2.41e-30	-0.0732261	44.8	45	2334	3.6	1.64722	3.34577	239.651	64.9103	41.0156	2937.87	null	null	null	null	1	1	null	1	305	301	62	57	null	null	null	4.18e-57	25.2	41	2940	null	null	null	64.3	64	2334	6.54	1.25251	1.57075	39.2247	71.1087	9.51795	237.682	null	null	null	null	1	1	null	1	110	112	62	57	1	null	null	1.95e-32	11.8	9.52	238	null	null	null	-11.4
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.51e-05	0.151258	0.151258	null	null	null	null	0	1000	1	0.149485	45.1	45	2013	3.68	1.64722	0.839898	-0.348943	64.9103	30.3002	-12.5885	null	null	null	null	1	null	null	null	64.6	64	62	57	null	null	null	0.679209	6.14	30.3	-12.6	null	null	null	64.3	64	2013	6.48	1.25251	1.08837	3.20712	71.1087	2.24104	6.6037	null	null	null	null	1	1	null	null	74.3	75	62	57	2	null	null	0.00460728	8.13	2.24	6.6	null	null	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.860077	0.860077	1	null	null	null	-0.254	0.0525	1.36e-06	0.860146	45.3	45	1980	3.59	1.64722	18.7613	936.23	64.9103	218.426	10899.9	null	null	null	null	1	1	null	1	1000	967	62	57	null	null	null	4.04e-48	142	218	10900	null	null	null	64.3	64	1980	6.48	1.25251	16.7485	952.505	71.1087	106.863	6077.41	null	null	null	null	1	1	null	1	1020	988	62	57	1	null	null	3.09e-51	126	107	6080	null	null	null	-4.83
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.727648	0.727648	1	null	null	null	0.11	0.0498	0.0269	0.72809	45.5	45	1977	3.63	1.64722	5.74894	317.159	64.9103	67.0691	3700.08	null	null	null	null	1	1	null	1	382	379	62	58	1	null	null	2.9e-51	43.8	67.1	3700	null	null	null	64.3	64	1977	6.55	1.25251	11.0869	748.995	71.1087	70.5936	4769.09	null	null	null	null	1	1	null	1	820	815	62	58	null	null	null	4.03e-56	84.4	70.6	4770	null	null	null	2.21
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.253932	0.253932	1	null	null	null	0.537	0.0632	1.93e-17	0.256916	45.6	45	1969	3.57	1.64722	1.12416	20.6335	64.9103	14.4149	264.58	null	null	null	null	1	1	null	1	85.5	86	62	57	null	null	null	2.66e-26	8.34	14.4	265	null	null	null	64.4	64	1969	6.47	1.25251	3.78482	157.4	71.1087	21.9256	911.826	null	null	null	null	1	1	null	1	229	226	62	57	1	null	null	6.68e-44	28.5	21.9	912	null	null	null	8.5
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.00476783	0.00476783	1	null	null	null	-0.045	0.0507	0.374	0.000875339	45.6	45	1968	3.51	1.64722	1.04254	15.7624	64.9103	14.4209	218.032	null	null	null	null	1	1	null	1	80.7	81	62	55	1	1	null	7.09e-22	7.57	14.4	218	null	null	null	64.4	64	1968	6.57	1.25251	1.80109	36.6004	71.1087	9.6723	196.553	null	null	null	null	1	1	null	1	108	106	62	55	1	null	null	3.37e-27	13.3	9.67	197	null	null	null	-0.889
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0699662	-0.0699662	1	null	null	null	0.00928	0.0492	0.85	-0.0712527	45.4	45	1979	3.54	1.64722	2.06312	145.162	64.9103	24.5039	1724.11	null	null	null	null	1	1	null	1	210	210	62	55	1	null	null	1.16e-55	15.2	24.5	1720	null	null	null	64	64	1979	6.42	1.25251	4.11248	281.619	71.1087	25.7208	1761.34	null	null	null	null	1	1	null	1	353	351	62	55	1	2	null	2.71e-54	30.5	25.7	1760	null	null	null	0.189
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.00298357	0.00298357	1	null	null	null	-0.0367	0.0499	0.462	-0.00108134	45.2	45	1988	3.55	1.64722	0.805061	22.8039	64.9103	10.7141	303.484	null	null	null	null	1	1	null	1	87.7	88	62	56	3	1	null	1.55e-37	5.82	10.7	303	null	null	null	63.8	64	1988	6.28	1.25251	2.26776	49.9628	71.1087	12.6579	278.876	null	null	null	null	1	1	null	1	121	119.5	62	56	null	null	null	3.96e-29	16.9	12.7	279	null	null	null	-0.736
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-1.24e-05	0.0473735	0.0473735	null	null	null	null	0	1000	1	0.0374351	45.2	45	1991	3.59	1.64722	0.749256	-0.419119	64.9103	27.0302	-15.1202	null	null	null	null	1	null	null	null	64.5	65	62	57	1	null	null	0.577812	5.43	27	-15.1	null	null	null	63.8	64	1991	6.3	1.25251	0.808609	3.20712	71.1087	1.66499	6.6037	null	null	null	null	1	1	null	null	74.3	73	62	57	null	2	null	0.000195863	5.99	1.66	6.6	null	null	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0689164	0.0689164	1	null	null	null	-0.0702	0.0496	0.157	0.0679497	45.2	45	2018	3.55	1.64722	1.46767	50.3177	64.9103	18.5272	635.188	null	null	null	null	1	1	null	1	115	114	62	57	1	null	null	2.38e-40	11	18.5	635	null	null	null	64	64	2018	6.58	1.25251	2.83449	91.8387	71.1087	16.6796	540.425	null	null	null	null	1	1	null	1	163	160	62	57	2	null	null	4.04e-38	21.4	16.7	540	null	null	null	-1.42
1	1	1	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000501	null	0.0844146	0.0844146	1	null	null	null	-0.453	0.0595	2.54e-14	0.0830867	45.3	45	1990	3.56	1.64722	1.35626	73.4897	64.9103	17.244	934.371	null	null	null	null	1	1	null	1	138	139	62	55	4	1	null	1.73e-50	9.94	17.2	934	null	null	null	63.7	64	1990	6.38	1.25251	2.12224	56.3095	71.1087	12.3991	328.988	null	null	null	null	1	1	null	1	127	125	62	55	2	null	null	6.98e-33	15.7	12.4	329	null	null	null	-7.62
1	1	1	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000551	null	0.305914	0.305914	1	null	null	null	-0.512	0.0619	1.44e-16	0.306467	45.3	45	1987	3.61	1.64722	2.43392	130.479	64.9103	29.8341	1599.37	null	null	null	null	1	1	null	1	195	192	62	59	null	1	null	1.15e-51	18.6	29.8	1600	null	null	null	63.7	64	1987	6.38	1.25251	2.29833	81.2473	71.1087	13.9282	492.371	null	null	null	null	1	1	null	1	152	153	62	59	1	null	null	3.35e-41	17.6	13.9	492	null	null	null	-8.26
1	1	1	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000601	null	0.364428	0.364428	1	null	null	null	0.24	0.0522	4.33e-06	0.365059	45.3	45	1983	3.65	1.64722	3.04701	173.756	64.9103	35.3931	2018.3	null	null	null	null	1	1	null	1	239	238	62	60	null	null	null	1.12e-53	23.5	35.4	2020	null	null	null	63.6	64	1983	6.42	1.25251	7.91827	548.125	71.1087	50.6379	3505.3	null	null	null	null	1	1	null	1	619	618	62	60	null	null	null	3.09e-58	61.3	50.6	3510	null	null	null	4.59
1	1	1	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000651	null	0.397689	0.397689	1	null	null	null	0.0444	0.0493	0.368	0.399565	45.4	45	1981	3.66	1.64722	1.84664	68.0724	64.9103	22.6347	834.382	null	null	null	null	1	1	null	1	133	133.5	62	58	null	null	null	3.49e-42	14	22.6	834	null	null	null	63.9	64	1981	6.75	1.25251	3.83293	152.495	71.1087	23.2289	924.171	null	null	null	null	1	1	null	1	224	221.5	62	58	null	null	null	2.22e-43	29.2	23.2	924	null	null	null	0.9
1	1	1	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000701	null	0.193444	0.193444	1	null	null	null	-0.114	0.05	0.0232	0.19373	45.3	45	1976	3.67	1.64722	1.55915	52.7504	64.9103	19.6888	666.127	null	null	null	null	1	1	null	1	118	118	62	56	null	null	null	1.96e-39	11.6	19.7	666	null	null	null	63.7	63	1976	6.51	1.25251	2.56891	87.1949	71.1087	15.1115	512.921	null	null	null	null	1	1	null	1	158	159	62	56	2	null	null	9e-39	19.2	15.1	513	null	null	null	-2.27
1	1	1	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000751	null	-0.00258883	-0.00258883	null	null	null	null	0.671	0.867	0.439	-0.0110249	45.1	45	1995	3.6	1.64722	0.797587	0.399998	64.9103	16.44	8.24484	null	null	null	null	1	null	null	null	65.3	65.5	62	58	null	null	null	0.617696	5.86	16.4	8.24	null	null	null	63.9	64	1995	6.8	1.25251	1.15905	10.7362	71.1087	4.17703	38.6915	null	null	null	null	1	1	null	1	81.8	80	62	58	null	null	null	4.05e-13	8.74	4.18	38.7	null	null	null	0.774
1	1	1	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000801	null	0.0912248	0.0912248	1	null	null	null	-0.0508	0.0494	0.303	0.090683	45.1	45	1974	3.59	1.64722	1.55294	63.1075	64.9103	19.161	778.656	null	null	null	null	1	1	null	1	128	129	62	56	2	null	null	8.41e-44	11.5	19.2	779	null	null	null	63.7	64	1974	6.43	1.25251	3.19819	115.052	71.1087	19.2544	692.661	null	null	null	null	1	1	null	1	186	183.5	62	56	1	null	null	4.88e-40	23.9	19.3	693	null	null	null	-1.03
1	1	1	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000851	null	0.213197	0.213197	1	null	null	null	0.265	0.0529	5.53e-07	0.214544	45.1	45	1981	3.58	1.64722	1.40816	57.0379	64.9103	17.3361	702.205	null	null	null	null	1	1	null	1	122	122	62	58	null	null	null	4.64e-45	10.6	17.3	702	null	null	null	63.6	64	1981	6.49	1.25251	4.46534	214.098	71.1087	26.943	1291.83	null	null	null	null	1	1	null	1	285	286	62	58	1	null	null	7.52e-48	34	26.9	1290	null	null	null	5.01
1	1	1	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000901	null	-0.0991121	-0.0991121	null	null	null	null	-1.23	0.12	1.18e-24	-0.108939	45.3	45	1974	3.54	1.64722	0.953045	24.042	64.9103	14.7864	373.009	null	null	null	null	1	1	null	1	89	88	62	63	null	null	null	2.54e-36	7.38	14.8	373	null	null	null	63.5	63	1974	6.43	1.25251	1.22873	4.54212	71.1087	5.88299	21.7471	null	null	null	null	1	1	null	1	75.7	75	62	63	null	null	null	0.000454748	9.67	5.88	21.7	null	null	null	-10.3
1	1	1	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000951	null	0.432031	0.432031	1	null	null	null	-1.73	0.141	1.45e-34	0.435946	45.3	45	1979	3.55	1.64722	3.51182	244.142	64.9103	45.4678	3160.93	null	null	null	null	1	1	null	1	309	308	62	57	null	null	null	2.38e-56	26.5	45.5	3160	null	null	null	63.2	63	1979	6.54	1.25251	1.03601	10.2598	71.1087	5.94406	58.8648	null	null	null	null	1	1	null	1	81.4	82	62	57	1	null	null	3.9e-14	7.73	5.94	58.9	null	null	null	-12.3
1	1	1	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001001	null	0.283214	0.283214	1	null	null	null	-0.103	0.0499	0.0392	0.285439	45.3	45	1964	3.62	1.64722	1.22562	47.1931	64.9103	15.6306	601.866	null	null	null	null	1	1	null	1	112	113	62	58	1	null	null	3.2e-44	9.2	15.6	602	null	null	null	63.6	63	1964	6.63	1.25251	2.24518	81.5293	71.1087	13.0774	474.88	null	null	null	null	1	1	null	1	153	151	62	58	null	2	null	2.22e-41	17.1	13.1	475	null	null	null	-2.06
