 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.108599	0.108599	1	null	null	null	-1.26	0.107	4.32e-32	0.106432	40.3	40	2367	3.27	1.61939	5.34475	320.164	59.4856	60.7034	3636.28	null	null	null	null	1	1	null	1	380	377	66	57	null	null	null	1.4e-52	40.3	60.7	3640	null	null	null	62.3	62	2367	6.32	2.17661	1.39564	28.5331	65.7827	9.79582	200.27	null	null	null	null	1	1	null	1	94.3	93	66	57	6	null	null	8.41e-29	10.3	9.8	200	null	null	null	-11.8
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-8.77e-06	0.293983	0.293983	null	null	null	null	-0.352	0.104	0.000736	0.269235	40.1	40	1986	3.02	1.61939	0.637601	3.94988	59.4856	9.19908	56.9875	null	null	null	null	1	1	null	null	63.4	63	66	62	null	null	null	2.97e-08	4.77	9.2	57	null	null	null	62.4	62	1986	6.35	2.17661	1.06081	4.58829	65.7827	5.8613	25.3517	null	null	null	null	1	1	null	null	70.4	70	66	62	null	null	null	5.01e-05	8.08	5.86	25.4	null	null	null	-3.38
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.937227	0.937227	1	null	null	null	0.136	0.0501	0.00654	0.937251	40.3	40	2005	3.21	1.61939	21.8385	1045.21	59.4856	275.378	13179.8	null	null	null	null	1	1	null	1	1100	1075	66	62	null	null	null	4.29e-50	172	275	13200	null	null	null	62.6	63	2005	6.42	2.17661	46.1385	2853.62	65.7827	291.682	18040.2	null	null	null	null	1	1	null	1	2920	2791	66	62	null	null	null	9.54e-57	363	292	18000	null	null	null	2.72
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.0304655	0.0304655	1	null	null	null	-0.702	0.0714	9.12e-23	0.0280044	40.4	40	1980	3.26	1.61939	4.70757	276.894	59.4856	53.8837	3169.38	null	null	null	null	1	1	null	1	336	333.5	66	58	3	null	null	7.3e-53	35.8	53.9	3170	null	null	null	62.6	63	1980	6.54	2.17661	2.52904	90.4415	65.7827	17.6136	629.882	null	null	null	null	1	1	null	1	156	153.5	66	58	2	null	null	2.35e-41	19.2	17.6	630	null	null	null	-9.82
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.349755	0.349755	1	null	null	null	-0.324	0.0559	7.05e-09	0.340596	40.4	40	1992	3.31	1.61939	1.09621	24.3958	59.4856	12.679	282.168	null	null	null	null	1	1	null	1	83.9	84	66	59	null	null	null	2.98e-31	8.28	12.7	282	null	null	null	62.7	63	1992	6.64	2.17661	1.3103	19.4207	65.7827	9.03089	133.852	null	null	null	null	1	1	null	1	85.2	85	66	59	3	null	null	3.21e-22	9.85	9.03	134	null	null	null	-5.79
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.258683	0.258683	1	null	null	null	0.0543	0.0504	0.281	0.24544	40.2	40	1953	3.08	1.61939	0.94316	18.8914	59.4856	10.8655	217.636	null	null	null	null	1	1	null	1	78.4	79	66	61	1	null	null	1.17e-29	7.2	10.9	218	null	null	null	62.8	62	1953	6.78	2.17661	1.45962	35.6436	65.7827	10.1001	246.642	null	null	null	null	1	1	null	1	101	101	66	61	null	null	null	3.36e-34	11.2	10.1	247	null	null	null	1.08
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.517001	0.517001	1	null	null	null	0.0893	0.0496	0.0716	0.516622	40.1	40	1954	3.08	1.61939	2.70809	125.464	59.4856	30.9186	1432.44	null	null	null	null	1	1	null	1	185	184	66	60	null	null	null	1.8e-48	20.9	30.9	1430	null	null	null	62.7	62	1954	6.84	2.17661	3.7691	252.017	65.7827	26.3168	1759.65	null	null	null	null	1	1	null	1	318	320.5	66	60	null	null	null	9.23e-58	29.1	26.3	1760	null	null	null	1.8
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0700845	-0.0700845	1	null	null	null	-0.264	0.0543	1.16e-06	-0.0971052	40.1	40	1943	3.05	1.61939	1.03885	22.3537	59.4856	12.0226	258.701	null	null	null	null	1	1	null	1	81.8	80.5	66	56	null	null	null	1.12e-29	7.63	12	259	null	null	null	62.4	62	1943	6.6	2.17661	1.30646	20.4495	65.7827	8.99911	140.859	null	null	null	null	1	1	null	1	86.2	86	66	56	1	null	null	7.98e-23	9.57	9	141	null	null	null	-4.86
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-1.29e-06	0.0250505	0.0250505	null	null	null	null	-0.104	0.13	0.421	-0.029564	40.1	40	1943	3.05	1.61939	0.576916	2.49716	59.4856	8.54554	36.989	null	null	null	null	1	1	null	null	62	62	66	58	1	2	null	4.74e-05	4.12	8.55	37	null	null	null	62.3	62	1943	6.67	2.17661	1.05164	5.40698	65.7827	5.65965	29.0991	null	null	null	null	1	1	null	null	71.2	71	66	58	null	null	null	2.71e-06	7.74	5.66	29.1	null	null	null	-0.804
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.293027	0.293027	1	null	null	null	0.0708	0.0496	0.153	0.289443	40	40	1957	3.05	1.61939	1.67312	49.8477	59.4856	19.4785	580.327	null	null	null	null	1	1	null	1	109	111	66	57	1	null	null	1.08e-36	12.5	19.5	580	null	null	null	62.3	62	1957	6.74	2.17661	2.63788	99.7612	65.7827	18.0626	683.103	null	null	null	null	1	1	null	1	166	166	66	57	2	null	null	3.76e-42	19.8	18.1	683	null	null	null	1.43
