 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.202762	0.202762	1	null	null	null	-1.64	0.134	2.86e-34	0.203329	46	46	2313	3.63	1.31208	4.10866	293.65	59.7499	58.4254	4175.72	null	null	null	null	1	1	null	1	353	350	63	60	2	null	null	3.72e-59	31.8	58.4	4180	null	null	null	63.7	64	2313	6.58	2.2704	1.55555	35.2973	69.3194	4.2439	96.2994	null	null	null	null	1	1	null	1	105	105	63	60	1	null	null	4.66e-32	11.8	4.24	96.3	null	null	null	-12.2
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	7.05e-06	0.00237543	0.00237543	null	null	null	1	0	1000	1	-0.0358714	46.4	46	1996	3.66	1.31208	0.647284	-0.422032	59.7499	13.8238	-9.01315	null	null	null	null	1	null	null	null	59.3	59	63	61	null	null	null	0.516586	4.89	13.8	-9.01	null	null	null	63.7	64	1996	6.6	2.2704	0.861525	0.369154	69.3194	1.56502	0.670594	null	null	null	null	1	null	null	null	69.7	69	63	61	1	null	null	0.669529	6.35	1.57	0.671	null	null	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.910075	0.910075	1	null	null	null	-0.159	0.0505	0.0016	0.910102	46.5	46	1985	3.67	1.31208	19.0933	1086.9	59.7499	292.84	16670.2	null	null	null	null	1	1	null	1	1150	1112.5	63	60	null	null	null	2.87e-53	148	293	16700	null	null	null	64.1	64	1985	6.9	2.2704	72.6143	4565.83	69.3194	183.677	11549.2	null	null	null	null	1	1	null	1	4640	4581	63	60	null	null	null	9.03e-56	562	184	11500	null	null	null	-3.16
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.778241	0.778241	1	null	null	null	-0.337	0.055	8.81e-10	0.778557	46.6	47	1969	3.57	1.31208	5.59945	301.217	59.7499	80.7903	4346.03	null	null	null	null	1	1	null	1	361	350	63	60	1	null	null	6.63e-52	43.4	80.8	4350	null	null	null	64.2	64	1969	6.95	2.2704	9.75121	743.731	69.3194	26.2197	1999.8	null	null	null	null	1	1	null	1	813	797	63	60	1	null	null	9.74e-61	75.5	26.2	2000	null	null	null	-6.13
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.35579	0.35579	1	null	null	null	0.426	0.0585	3.17e-13	0.359523	46.7	47	1985	3.56	1.31208	0.833546	20.119	59.7499	11.5394	278.523	null	null	null	null	1	1	null	1	79.9	79	63	61	1	null	null	3.95e-34	6.38	11.5	279	null	null	null	64.2	64	1985	6.88	2.2704	6.20651	265.074	69.3194	17.3931	742.841	null	null	null	null	1	1	null	1	334	322	63	61	null	null	null	9.36e-47	48.4	17.4	743	null	null	null	7.29
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0227444	-0.0227444	1	null	null	null	0.0527	0.0504	0.296	-0.0325132	46.7	47	2003	3.49	1.31208	0.898143	16.5721	59.7499	11.8618	218.868	null	null	null	null	1	1	null	1	76.3	77	63	59	1	null	null	6.94e-27	6.78	11.9	219	null	null	null	64.1	64	2003	6.81	2.2704	2.4235	84.1213	69.3194	7.11905	247.107	null	null	null	null	1	1	null	1	153	150	63	59	null	null	null	2.95e-41	18.5	7.12	247	null	null	null	1.05
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0219055	-0.0219055	1	null	null	null	0.0492	0.0493	0.318	-0.0241443	46.5	46	1940	3.55	1.31208	1.84614	118.829	59.7499	26.1542	1683.44	null	null	null	null	1	1	null	1	179	177	63	57	null	null	null	7.47e-55	13.9	26.2	1680	null	null	null	64	64	1940	6.88	2.2704	5.03996	688.47	69.3194	13.8018	1885.35	null	null	null	null	1	1	null	1	758	757	63	57	2	1	null	9.42e-73	38	13.8	1890	null	null	null	0.998
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.288866	0.288866	1	null	null	null	0.44	0.059	8.13e-14	0.290258	46.4	46	1893	3.56	1.31208	0.866816	24.2501	59.7499	12.2617	343.035	null	null	null	null	1	1	null	1	84	84	63	61	1	null	null	8.6e-38	6.65	12.3	343	null	null	null	63.6	63	1893	6.81	2.2704	5.16304	344.697	69.3194	14.16	945.358	null	null	null	null	1	1	null	1	414	416	63	61	null	1	null	2.78e-58	40.3	14.2	945	null	null	null	7.47
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-1.79e-05	-0.0518777	-0.0518777	null	null	null	null	0	1000	1	-0.0891996	46.5	46	1978	3.55	1.31208	0.589209	-1.78626	59.7499	12.5835	-38.1485	null	null	null	null	1	null	null	null	58	58	63	55	4	null	null	0.00352365	4.19	12.6	-38.1	null	null	null	63.8	63	1978	6.78	2.2704	1.08201	0.00790203	69.3194	1.96555	0.0143546	null	null	null	null	1	null	null	null	69.3	68	63	55	null	null	null	0.994196	7.74	1.97	0.0144	null	null	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.316625	0.316625	1	null	null	null	-0.0925	0.0498	0.0631	0.316091	46.4	46	2002	3.62	1.31208	1.52948	48.2824	59.7499	21.7282	685.912	null	null	null	null	1	1	null	1	108	108	63	62	null	null	null	4.29e-40	12	21.7	686	null	null	null	63.5	63	2002	6.56	2.2704	4.01981	203.003	69.3194	10.9777	554.379	null	null	null	null	1	1	null	1	272	267.5	63	62	null	null	null	7.49e-52	31.6	11	554	null	null	null	-1.86
