 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0181019	0.0181019	1	null	null	null	-1.39	0.116	4.76e-33	0.0167125	42.4	42	2339	3.29	1.0029	4.47064	309.51	56.307	61.7448	4274.7	null	null	null	null	1	1	null	1	366	357.5	64	60	null	null	null	2.84e-58	34.6	61.7	4270	null	null	null	61.9	62	2339	6.12	1.41715	1.40118	25.1076	66.2091	9.78175	175.279	null	null	null	null	1	1	null	1	91.3	92	64	60	null	null	null	5.74e-26	10.8	9.78	175	null	null	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	3.55e-07	0.0123774	0.0123774	null	null	null	null	-0.102	0.0888	0.249	-0.000486568	42.6	42	2007	3.3	1.0029	0.629251	5.43878	56.307	7.8733	68.0509	null	null	null	1	1	1	null	1	61.7	61	64	59	null	1	null	2.76e-12	4.74	7.87	68.1	null	null	null	62.2	62	2007	6.39	1.41715	1.18538	6.97737	66.2091	9.13439	53.7668	null	null	null	1	1	1	null	1	73.2	73	64	59	null	null	null	1.84e-07	9	9.13	53.8	null	null	null	-1.15
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.729967	0.729967	1	null	null	null	-0.19	0.0511	0.000195	0.729995	42.6	43	2002	3.33	1.0029	14.1041	946.728	56.307	203.974	13691.6	null	null	null	null	1	1	null	1	1000	978	64	57	2	null	null	3.28e-55	106	204	13700	null	null	null	62.1	62	2002	6.35	1.41715	16.9467	1325.14	66.2091	112.982	8834.61	null	null	null	null	1	1	null	1	1390	1363	64	57	1	null	null	6.89e-59	128	113	8830	null	null	null	-3.73
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.210882	0.210882	1	null	null	null	-0.52	0.0622	7.02e-17	0.21063	42.6	42	2009	3.38	1.0029	4.57677	297.764	56.307	61.544	4004.05	null	null	null	null	1	1	null	1	354	349	64	56	2	null	null	8.82e-54	34.2	61.5	4000	null	null	null	62.2	62	2009	6.39	1.41715	3.20565	168.827	66.2091	22.9849	1210.51	null	null	null	null	1	1	null	1	235	238	64	56	2	null	null	5.73e-49	24	23	1210	null	null	null	-8.35
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	-0.00676787	-0.00676787	1	null	null	null	0.163	0.0511	0.00146	-0.0140006	42.8	43	1951	3.09	1.0029	0.796854	20.3097	56.307	10.4998	267.611	null	null	null	null	1	1	null	1	76.6	76.5	64	60	1	null	null	1.48e-34	6.1	10.5	268	null	null	null	62.5	63	1951	6.42	1.41715	1.72187	53.1909	66.2091	12.5995	389.217	null	null	null	null	1	1	null	1	119	117.5	64	60	null	null	null	1.19e-38	13.3	12.6	389	null	null	null	3.18
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0637984	0.0637984	1	null	null	null	0.0572	0.0506	0.258	0.0566889	42.9	43	1959	3.08	1.0029	0.794083	15.5657	56.307	10.3432	202.749	null	null	null	null	1	1	null	1	71.9	72	64	55	1	null	null	6.04e-27	5.82	10.3	203	null	null	null	62.4	62	1959	6.41	1.41715	1.46644	31.2455	66.2091	10.855	231.288	null	null	null	null	1	1	null	1	97.5	98	64	55	2	null	null	2.01e-28	10.8	10.9	231	null	null	null	1.13
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	-0.0267897	-0.0267897	1	null	null	null	0.0306	0.0492	0.534	-0.028315	42.8	43	1978	3.12	1.0029	1.81228	119.572	56.307	24.6716	1627.81	null	null	null	null	1	1	null	1	176	174.5	64	58	null	null	null	6.29e-56	13.8	24.7	1630	null	null	null	62.4	62	1978	6.39	1.41715	3.71024	246.619	66.2091	26.2775	1746.66	null	null	null	null	1	1	null	1	313	310	64	58	null	null	null	6.72e-56	28.2	26.3	1750	null	null	null	0.622
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.0935873	0.0935873	1	null	null	null	0.0582	0.0497	0.242	0.0892745	42.7	43	1971	3.08	1.0029	0.96432	27.4073	56.307	12.8094	364.061	null	null	null	null	1	1	null	1	83.7	84	64	63	null	null	null	4.67e-38	7.59	12.8	364	null	null	null	62.3	62	1971	6.38	1.41715	1.80828	57.3465	66.2091	13.1254	416.249	null	null	null	null	1	1	null	1	124	122	64	63	null	null	null	1.58e-40	14.3	13.1	416	null	null	null	1.17
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	5.89e-06	0.0454735	0.0454735	null	null	null	null	0.172	0.241	0.476	0.0318851	42.7	43	2015	3.23	1.0029	0.621063	1.42029	56.307	7.15202	16.3557	null	null	null	null	1	null	null	null	57.7	57	64	55	2	null	null	0.0258335	4.51	7.15	16.4	null	null	null	62.3	62	2015	6.33	1.41715	1.05034	2.90002	66.2091	8.7941	24.2808	null	null	null	null	1	1	null	null	69.1	68	64	55	1	null	null	0.00773229	7.68	8.79	24.3	null	null	null	0.712
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0158854	0.0158854	1	null	null	null	-0.0354	0.0494	0.473	0.0128978	42.7	43	2002	3.27	1.0029	1.37279	48.1413	56.307	18.7314	656.878	null	null	null	null	1	1	null	1	104	103	64	58	1	null	null	1e-40	10.4	18.7	657	null	null	null	62.3	62	2002	6.27	1.41715	2.26611	85.6875	66.2091	16.0129	605.488	null	null	null	null	1	1	null	1	152	152	64	58	1	null	null	2.05e-42	17.2	16	605	null	null	null	-0.717
