 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.263281	0.263281	1	null	null	null	-0.508	0.0618	1.95e-16	0.265035	54.3	54	2301	3.99	4.37419	2.31422	185.925	107.285	20.416	1640.23	null	null	null	null	1	1	null	1	293	291	64	62	null	2	null	2.81e-69	17.7	20.4	1640	null	65.7	66	2301	6.49	1.96761	3.45212	169.978	69.764	10.3417	509.21	null	null	null	null	1	1	null	1	240	243.5	64	62	null	null	null	3.43e-51	27.1	10.3	509	null	-8.22
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.02e-05	0.137194	0.137194	null	null	null	null	0	1000	1	0.102037	54.2	54	2004	4.1	4.37419	1.08211	-1.33681	107.285	5.12616	-6.33272	null	null	null	null	1	null	null	null	106	107	64	58	null	1	null	0.219807	7.11	5.13	-6.33	null	65.9	66	2004	6.74	1.96761	0.900824	5.56354	69.764	5.02563	31.0386	null	null	null	null	1	1	null	1	75.3	75	64	58	1	2	null	4.55e-08	6.6	5.03	31	null	0
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.865886	0.865886	1	null	null	null	0.0346	0.0492	0.482	0.867104	54.1	54	1976	4.03	4.37419	9.85941	670.828	107.285	99.4275	6764.98	null	null	null	null	1	1	null	1	778	769.5	64	62	null	null	null	1.64e-59	77.5	99.4	6760	null	66	66	1976	6.82	1.96761	38.7837	2795.36	69.764	101.64	7325.79	null	null	null	null	1	1	null	1	2870	2854	64	62	null	null	null	9.53e-61	305	102	7330	null	0.703
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.276511	0.276511	1	null	null	null	-0.0444	0.0493	0.367	0.281131	54	54	1968	4.15	4.37419	2.28804	148.359	107.285	20.7083	1342.75	null	null	null	null	1	1	null	1	256	254	64	59	1	null	null	8.26e-61	17.1	20.7	1340	null	66.1	66	1968	6.84	1.96761	5.95012	415.134	69.764	17.3746	1212.21	null	null	null	null	1	1	null	1	485	483	64	59	null	null	null	8.49e-58	45.7	17.4	1210	null	-0.901
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.163907	0.163907	1	null	null	null	0.181	0.0543	0.000831	0.156203	53.9	54	1971	4.25	4.37419	1.43653	13.9522	107.285	10.7618	104.523	null	null	null	null	1	1	null	1	121	120	64	59	null	null	null	4.95e-15	10.2	10.8	105	null	66.1	66	1971	6.83	1.96761	1.69708	44.9987	69.764	5.98693	158.745	null	null	null	null	1	1	null	1	115	112	64	59	2	null	null	5.28e-35	12.9	5.99	159	null	3.34
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.361875	0.361875	1	null	null	null	0.0948	0.0499	0.0577	0.374365	53.9	54	1948	4.28	4.37419	1.74492	45.3181	107.285	14.8097	384.628	null	null	null	null	1	1	null	1	153	151	64	63	null	null	null	2.43e-39	13.2	14.8	385	null	66	66	1948	6.58	1.96761	4.20535	153.649	69.764	13.095	478.443	null	null	null	null	1	1	null	1	223	218	64	63	null	null	null	7.53e-44	33.3	13.1	478	null	1.9
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.474193	0.474193	1	null	null	null	-0.071	0.0494	0.151	0.476821	53.8	54	2000	4.19	4.37419	4.50141	222.565	107.285	42.6665	2109.58	null	null	null	null	1	1	null	1	330	331	64	60	1	1	null	8.66e-51	34.6	42.7	2110	null	66	66	2000	6.76	1.96761	11.1721	642.453	69.764	31.1506	1791.32	null	null	null	null	1	1	null	1	712	715.5	64	60	1	null	null	1.48e-53	86.5	31.2	1790	null	-1.44
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.259222	0.259222	1	null	null	null	0.559	0.0648	5.98e-18	0.280511	53.8	54	2002	4.08	4.37419	1.16625	15.5879	107.285	9.49367	126.891	null	null	null	null	1	1	null	1	123	123	64	63	null	null	null	1.68e-23	8.18	9.49	127	null	66.1	66	2002	6.85	1.96761	3.65226	141.728	69.764	11.8575	460.136	null	null	null	null	1	1	null	1	211	214	64	63	null	null	null	1.75e-45	28.9	11.9	460	null	8.63
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	4.95e-06	-0.104899	-0.104899	null	null	null	null	0.732	0.421	0.0823	-0.173185	54	54	1996	4.09	4.37419	1.06087	1.12169	107.285	6.54371	6.91887	null	null	null	null	1	null	null	null	108	108	64	59	null	null	null	0.293014	6.98	6.54	6.92	null	65.9	66	1996	6.92	1.96761	1.19561	8.71053	69.764	5.12272	37.3211	null	null	null	null	1	1	null	1	78.5	78	64	59	null	null	null	6.28e-10	8.99	5.12	37.3	null	1.74
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.657963	0.657963	1	null	null	null	-0.0574	0.0494	0.245	0.663122	54.1	54	1949	4.2	4.37419	3.98462	120.785	107.285	35.4763	1075.39	null	null	null	null	1	1	null	1	228	223	64	57	3	null	null	2.53e-37	29.8	35.5	1080	null	65.5	65	1949	6.61	1.96761	9.69443	317.446	69.764	28.7768	942.304	null	null	1	null	1	1	null	1	387	362	64	57	null	null	null	3.06e-38	73.2	28.8	942	null	-1.16
