 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0654516	0.0654516	1	null	null	null	-0.531	0.0628	2.78e-17	0.062425	51.2	51	1185	4.43	2.59969	5.47251	336.669	89.6166	53.8664	3313.87	null	null	null	null	1	1	null	1	426	418.5	66	56	3	null	null	1.14e-52	40.9	53.9	3310	null	53.5	53	1185	4.81	1.53081	2.0761	122.094	61.6734	16.6041	976.482	null	null	null	null	1	1	null	1	184	185	66	56	3	null	null	5.67e-52	15.5	16.6	976	null	-8.46
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	2.95e-05	0.208451	0.208451	null	null	null	null	-0.259	0.197	0.187	0.173841	51.5	51	1426	4.34	2.59969	0.83338	3.72305	89.6166	7.35077	32.8389	null	null	null	null	1	1	null	null	93.3	93	66	53	2	3	null	2.98e-05	5.6	7.35	32.8	null	53.5	53	1426	4.85	1.53081	0.897308	2.02471	61.6734	8.0085	18.0706	null	null	null	null	1	null	null	null	63.7	63	66	53	1	null	null	0.0279091	6.39	8.01	18.1	null	-1.32
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.928092	0.928092	1	null	null	null	-0.195	0.0512	0.000137	0.928149	51.8	52	1452	4.27	2.59969	21.0815	1189.9	89.6166	207.046	11686.3	null	null	null	null	1	1	null	1	1280	1251.5	66	62	1	null	null	2.22e-54	166	207	11700	null	53.6	53	1452	4.88	1.53081	18.8061	930.262	61.6734	150.741	7456.58	null	null	1	null	1	1	null	1	992	945.5	66	62	null	null	null	6.01e-51	148	151	7460	null	-3.81
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.451682	0.451682	1	null	null	null	0.382	0.0566	1.42e-11	0.453617	51.3	51	1445	4.03	2.59969	2.10926	83.5739	89.6166	20.8808	827.346	null	null	null	null	1	1	null	1	173	173	66	63	null	null	null	3.33e-47	16.5	20.9	827	null	53.6	54	1445	4.93	1.53081	5.03158	250.946	61.6734	40.0118	1995.55	null	null	null	null	1	1	null	1	313	308	66	63	null	null	null	7.4e-52	39.9	40	2000	null	6.76
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0360291	0.0360291	1	null	null	null	0.334	0.0571	4.95e-09	0.00714068	51.1	51	1453	4.13	2.59969	1.01186	11.0627	89.6166	9.53824	104.282	null	null	null	null	1	1	null	1	101	101	66	53	4	null	null	3.05e-16	6.99	9.54	104	null	53.6	54	1453	4.86	1.53081	1.29817	26.9304	61.6734	10.8414	224.903	null	null	null	null	1	1	null	1	88.6	89	66	53	2	null	null	1.84e-27	9.35	10.8	225	null	5.85
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0497728	-0.0497728	1	null	null	null	-0.0363	0.0518	0.484	-0.0968864	50.8	51	1460	4.11	2.59969	0.916705	16.7627	89.6166	8.63898	157.971	null	null	null	null	1	1	null	1	106	107	66	58	1	null	null	6.58e-29	6.54	8.64	158	null	53.6	54	1460	4.96	1.53081	1.06178	17.3956	61.6734	8.86955	145.313	null	null	null	null	1	1	null	1	79.1	78	66	58	1	null	null	5.85e-24	7.96	8.87	145	null	-0.7
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.264403	0.264403	1	null	null	null	0.112	0.0498	0.024	0.262982	50.9	51	1474	4.14	2.59969	2.70048	151.141	89.6166	26.5908	1488.24	null	null	null	null	1	1	null	1	241	240	66	62	null	null	null	2.88e-55	21.1	26.6	1490	null	53.6	54	1474	4.9	1.53081	4.00319	241.165	61.6734	32.005	1928.08	null	null	null	null	1	1	null	1	303	305	66	62	2	null	null	3.05e-56	31.5	32	1930	null	2.26
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0987295	-0.0987295	1	null	null	null	0.155	0.052	0.00293	-0.136076	51	51	1465	4.06	2.59969	0.959711	17.1691	89.6166	9.08775	162.579	null	null	null	null	1	1	null	1	107	106.5	66	56	2	null	null	1.46e-27	6.77	9.09	163	null	53.5	53	1465	4.92	1.53081	1.41271	27.9159	61.6734	11.7446	232.079	null	null	null	null	1	1	null	1	89.6	90	66	56	null	null	null	3.53e-27	10.5	11.7	232	null	2.97
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	2.56e-05	0.15039	0.15039	null	null	null	null	-0.542	0.266	0.0419	0.100431	51.3	51	1466	3.96	2.59969	0.871874	4.29722	89.6166	7.64436	37.6769	null	null	null	null	1	1	null	null	93.9	94	66	58	2	null	null	4.86e-06	6.18	7.64	37.7	null	53.4	53	1466	4.92	1.53081	0.735319	1.20591	61.6734	6.6022	10.8275	null	null	null	null	1	null	null	null	62.9	63	66	58	null	null	null	0.10584	5.41	6.6	10.8	null	-2.03
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	-0.0447521	-0.0447521	1	null	null	null	0.0252	0.0494	0.611	-0.0600657	51.4	51	1429	3.98	2.59969	1.41557	48.6293	89.6166	13.7929	473.828	null	null	null	null	1	1	null	1	138	137	66	61	1	null	null	4.94e-44	10.8	13.8	474	null	53.5	54	1429	4.9	1.53081	2.01544	62.1463	61.6734	16.2835	502.103	null	null	null	null	1	1	null	1	124	122	66	61	null	null	null	6.22e-39	15.7	16.3	502	null	0.509
