 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.1443	0.1443	1	null	null	null	-0.753	0.0743	3.84e-24	0.141408	56	56	1307	4.42	2.98772	3.11536	296.385	93.7379	44.5793	4241.12	null	null	null	null	1	1	null	1	390	388	66	57	5	null	null	5.05e-65	23.4	44.6	4240	null	56.2	56	1307	4.89	1.60033	2.68092	97.9564	64.2717	20.4879	748.595	null	null	null	null	1	1	null	1	162	159	66	57	null	null	null	4.69e-41	20.2	20.5	749	null	-10.1
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	-2.59e-08	0.106931	0.106931	null	null	null	null	-0.657	0.229	0.00406	0.0792254	57.1	57	1427	4.77	2.98772	1.01326	2.55722	93.7379	22.7577	57.435	null	null	null	null	1	null	null	null	96.3	97	66	61	null	null	null	0.0136447	7.37	22.8	57.4	null	56.5	56	1427	4.93	1.60033	1.01774	2.59715	64.2717	4.95525	12.6452	null	null	null	null	1	null	null	null	66.9	66	66	61	1	null	null	0.0130869	7.8	4.96	12.6	null	-2.87
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.740233	0.740233	1	null	null	null	0.233	0.052	7.68e-06	0.742476	57.9	58	1423	4.52	2.98772	4.21108	240.656	93.7379	60.9588	3483.68	null	null	null	null	1	1	null	1	334	329	66	61	null	null	null	1.24e-54	32.8	61	3480	null	57	57	1423	5.16	1.60033	12.2728	787.925	64.2717	92.7126	5952.25	null	null	null	null	1	1	null	1	852	856	66	61	null	null	null	4.96e-57	95.8	92.7	5950	null	4.47
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.198701	0.198701	1	null	null	null	0.591	0.0657	2.3e-19	0.199486	57.9	58	1417	4.55	2.98772	1.39752	35.5672	93.7379	19.2066	488.813	null	null	null	null	1	1	null	1	129	128	66	59	null	null	null	4.89e-36	10.4	19.2	489	null	56.7	57	1417	5.06	1.60033	3.92414	239.61	64.2717	31.2241	1906.56	null	null	null	null	1	1	null	1	304	302	66	59	1	null	null	1.54e-54	30.1	31.2	1910	null	9
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0634225	0.0634225	null	null	null	null	0.261	0.0594	1.09e-05	0.0421441	57.8	58	1399	4.54	2.98772	1.09893	8.32994	93.7379	15.9901	121.205	null	null	null	null	1	1	null	1	102	102	66	59	2	null	null	8.95e-11	7.95	16	121	null	56.9	57	1399	5.29	1.60033	1.34135	29.4402	64.2717	10.0809	221.258	null	null	null	null	1	1	null	1	93.7	94	66	59	1	null	null	1.61e-30	10.2	10.1	221	null	4.4
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.207196	-0.207196	1	null	null	null	-0.215	0.0531	5.15e-05	-0.259032	58.2	58	1399	4.69	2.98772	1.07994	17.999	93.7379	14.9728	249.546	null	null	null	null	1	1	null	1	112	113	66	57	null	null	null	3.55e-26	7.67	15	250	null	56.7	56	1399	5.28	1.60033	1.03327	19.2897	64.2717	8.14984	152.147	null	null	null	null	1	1	null	1	83.6	84	66	57	2	null	null	9.97e-27	7.66	8.15	152	null	-4.05
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.27268	0.27268	1	null	null	null	0.00609	0.0492	0.901	0.273626	58.1	58	1372	4.57	2.98772	1.97918	109.584	93.7379	28.0952	1555.58	null	null	null	null	1	1	null	1	203	201	66	56	1	null	null	1.59e-52	14.6	28.1	1560	null	56.6	56	1372	5.22	1.60033	4.3957	204.782	64.2717	33.8625	1577.55	null	null	null	null	1	1	null	1	269	269.5	66	56	null	null	null	5.13e-46	32.9	33.9	1580	null	0.124
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.0357455	0.0357455	1	null	null	null	-0.0546	0.0503	0.278	0.010643	58.1	58	1393	4.59	2.98772	1.13984	20.0399	93.7379	15.1574	266.487	null	null	null	null	1	1	null	1	114	114.5	66	54	2	null	null	1.85e-26	7.93	15.2	266	null	56.6	56	1393	5.22	1.60033	1.20966	28.5801	64.2717	9.94765	235.03	null	null	null	null	1	1	null	1	92.9	94.5	66	54	2	1	null	9.06e-31	8.77	9.95	235	null	-1.09
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	2.93e-05	0.180606	0.180606	null	null	null	null	0	1000	1	0.14833	58.1	58	1396	4.69	2.98772	0.945906	-0.899151	93.7379	43.1897	-41.0549	null	null	null	null	1	null	null	null	92.8	93	66	62	null	null	null	0.344608	6.86	43.2	-41.1	null	56.5	56	1396	4.94	1.60033	0.777052	1.77668	64.2717	1.86105	4.25516	null	null	null	null	1	null	null	null	66	66	66	62	null	null	null	0.0252864	5.92	1.86	4.26	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	-0.0170565	-0.0170565	1	null	null	null	-0.0214	0.0494	0.665	-0.0295095	58.1	58	1366	4.87	2.98772	1.4868	40.0746	93.7379	20.2394	545.525	null	null	null	null	1	1	null	1	134	133	66	64	null	null	null	4.38e-39	11.5	20.2	546	null	56.5	56	1366	5	1.60033	2.09752	64.6502	64.2717	16.85	519.355	null	null	null	null	1	1	null	1	129	128	66	64	null	null	null	3.69e-40	16.7	16.8	519	null	-0.432
