 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	-0.0619207	-0.0619207	1	null	null	null	-1.08	0.0943	3.85e-30	-0.0654001	45.8	46	2349	3.67	1.65872	3.28176	242.202	63.188	41.8589	3089.29	null	null	null	null	1	1	null	1	305	301	66	59	1	null	null	2.13e-59	25.2	41.9	3090	null	null	null	64.1	64	2349	6.79	2.05248	2.96716	79.39	72.7456	9.69524	259.408	null	null	null	null	1	1	null	1	152	148	66	59	null	null	null	1.24e-34	22.7	9.7	259	null	null	null	-11.4
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.31e-05	0.0750092	0.0750092	null	null	null	null	-0.336	0.162	0.0383	0.0469697	46	46	2021	3.76	1.65872	0.736058	2.3604	63.188	11.0109	35.31	null	null	null	null	1	1	null	null	65.5	66	66	62	null	null	null	0.00201213	5.57	11	35.3	null	null	null	64.4	64	2021	6.6	2.05248	1.34309	5.85114	72.7456	3.74191	16.3015	null	null	null	null	1	1	null	1	78.6	78.5	66	62	null	null	null	4.76e-05	10.4	3.74	16.3	null	null	null	-2.07
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.883303	0.883303	1	null	null	null	-0.16	0.0505	0.00151	0.883337	46	46	2006	3.82	1.65872	17.6942	910.391	63.188	233.362	12006.8	null	null	null	null	1	1	null	1	974	949	66	57	2	null	null	7.54e-49	134	233	12000	null	null	null	64.4	64	2006	6.77	2.05248	43.481	2626.99	72.7456	137.404	8301.54	null	null	null	null	1	1	null	1	2700	2596	66	57	3	null	null	1.11e-52	328	137	8300	null	null	null	-3.17
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.468366	0.468366	1	null	null	null	-0.54	0.0632	1.3e-17	0.468082	45.9	46	2011	3.74	1.65872	4.08	274.812	63.188	52.0204	3503.88	null	null	null	null	1	1	null	1	338	337	66	51	7	null	null	6.25e-51	29.1	52	3500	null	null	null	64.6	64	2011	6.71	2.05248	5.30884	309.254	72.7456	17.3535	1010.89	null	null	null	null	1	1	null	1	382	386	66	51	1	1	null	8.75e-48	37.9	17.4	1010	null	null	null	-8.54
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.332749	0.332749	1	null	null	null	0.0214	0.05	0.668	0.329368	45.9	46	1903	3.22	1.65872	0.86704	21.0847	63.188	10.9763	266.924	null	null	null	null	1	1	null	1	84.3	84	66	55	1	1	null	7.02e-33	6.25	11	267	null	null	null	64.6	65	1903	6.61	2.05248	2.43469	85.1816	72.7456	8.01538	280.432	null	null	null	null	1	1	null	1	158	159	66	55	1	null	null	2.37e-39	18	8.02	280	null	null	null	0.429
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.268974	0.268974	1	null	null	null	0.0273	0.0512	0.594	0.260985	46	46	1896	3.22	1.65872	0.970705	13.4484	63.188	12.1607	168.477	null	null	null	null	1	1	null	1	76.6	76	66	55	null	null	null	3.33e-20	7.04	12.2	168	null	null	null	64.7	65	1896	6.45	2.05248	1.95829	53.9271	72.7456	6.51489	179.406	null	null	null	null	1	1	null	1	127	127	66	55	3	null	null	3.57e-34	14.4	6.51	179	null	null	null	0.534
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.324226	0.324226	1	null	null	null	-0.0148	0.0492	0.763	0.323719	46	46	1964	3.6	1.65872	2.01461	123.338	63.188	26.0219	1593.11	null	null	null	null	1	1	null	1	187	187	66	57	null	1	null	8.18e-54	15.1	26	1590	null	null	null	64.5	64	1964	6.38	2.05248	6.16262	477.184	72.7456	19.8846	1539.71	null	null	null	null	1	1	null	1	550	559	66	57	null	null	null	8.56e-59	46.5	19.9	1540	null	null	null	-0.301
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.362584	0.362584	1	null	null	null	0.00637	0.0496	0.898	0.36051	45.9	46	1971	3.59	1.65872	1.35587	29.6425	63.188	17.203	376.098	null	null	null	null	1	1	null	1	92.8	90	66	59	1	null	null	1.82e-30	10.3	17.2	376	null	null	null	64.3	64	1971	6.28	2.05248	3.00487	116.187	72.7456	9.87052	381.654	null	null	null	null	1	1	null	1	189	183	66	59	null	null	null	1.59e-43	23	9.87	382	null	null	null	0.128
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	1.29e-05	0.0408027	0.0408027	null	null	null	null	-2	1000	1	0.00104176	46	46	1989	3.73	1.65872	0.758924	1.03424	63.188	17.8967	24.389	null	null	null	null	1	null	null	null	64.2	64	66	63	null	null	null	0.177225	5.8	17.9	24.4	null	null	null	63.9	64	1989	6.3	2.05248	1.0036	-0.523407	72.7456	1.77373	-0.925048	null	null	null	null	1	null	null	null	72.2	72	66	63	null	null	null	0.603637	7.71	1.77	-0.925	null	null	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.133482	0.133482	1	null	null	null	0.117	0.05	0.0197	0.130988	45.9	46	1975	3.56	1.65872	1.2216	49.3477	63.188	15.3232	618.995	null	null	null	null	1	1	null	1	113	112	66	56	1	null	null	2.95e-44	9.01	15.3	619	null	null	null	64.2	64	1975	6.36	2.05248	5.55545	243.665	72.7456	18.4586	809.605	null	null	null	null	1	1	null	1	316	315	66	56	1	null	null	1.3e-44	41.5	18.5	810	null	null	null	2.33
1	1	1	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000501	null	0.459754	0.459754	1	null	null	null	0.196	0.0512	0.000126	0.461814	45.8	46	1994	3.58	1.65872	1.47786	71.4727	63.188	19.4573	941.001	null	null	null	null	1	1	null	1	135	134.5	66	56	2	null	null	4.66e-48	11	19.5	941	null	null	null	64.3	64	1994	6.77	2.05248	7.88727	467.272	72.7456	24.9676	1479.18	null	null	null	null	1	1	null	1	540	530	66	56	null	null	null	1.36e-51	59	25	1480	null	null	null	3.83
1	1	1	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000551	null	0.556187	0.556187	1	null	null	null	-0.0244	0.0492	0.62	0.556824	46	46	1980	3.59	1.65872	2.55001	122.549	63.188	32.9912	1585.5	null	null	null	null	1	1	null	1	186	185	66	57	1	1	null	1.19e-47	19.2	33	1590	null	null	null	64.5	64	1980	6.54	2.05248	8.54099	465.289	72.7456	27.5139	1498.88	null	null	null	null	1	1	null	1	538	539	66	57	1	null	null	2.88e-50	64.5	27.5	1500	null	null	null	-0.496
1	1	1	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000601	null	0.35062	0.35062	1	null	null	null	-0.134	0.0501	0.00748	0.350206	46	46	1995	3.82	1.65872	3.51594	153.372	63.188	45.1577	1969.87	null	null	null	null	1	1	null	1	217	214	66	50	2	null	null	4.54e-41	24.8	45.2	1970	null	null	null	64.3	64	1995	6.63	2.05248	7.00375	445.834	72.7456	22.7269	1446.71	null	null	null	null	1	1	null	1	519	511.5	66	50	2	5	null	7.16e-49	49.5	22.7	1450	null	null	null	-2.67
1	1	1	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000651	null	0.427277	0.427277	1	null	null	null	0.0279	0.0493	0.571	0.427824	45.9	46	1966	3.64	1.65872	1.73423	68.6317	63.188	22.1441	876.347	null	null	null	null	1	1	null	1	132	130	66	61	null	null	null	1.48e-45	13.5	22.1	876	null	null	null	64.4	64	1966	6.62	2.05248	6.32055	286.304	72.7456	20.6302	934.49	null	null	null	null	1	1	null	1	359	351	66	61	null	null	null	3.26e-48	49.3	20.6	934	null	null	null	0.566
1	1	1	15	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000701	null	0.09241	0.09241	1	null	null	null	-0.655	0.0692	3.26e-21	0.0862797	45.9	46	1980	3.63	1.65872	1.64843	54.7453	63.188	20.8953	693.945	null	null	null	null	1	1	null	1	118	116	66	60	1	null	null	1.07e-40	12.7	20.9	694	null	null	null	64.4	64	1980	6.66	2.05248	2.55056	46.7544	72.7456	8.38605	153.725	null	null	null	null	1	1	null	1	120	118.5	66	60	null	null	null	2.63e-26	19.7	8.39	154	null	null	null	-9.45
1	1	1	16	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000751	null	0.273643	0.273643	null	null	null	null	-0.285	0.0872	0.00109	0.26988	45.8	46	1978	3.64	1.65872	2.20378	10.6631	63.188	28.1744	136.323	null	null	null	null	1	1	null	1	73.9	71	66	47	10	null	null	1.46e-05	15	28.2	136	null	null	null	64.3	64	1978	6.48	2.05248	1.84977	21.7012	72.7456	6.03019	70.7451	null	null	null	null	1	1	null	1	94.4	95	66	47	2	null	null	1.14e-15	12.6	6.03	70.7	null	null	null	-3.27
1	1	1	17	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000801	null	0.342465	0.342465	1	null	null	null	0.211	0.0516	4.22e-05	0.343063	46	46	2000	3.67	1.65872	1.67896	62.5408	63.188	21.7784	811.239	null	null	null	null	1	1	null	1	126	127	66	59	null	null	null	4.69e-43	12.8	21.8	811	null	null	null	64.1	64	2000	6.66	2.05248	8.62761	410.559	72.7456	27.7208	1319.14	null	null	null	null	1	1	null	1	483	481	66	59	null	null	null	3.1e-48	66.2	27.7	1320	null	null	null	4.1
1	1	1	18	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000851	null	0.675635	0.675635	1	null	null	null	0.157	0.0506	0.00185	0.678488	46	46	1990	3.63	1.65872	1.70893	54.262	63.188	21.658	687.683	null	null	null	null	1	1	null	1	117	116	66	60	2	null	null	1.62e-39	13.1	21.7	688	null	null	null	64	64	1990	6.7	2.05248	7.39552	300.454	72.7456	24.3207	988.066	null	null	null	null	1	1	null	1	373	368.5	66	60	null	null	null	6.61e-45	57.3	24.3	988	null	null	null	3.11
1	1	1	19	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000901	null	0.0496268	0.0496268	1	null	null	null	-1.22	0.106	1.68e-30	0.0282404	46	46	1986	3.64	1.65872	0.97296	26.1211	63.188	12.6426	339.417	null	null	null	null	1	1	null	1	89.3	89	66	55	null	2	null	9.2e-35	7.06	12.6	339	null	null	null	64.1	64	1986	6.73	2.05248	1.38725	6.38164	72.7456	4.44952	20.4687	null	null	null	null	1	1	null	1	79.1	78	66	55	1	null	null	2.36e-05	10.1	4.45	20.5	null	null	null	-11.5
1	1	1	20	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000951	null	0.123281	0.123281	1	null	null	null	-1.93	0.157	4.86e-35	0.118551	46	46	1986	3.79	1.65872	3.23673	234.992	63.188	41.0268	2978.63	null	null	null	null	1	1	null	1	298	300	66	61	null	null	null	1.54e-60	25.2	41	2980	null	null	null	64.1	64	1986	6.74	2.05248	1.29399	10.5495	72.7456	4.25468	34.6871	null	null	null	null	1	1	null	1	83.3	81	66	61	null	null	null	1.6e-11	9.91	4.25	34.7	null	null	null	-12.4
1	1	1	21	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001001	null	0.502224	0.502224	1	null	null	null	0.239	0.0523	4.79e-06	0.505392	45.9	46	1969	3.78	1.65872	1.2882	45.2787	63.188	16.2122	569.839	null	null	null	null	1	1	null	1	108	110	66	60	1	null	null	1.13e-42	9.85	16.2	570	null	null	null	64.1	64	1969	6.49	2.05248	6.55779	298.338	72.7456	21.717	987.983	null	null	null	null	1	1	null	1	371	370	66	60	null	null	null	9.58e-48	50.8	21.7	988	null	null	null	4.57
1	1	1	22	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001051	null	0.532036	0.532036	1	null	null	null	-0.146	0.0504	0.0038	0.532693	45.9	46	1990	3.74	1.65872	1.9277	75.9646	63.188	24.406	961.76	null	null	null	null	1	1	null	1	139	136	66	59	2	null	null	3.05e-44	14.7	24.4	962	null	null	null	64.1	64	1990	6.39	2.05248	5.38475	208.848	72.7456	17.7259	687.501	null	null	null	null	1	1	null	1	282	276	66	59	null	null	null	2.61e-43	41.3	17.7	688	null	null	null	-2.89
1	1	1	23	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001101	null	0.395218	0.395218	1	null	null	null	0.122	0.0501	0.0146	0.395296	45.9	46	2006	3.74	1.65872	1.46809	39.0302	63.188	18.4734	491.129	null	null	null	null	1	1	null	1	102	103	66	55	3	null	null	1.72e-33	10.8	18.5	491	null	null	null	64.1	64	2006	6.79	2.05248	4.79888	196.545	72.7456	15.8944	650.98	null	null	null	null	1	1	null	1	269	275	66	55	4	null	null	1.64e-42	35.5	15.9	651	null	null	null	2.44
1	1	1	24	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001151	null	-0.140137	-0.140137	1	null	null	null	-0.125	0.0563	0.0261	-0.172914	45.9	46	1976	3.75	1.65872	0.825016	8.50167	63.188	10.589	109.118	null	null	null	null	1	1	null	1	71.7	71.5	66	58	null	null	null	2.94e-15	6.09	10.6	109	null	null	null	64.4	64	1976	6.69	2.05248	1.47542	25.1854	72.7456	4.79096	81.7816	null	null	null	null	1	1	null	1	97.9	97	66	58	2	null	null	8.5e-25	11.1	4.79	81.8	null	null	null	-2.22
1	1	1	25	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001201	null	0.264146	0.264146	1	null	null	null	-0.0377	0.0494	0.445	0.262061	45.9	46	1995	3.79	1.65872	1.46293	50.9733	63.188	18.3417	639.088	null	null	null	null	1	1	null	1	114	115.5	66	62	null	null	null	4.51e-43	11.4	18.3	639	null	null	null	64.3	64	1995	6.83	2.05248	4.01624	176.27	72.7456	13.3506	585.951	null	null	null	null	1	1	null	1	249	245.5	66	62	null	null	null	4.02e-48	31.6	13.4	586	null	null	null	-0.764
1	1	1	26	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001251	null	0.271778	0.271778	1	null	null	null	-0.102	0.0511	0.0465	0.263235	46	46	1987	3.78	1.65872	0.981685	18.73	63.188	12.3361	235.366	null	null	null	null	1	1	null	1	81.9	81	66	61	null	null	null	1.97e-28	7.5	12.3	235	null	null	null	64.3	64	1987	6.57	2.05248	1.84902	56.156	72.7456	6.13246	186.248	null	null	null	null	1	1	null	1	129	128	66	61	null	null	null	4.79e-39	14.3	6.13	186	null	null	null	-1.99
1	1	1	27	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001301	null	0.346044	0.346044	1	null	null	null	-0.219	0.0521	2.52e-05	0.342675	46	46	2004	3.8	1.65872	1.31702	39.812	63.188	16.6975	504.747	null	null	null	null	1	1	null	1	103	103	66	56	1	null	null	4.46e-37	9.74	16.7	505	null	null	null	64.2	64	2004	6.64	2.05248	2.4866	92.6651	72.7456	8.17421	304.619	null	null	null	null	1	1	null	1	165	170	66	56	1	null	null	2.72e-41	18.5	8.17	305	null	null	null	-4.21
1	1	1	28	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001351	null	0.155384	0.155384	1	null	null	null	-1.49	0.123	1.37e-33	0.149552	45.9	46	1964	3.66	1.65872	2.50408	129.381	63.188	31.7358	1639.72	null	null	null	null	1	1	null	1	193	189	66	58	1	null	null	4.71e-50	19	31.7	1640	null	null	null	64.3	64	1964	6.65	2.05248	1.35411	16.1164	72.7456	4.453	52.9991	null	null	null	null	1	1	null	1	88.9	89	66	58	2	2	null	1.47e-17	10.1	4.45	53	null	null	null	-12.1
1	1	1	29	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001401	null	0.949767	0.949767	1	null	null	null	0.1	0.0497	0.0439	0.949787	45.6	46	1985	3.73	1.65872	27.7696	1926.73	63.188	375.152	26029.1	null	null	null	null	1	1	null	1	1990	1938	66	63	null	null	null	1.72e-60	220	375	26000	null	null	null	64.2	64	1985	6.76	2.05248	148.565	10623.7	72.7456	458.332	32774.7	null	null	null	null	1	1	null	1	10700	10520	66	63	null	null	null	2.74e-61	1180	458	32800	null	null	null	2.01
1	1	1	30	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001451	null	0.0845478	0.0845478	1	null	null	null	-0.951	0.088	3.04e-27	0.057866	45.4	45	1951	3.7	1.65872	0.758421	27.4611	63.188	9.55063	345.812	null	null	null	null	1	1	null	1	90.6	90	66	57	null	1	null	1.08e-44	5.51	9.55	346	null	null	null	64.3	64	1951	6.5	2.05248	1.34166	11.693	72.7456	4.44039	38.6993	null	null	null	null	1	1	null	1	84.4	85	66	57	2	null	null	2.93e-12	9.95	4.44	38.7	null	null	null	-10.8
1	1	1	31	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001501	null	0.358254	0.358254	1	null	null	null	-0.00194	0.0495	0.969	0.356605	45.3	45	1949	3.67	1.65872	1.27746	31.1453	63.188	16.1939	394.819	null	null	null	null	1	1	null	1	94.3	94	66	60	null	null	null	1.68e-33	9.77	16.2	395	null	null	null	64.2	64	1949	6.41	2.05248	3.25561	119.554	72.7456	10.7036	393.061	null	null	null	null	1	1	null	1	192	191.5	66	60	null	null	null	1.09e-42	25.1	10.7	393	null	null	null	-0.0391
1	1	1	32	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001551	null	0.205941	0.205941	1	null	null	null	-0.278	0.0535	2.04e-07	0.19786	45.2	45	1957	3.63	1.65872	1.02353	46.6507	63.188	12.9446	589.996	null	1	null	null	1	1	null	1	110	110.5	66	62	null	null	null	1.22e-51	7.9	12.9	590	null	null	null	64.1	64	1957	6.72	2.05248	2.22721	94.4318	72.7456	7.33956	311.191	null	null	null	null	1	1	null	1	167	164.5	66	62	1	null	null	8.11e-48	17.4	7.34	311	null	null	null	-5.2
1	1	1	33	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001601	null	0.68002	0.68002	1	null	null	null	0.337	0.055	8.68e-10	0.681435	45.2	45	1960	3.63	1.65872	2.75415	137.729	63.188	34.4556	1723.05	null	1	null	null	1	1	null	1	201	200.5	66	60	1	null	null	2.09e-50	21.3	34.5	1720	null	null	null	63.7	64	1960	6.46	2.05248	21.789	1124.49	72.7456	72.5878	3746.12	null	null	null	null	1	1	null	1	1200	1164.5	66	60	null	null	null	8.29e-51	169	72.6	3750	null	null	null	6.13
1	1	1	34	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001651	null	0.23919	0.23919	1	null	null	null	0.326	0.055	3.13e-09	0.235578	45.3	45	1958	3.66	1.65872	1.04639	19.558	63.188	13.2736	248.097	null	1	null	null	1	1	null	1	82.7	83	66	63	null	null	null	2.93e-28	8.15	13.3	248	null	null	null	63.6	64	1958	6.4	2.05248	3.28575	159.985	72.7456	10.7954	525.631	null	null	null	null	1	1	null	1	233	237	66	63	null	null	null	1.48e-51	26	10.8	526	null	null	null	5.92
1	1	1	35	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN001701	null	0.0779832	0.0779832	1	null	null	null	0.505	0.0617	2.62e-16	0.0750757	45.3	45	1981	3.63	1.65872	0.993204	27.1741	63.188	12.4536	340.73	null	1	null	null	1	1	null	1	90.4	91	66	58	3	null	null	2.51e-36	7.4	12.5	341	null	null	null	63.7	64	1981	6.48	2.05248	6.69383	328.22	72.7456	22.2494	1090.96	null	null	null	null	1	1	null	1	401	396.5	66	58	null	null	null	2.1e-48	50.9	22.2	1090	null	null	null	8.19
