 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0337718	0.0337718	1	null	null	null	-1.41	0.118	3.33e-33	0.0303077	48.8	49	2321	3.69	1.21394	4.81053	299.184	62.5231	61.4032	3818.88	null	null	null	null	1	1	null	1	362	360	67	58	null	null	null	3.68e-54	36.6	61.4	3820	null	null	null	63.7	64	2321	6.55	2.28414	1.21058	22.9163	65.2906	7.80621	147.772	null	null	null	null	1	1	null	1	88.2	87	67	58	1	null	null	8.8e-28	8.97	7.81	148	null	null	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.6e-05	-0.129723	-0.129723	null	null	null	null	-0.167	0.357	0.641	-0.176301	48.9	49	2004	3.86	1.21394	0.716678	0.928467	62.5231	18.0152	23.3389	null	null	null	null	1	null	null	null	63.5	64	67	62	null	null	null	0.199625	5.52	18	23.3	null	null	null	64.1	64	2004	6.74	2.28414	0.979725	4.85457	65.2906	3.208	15.8958	null	null	null	null	1	1	null	null	70.1	70.5	67	62	null	null	null	4.66e-06	7.39	3.21	15.9	null	null	null	-0.467
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.81803	0.81803	1	null	null	null	-0.0317	0.0492	0.52	0.818043	49.2	49	1931	3.79	1.21394	18.5682	1035.22	62.5231	249.468	13908.5	null	null	null	null	1	1	null	1	1100	1049	67	59	3	null	null	4.37e-52	143	249	13900	null	null	null	64.3	64	1931	6.57	2.28414	38.4607	2110.61	65.2906	235.623	12930.3	null	null	null	null	1	1	null	1	2180	2178	67	59	null	null	null	1.08e-51	295	236	12900	null	null	null	-0.644
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.328355	0.328355	1	null	null	null	-0.601	0.0662	1.04e-19	0.327847	49.2	49	1960	3.92	1.21394	4.0851	280.829	62.5231	53.1611	3654.54	null	null	null	null	1	1	null	1	343	340	67	54	5	null	null	1.33e-53	30	53.2	3650	null	null	null	64.4	64	1960	6.56	2.28414	3.75849	144.802	65.2906	23.7721	915.859	null	null	null	null	1	1	null	1	210	208	67	54	1	null	null	9.57e-41	27.5	23.8	916	null	null	null	-9.08
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0787867	0.0787867	1	null	null	null	0.053	0.0501	0.29	0.0655947	49	49	1964	3.82	1.21394	0.944179	19.9769	62.5231	12.4337	263.071	null	null	null	null	1	1	null	1	82.5	82	67	58	null	null	null	1.76e-29	7.1	12.4	263	null	null	null	64.3	64	1964	6.56	2.28414	1.78986	47.5542	65.2906	11.1871	297.227	null	null	null	null	1	1	null	1	113	114.5	67	58	3	null	null	8.01e-35	13.5	11.2	297	null	null	null	1.06
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.149859	0.149859	1	null	null	null	0.136	0.0512	0.00776	0.137206	49	49	1979	3.86	1.21394	0.866693	15.3317	62.5231	11.5424	204.183	null	null	null	null	1	1	null	1	77.9	77.5	67	62	null	null	null	1.79e-26	6.72	11.5	204	null	null	null	64.1	64	1979	6.65	2.28414	1.76112	45.2094	65.2906	10.8844	279.411	null	null	null	null	1	1	null	1	111	107.5	67	62	null	null	null	1.88e-35	13.7	10.9	279	null	null	null	2.66
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.045021	0.045021	1	null	null	null	-0.109	0.0498	0.0282	0.0421232	49	49	1995	3.86	1.21394	1.9497	127.027	62.5231	25.7378	1676.87	null	null	null	null	1	1	null	1	190	189	67	60	null	null	null	3.67e-57	15.1	25.7	1680	null	null	null	64	64	1995	6.51	2.28414	4.11569	209.093	65.2906	25.6616	1303.71	null	null	null	null	1	1	null	1	274	271	67	60	null	null	null	9.69e-51	31.8	25.7	1300	null	null	null	-2.19
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.285733	0.285733	1	null	null	null	0.502	0.0615	3.6e-16	0.283619	48.9	49	1966	3.9	1.21394	1.04066	26.7527	62.5231	13.3605	343.464	null	null	null	null	1	1	null	1	89.3	88	67	58	null	null	null	7.19e-34	7.84	13.4	343	null	null	null	63.9	64	1966	6.28	2.28414	4.28862	170.071	65.2906	27.4947	1090.34	null	null	null	null	1	1	null	1	235	238	67	58	null	null	null	1.88e-43	32.6	27.5	1090	null	null	null	8.15
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	3.11e-06	0.0594458	0.0594458	null	null	null	null	-0.107	0.629	0.865	0.0213236	48.9	49	1988	3.87	1.21394	0.637609	0.442955	62.5231	19.0168	13.2112	null	null	null	null	1	null	null	null	63	63	67	59	null	null	null	0.489725	4.76	19	13.2	null	null	null	64	64	1988	6.66	2.28414	0.991843	3.74331	65.2906	2.73719	10.3304	null	null	null	null	1	1	null	null	69	68	67	59	null	null	null	0.0003396	7.31	2.74	10.3	null	null	null	-0.17
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.0329269	0.0329269	1	null	null	null	-0.0878	0.0498	0.0778	0.0252597	48.8	49	1999	3.85	1.21394	1.51161	46.0102	62.5231	19.4343	591.538	null	null	null	null	1	1	null	1	109	108.5	67	60	null	null	null	3.06e-38	11.7	19.4	592	null	null	null	64	64	1999	6.62	2.28414	2.06284	75.4927	65.2906	13.2063	483.305	null	null	null	null	1	1	null	1	141	139	67	60	null	null	null	2.59e-43	15.8	13.2	483	null	null	null	-1.76
1	1	1	11	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000501	null	0.475655	0.475655	1	null	null	null	0.429	0.0584	1.98e-13	0.475764	48.6	48.5	1960	3.75	1.21394	1.91506	90.9935	62.5231	24.8787	1182.1	null	null	null	null	1	1	null	1	154	150	67	60	3	null	null	3.79e-49	14.8	24.9	1180	null	null	null	63.9	64	1960	6.4	2.28414	8.18369	500.976	65.2906	51.8501	3174.08	null	null	null	null	1	1	null	1	566	569.5	67	60	null	null	null	3.45e-55	63.4	51.9	3170	null	null	null	7.35
1	1	1	12	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000551	null	0.641867	0.641867	1	null	null	null	0.248	0.0524	2.15e-06	0.641964	48.8	49	1970	3.81	1.21394	3.40782	161.731	62.5231	43.9768	2087.09	null	null	null	null	1	1	null	1	224	220	67	59	null	null	null	3.06e-48	26.2	44	2090	null	null	null	63.9	64	1970	6.54	2.28414	8.79845	579.557	65.2906	56.1182	3696.53	null	null	null	null	1	1	null	1	645	647	67	59	null	null	null	2.66e-56	67.5	56.1	3700	null	null	null	4.74
1	1	1	13	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000601	null	0.181769	0.181769	1	null	null	null	-0.241	0.0522	4.06e-06	0.179951	48.7	49	1968	3.61	1.21394	2.58237	135.905	62.5231	34.0902	1794.1	null	null	null	null	1	1	null	1	198	195	67	56	1	null	null	5.72e-49	19.3	34.1	1790	null	null	null	64	64	1968	6.76	2.28414	3.67772	165.334	65.2906	22.9305	1030.85	null	null	null	null	1	1	null	1	231	229	67	56	1	null	null	2.01e-45	27.4	22.9	1030	null	null	null	-4.61
1	1	1	14	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000651	null	0.239741	0.239741	1	null	null	null	0.135	0.0502	0.00727	0.236747	48.7	49	1962	3.65	1.21394	1.16451	70.2473	62.5231	15.1746	915.386	null	null	null	null	1	1	null	1	133	131	67	61	1	1	null	9.29e-57	9.02	15.2	915	null	null	null	63.7	64	1962	6.57	2.28414	3.88423	197.595	65.2906	24.5344	1248.09	null	null	null	null	1	1	null	1	263	258	67	61	null	null	null	1.96e-51	30.3	24.5	1250	null	null	null	2.68
