 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0933399	0.0933399	1	null	null	null	-1.39	0.116	4.53e-33	0.0930134	46.5	46	2344	3.73	1.5853	4.17159	267.812	66.2554	64.5035	4141.07	null	null	null	null	1	1	null	1	334	330	67	59	null	null	null	9.29e-56	32	64.5	4140	null	null	null	65.7	65	2344	6.92	1.36605	1.60303	32.4403	69.1529	8.32457	168.463	null	null	null	null	1	1	null	1	102	102	67	59	1	null	null	2.66e-28	12.2	8.32	168	null	null	null	-12
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.23e-05	-0.0111413	-0.0111413	null	null	null	null	-0.478	0.484	0.324	-0.0206979	46.8	47	2023	3.69	1.5853	0.713321	0.693716	66.2554	20.7814	20.2102	null	null	null	null	1	null	null	null	66.9	66	67	59	null	1	null	0.33428	5.27	20.8	20.2	null	null	null	65.8	65	2023	6.87	1.36605	1.0259	2.44033	69.1529	2.82759	6.72607	null	null	null	null	1	null	null	null	71.6	71	67	59	1	null	null	0.0205101	7.78	2.83	6.73	null	null	null	-0.987
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.905898	0.905898	1	null	null	null	0.044	0.0492	0.372	0.906037	47	47	1998	3.82	1.5853	10.8231	607.859	66.2554	164.329	9229.26	null	null	null	null	1	1	null	1	674	659	67	61	1	null	null	1.32e-53	84.5	164	9230	null	null	null	66	66	1998	6.95	1.36605	36.8325	1931.09	69.1529	194.791	10212.7	null	null	1	null	1	1	null	1	2000	1924	67	61	null	null	null	8e-52	288	195	10200	null	null	null	0.893
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.870063	0.870063	1	null	null	null	-0.347	0.0553	3.53e-10	0.870201	47.1	47	2001	3.81	1.5853	12.0703	715.434	66.2554	181.969	10785.7	null	null	null	null	1	1	null	1	782	773.5	67	58	2	null	null	6.25e-53	91.9	182	10800	null	null	null	65.9	66	2001	6.98	1.36605	13.8483	910.657	69.1529	73.7598	4850.42	null	null	null	null	1	1	null	1	980	964	67	58	3	null	null	1.86e-55	105	73.8	4850	null	null	null	-6.27
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.174586	0.174586	1	null	null	null	-0.547	0.0637	8.31e-18	0.174465	47.1	47	1993	3.74	1.5853	1.67299	67.0032	66.2554	25.0368	1002.72	null	null	null	null	1	1	null	1	133	135	67	58	2	null	null	3.02e-44	12.7	25	1000	null	null	null	65.9	66	1993	6.92	1.36605	1.88923	53.0023	69.1529	10.1368	284.388	null	null	null	null	1	1	null	1	122	120.5	67	58	2	null	null	2.15e-35	14.3	10.1	284	null	null	null	-8.6
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	0.0123631	0.0123631	1	null	null	null	-0.0341	0.0511	0.504	0.00796689	47	47	2001	3.85	1.5853	0.809119	12.7785	66.2554	11.7969	186.308	null	null	null	null	1	1	null	1	79	80	67	59	null	null	null	6.08e-24	6.03	11.8	186	null	null	null	65.8	65	2001	7.03	1.36605	1.64976	31.2708	69.1529	9.08593	172.222	null	null	null	null	1	1	null	1	100	100	67	59	1	1	null	8.03e-27	12.6	9.09	172	null	null	null	-0.669
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.150816	0.150816	1	null	null	null	-0.119	0.0499	0.017	0.150888	46.8	47	1965	3.65	1.5853	2.35503	137.084	66.2554	36.2959	2112.75	null	null	null	null	1	1	null	1	203	204	67	53	null	1	null	1.64e-49	17.1	36.3	2110	null	null	null	65.4	65	1965	6.65	1.36605	5.08074	308.224	69.1529	26.4709	1605.86	null	null	null	null	1	1	null	1	377	374	67	53	3	1	null	5.12e-50	37	26.5	1610	null	null	null	-2.39
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	0.249204	0.249204	1	null	null	null	0.142	0.0508	0.00513	0.25262	46.9	47	1989	3.79	1.5853	0.925168	18.3809	66.2554	13.2931	264.103	null	null	null	null	1	1	null	1	84.6	85	67	55	2	1	null	8.29e-28	6.71	13.3	264	null	null	null	65.2	65	1989	6.93	1.36605	2.44038	65.5744	69.1529	13.6381	366.463	null	null	null	null	1	1	null	1	135	133	67	55	1	null	null	4.02e-33	18.1	13.6	366	null	null	null	2.8
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	7.59e-06	0.172	0.172	null	null	null	null	0	1000	1	0.172204	46.6	46	1994	3.66	1.5853	0.738929	-1.51406	66.2554	39.6909	-81.3262	null	null	null	null	1	null	null	null	64.7	65	67	58	3	null	null	0.0444785	5.43	39.7	-81.3	null	null	null	65.1	65	1994	6.81	1.36605	1.07851	3.48504	69.1529	1.61227	5.20981	null	null	null	null	1	1	null	null	72.6	72	67	58	null	null	null	0.00200505	8.11	1.61	5.21	null	null	null	0
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.134818	0.134818	1	null	null	null	-0.0742	0.0496	0.134	0.134656	46.6	47	1989	3.73	1.5853	1.6665	47.1264	66.2554	25.4499	719.688	null	null	null	null	1	1	null	1	113	113	67	55	null	null	null	1.23e-34	12.3	25.4	720	null	null	null	65.1	65	1989	6.88	1.36605	2.87649	115.374	69.1529	15.1246	606.64	null	null	null	null	1	1	null	1	185	183	67	55	3	null	null	4.54e-42	21.3	15.1	607	null	null	null	-1.5
