 metaColumn	metaRow	column	row	Reporter identifier	Feature Extraction Software:BGPixCorrelation	Feature Extraction Software:BGSubSigCorrelation	Feature Extraction Software:DyeNormCorrelation	Feature Extraction Software:ErrorModel	Feature Extraction Software:IsManualFlag	Feature Extraction Software:IsNormalization	Feature Extraction Software:IsUsedBGAdjust	Feature Extraction Software:LogRatio	Feature Extraction Software:LogRatioError	Feature Extraction Software:PValueLogRatio	Feature Extraction Software:PixCorrelation	Feature Extraction Software:gBGMeanSignal	Feature Extraction Software:gBGMedianSignal	Feature Extraction Software:gBGNumPix	Feature Extraction Software:gBGPixSDev	Feature Extraction Software:gBGSDUsed	Feature Extraction Software:gBGSubSigError	Feature Extraction Software:gBGSubSignal	Feature Extraction Software:gBGUsed	Feature Extraction Software:gDyeNormError	Feature Extraction Software:gDyeNormSignal	Feature Extraction Software:gIsBGNonUnifOL	Feature Extraction Software:gIsBGPopnOL	Feature Extraction Software:gIsFeatNonUnifOL	Feature Extraction Software:gIsFeatPopnOL	Feature Extraction Software:gIsFound	Feature Extraction Software:gIsPosAndSignif	Feature Extraction Software:gIsSaturated	Feature Extraction Software:gIsWellAboveBG	Feature Extraction Software:gMeanSignal	Feature Extraction Software:gMedianSignal	Feature Extraction Software:gNumBGUsed	Feature Extraction Software:gNumPix	Feature Extraction Software:gNumPixOLHi	Feature Extraction Software:gNumPixOLLo	Feature Extraction Software:gNumSatPix	Feature Extraction Software:gPValFeatEqBG	Feature Extraction Software:gPixSDev	Feature Extraction Software:gProcessedSigError	Feature Extraction Software:gProcessedSignal	Feature Extraction Software:gSpatialDetrendIsInFilteredSet	Feature Extraction Software:gSpatialDetrendSurfaceValue	Feature Extraction Software:gSurrogateUsed	Feature Extraction Software:rBGMeanSignal	Feature Extraction Software:rBGMedianSignal	Feature Extraction Software:rBGNumPix	Feature Extraction Software:rBGPixSDev	Feature Extraction Software:rBGSDUsed	Feature Extraction Software:rBGSubSigError	Feature Extraction Software:rBGSubSignal	Feature Extraction Software:rBGUsed	Feature Extraction Software:rDyeNormError	Feature Extraction Software:rDyeNormSignal	Feature Extraction Software:rIsBGNonUnifOL	Feature Extraction Software:rIsBGPopnOL	Feature Extraction Software:rIsFeatNonUnifOL	Feature Extraction Software:rIsFeatPopnOL	Feature Extraction Software:rIsFound	Feature Extraction Software:rIsPosAndSignif	Feature Extraction Software:rIsSaturated	Feature Extraction Software:rIsWellAboveBG	Feature Extraction Software:rMeanSignal	Feature Extraction Software:rMedianSignal	Feature Extraction Software:rNumBGUsed	Feature Extraction Software:rNumPix	Feature Extraction Software:rNumPixOLHi	Feature Extraction Software:rNumPixOLLo	Feature Extraction Software:rNumSatPix	Feature Extraction Software:rPValFeatEqBG	Feature Extraction Software:rPixSDev	Feature Extraction Software:rProcessedSigError	Feature Extraction Software:rProcessedSignal	Feature Extraction Software:rSpatialDetrendIsInFilteredSet	Feature Extraction Software:rSpatialDetrendSurfaceValue	Feature Extraction Software:rSurrogateUsed	Feature Extraction Software:xDev
1	1	1	1	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000001	null	0.0253137	0.0253137	1	null	null	null	-1.3	0.11	1.85e-32	0.0218094	46	46	2265	3.25	1.30711	2.93919	265.721	67.3137	41.6359	3764.15	null	null	null	null	1	1	null	1	333	333	64	57	1	null	null	1.11e-62	22.2	41.6	3760	null	null	null	63.3	63	2265	6.3	1.77709	1.59197	34.6985	69.7751	8.57516	186.904	null	null	null	null	1	1	null	1	104	105	64	57	1	null	null	1.1e-29	11.9	8.58	187	null	null	null	-11.9
1	1	1	2	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000051	1.88e-05	0.190721	0.190721	null	null	null	null	-0.443	0.106	2.75e-05	0.178413	46.1	46	2014	3.56	1.30711	0.876705	5.35872	67.3137	12.022	73.4827	null	null	null	null	1	1	null	1	72.7	73	64	58	1	null	null	7.52e-08	6.56	12	73.5	null	null	null	63.4	63	2014	6.38	1.77709	1.01881	4.75935	69.7751	5.66915	26.4832	null	null	null	null	1	1	null	1	74.5	73	64	58	2	null	null	1.63e-05	7.57	5.67	26.5	null	null	null	-4.19
1	1	1	3	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000101	null	0.906406	0.906406	1	null	null	null	-0.204	0.0513	7.34e-05	0.906433	46.1	46	1978	3.61	1.30711	20.1238	994.096	67.3137	291.049	14377.5	null	null	1	null	1	1	null	1	1060	1047	64	61	null	null	null	2.61e-50	157	291	14400	null	null	null	63.5	63	1978	6.44	1.77709	28.6081	1705.42	69.7751	150.932	8997.53	null	null	null	null	1	1	null	1	1780	1724	64	61	1	null	null	4.13e-55	223	151	9000	null	null	null	-3.96
1	1	1	4	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000151	null	0.500986	0.500986	1	null	null	null	-0.518	0.0622	8.22e-17	0.501092	46	46	1986	3.65	1.30711	5.11413	298.668	67.3137	71.3924	4169.36	null	null	null	null	1	1	null	1	366	359	64	55	2	1	null	1.46e-50	37.9	71.4	4170	null	null	null	63.5	63	1986	6.42	1.77709	4.47174	231.607	69.7751	24.4424	1265.96	null	null	null	null	1	1	null	1	301	302	64	55	1	null	null	6.86e-48	33.1	24.4	1270	null	null	null	-8.33
1	1	1	5	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000201	null	0.0971708	0.0971708	1	null	null	null	0.192	0.0514	0.000192	0.0922927	46	46	1988	3.64	1.30711	1.05566	22.6863	67.3137	15.188	326.393	null	null	null	null	1	1	null	1	90	91	64	57	null	null	null	1.62e-29	7.87	15.2	326	null	null	null	63.7	64	1988	6.44	1.77709	2.63268	95.7336	69.7751	13.9627	507.732	null	null	null	null	1	1	null	1	166	167	64	57	1	null	null	4.89e-41	19.8	14	508	null	null	null	3.73
1	1	1	6	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000251	null	-0.0207978	-0.0207978	1	null	null	null	-0.0586	0.0514	0.254	-0.031608	46.1	46	1972	3.67	1.30711	0.959503	12.603	67.3137	13.7048	180.011	null	null	null	null	1	1	null	1	79.9	81.5	64	60	null	null	null	1.22e-19	7.32	13.7	180	null	null	null	63.7	64	1972	6.53	1.77709	1.80887	29.4415	69.7751	9.66337	157.283	null	null	null	null	1	1	null	1	99.2	99	64	60	1	null	null	7.77e-24	13.9	9.66	157	null	null	null	-1.14
1	1	1	7	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000301	null	0.233328	0.233328	1	null	null	null	-0.0233	0.0492	0.636	0.232409	46.2	46	1962	3.67	1.30711	2.21005	122.635	67.3137	30.9214	1715.82	null	null	null	null	1	1	null	1	190	195	64	59	null	1	null	2.21e-52	16.9	30.9	1720	null	null	null	63.3	63	1962	6.47	1.77709	4.23943	298.191	69.7751	23.1206	1626.24	null	null	null	null	1	1	null	1	368	371	64	59	null	null	null	4.31e-58	32.5	23.1	1630	null	null	null	-0.473
1	1	1	8	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000351	null	-0.0676639	-0.0676639	1	null	null	null	-0.0477	0.0497	0.337	-0.0775437	46	46	1988	3.79	1.30711	1.08628	28.2287	67.3137	15.5655	404.492	null	null	null	null	1	1	null	1	95.5	95	64	59	null	null	null	1.39e-34	8.25	15.6	404	null	null	null	63.2	63	1988	6.69	1.77709	1.90643	68.0554	69.7751	10.1519	362.402	null	null	null	null	1	1	null	1	138	138	64	59	1	null	null	6.26e-42	14.5	10.2	362	null	null	null	-0.961
1	1	1	9	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000401	-9.5e-06	0.270012	0.270012	null	null	null	null	0.316	0.559	0.572	0.259125	46	46	1977	3.86	1.30711	0.711634	0.533762	67.3137	8.98568	6.73972	null	null	null	null	1	null	null	null	67.8	69	64	59	1	null	null	0.455953	5.32	8.99	6.74	null	null	null	63.4	63	1977	6.55	1.77709	1.04759	2.30961	69.7751	6.33058	13.957	null	null	null	null	1	null	null	null	72.1	71	64	59	1	null	null	0.031108	7.86	6.33	14	null	null	null	0.566
1	1	1	10	ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-318.AGEN000451	null	0.367096	0.367096	1	null	null	null	0.1	0.0498	0.0441	0.367106	45.9	46	1984	3.84	1.30711	1.34636	49.7669	67.3137	19.0719	704.976	null	null	null	null	1	1	null	1	117	115.5	64	62	null	null	null	2.43e-44	10.5	19.1	705	null	null	null	63.4	63	1984	6.54	1.77709	3.98899	164.838	69.7751	21.4871	887.914	null	null	null	null	1	1	null	1	235	238.5	64	62	null	null	null	1.64e-46	31.4	21.5	888	null	null	null	2.01
